,10000,50000,100000,1000000,3000000
641,8030,37061,75285,1259759,3874042
642,8040,36506,74805,1245733,3867334
643,8105,35714,75967,1257009,3868138
644,8144,35873,75806,1272289,3870067
645,8162,36116,75584,1271164,3868934
646,8255,36079,76638,1258843,3849468
647,8243,36075,77419,1263973,3858539
648,8235,36375,78696,1265200,3858579
649,8263,36082,77770,1269652,3848202
650,8192,36115,77713,1267096,3861111
651,8202,36153,77623,1267947,3878516
652,8130,35940,77417,1267535,3909797
653,8075,35873,77792,1266560,3878322
654,8057,35290,77346,1273431,3892255
655,7972,35742,77792,1273899,3888281
656,7751,35850,77982,1268519,3904927
657,7802,35639,78454,1281170,3867227
658,7849,35647,78427,1270579,3854000
659,7873,36368,79055,1270709,3862153
660,7917,35598,79637,1270481,3890356
661,7828,35310,78408,1270736,3891779
662,7840,35594,79212,1268338,3940365
663,7979,35590,78072,1258892,3932045
664,7896,36033,77842,1259670,3903731
665,7775,36488,77542,1265748,3921318
666,7799,35879,76804,1256304,3908675
667,7721,36235,76731,1260000,3899214
668,7761,35993,76622,1261420,3896379
669,7827,36116,77062,1269915,3904020
670,7890,36339,76419,1265665,3927512
671,7928,35853,75973,1269330,3917383
672,7904,35710,77044,1263636,3922175
673,7866,35565,77288,1257970,3935846
674,7878,35561,76914,1268022,3926779
675,7810,35693,76181,1266582,3943213
676,7824,35697,75415,1266102,3977750
677,7790,35890,74521,1272861,3958205
678,7745,35769,73942,1271542,3966358
679,7770,35698,74440,1276796,3961514
680,7775,35590,74250,1267831,3962784
681,7751,35990,75431,1284237,3996272
682,7727,36280,73680,1287969,4042151
683,7666,36054,74775,1282730,4027677
684,7567,35612,75284,1279656,4063805
685,7512,35816,75091,1278932,4096152
686,7501,36280,75311,1288811,4090930
687,7482,36179,76633,1289211,4106879
688,7598,36195,76706,1288424,4113030
689,7579,35818,76962,1291872,4116265
690,7410,35908,76934,1290237,4132109
691,7350,35916,77725,1286891,4103075
692,7240,35137,78260,1290830,4126347
693,7195,35261,79140,1311397,4157260
694,7232,35703,79817,1306061,4167200
695,7292,35421,79789,1301699,4169123
696,7284,35698,80083,1289572,4208512
697,7294,36157,79936,1279290,4202172
698,7295,36197,79380,1273723,4198655
699,7351,36916,80095,1270758,4176188
700,7454,37380,79941,1266270,4166588
701,7490,36884,78902,1265915,4175139
702,7494,36959,78897,1265621,4182002
703,7379,36415,80670,1261698,4193564
704,7408,36190,80356,1264261,4204737
705,7339,36106,81973,1272207,4231253
706,7324,36107,82408,1273810,4200059
707,7355,36088,82712,1268567,4196115
708,7325,36029,82513,1273502,4192126
709,7360,36457,81896,1280923,4189249
710,7353,36500,81013,1288069,4164012
711,7371,36579,81788,1296142,4170055
712,7406,36261,81165,1313030,4200073
713,7500,36160,81456,1317756,4239073
714,7526,36192,81474,1318672,4194381
715,7558,36376,80827,1312389,4176991
716,7562,36479,80341,1310433,4194501
717,7564,36013,78823,1305233,4229730
718,7500,36423,79964,1307099,4205872
719,7630,36639,80525,1305339,4212753
720,7544,36205,81057,1304157,4223016
721,7523,36055,81916,1297103,4237722
722,7514,35925,82825,1292465,4247358
723,7672,35616,81651,1292357,4256785
724,7779,35291,81212,1295088,4282308
725,7727,35071,81722,1294080,4284783
726,7850,35134,82800,1290298,4303723
727,7882,34726,83093,1298706,4278296
728,7773,34973,83758,1296455,4277644
729,7688,34402,83077,1301160,4257041
730,7704,33590,82001,1294164,4275966
731,7678,33463,82365,1290241,4309804
732,7648,33887,81977,1294983,4342353
733,7584,33357,81240,1291489,4318879
734,7706,33454,82311,1297217,4318877
