,10000,50000,100000,1000000,3000000
118,8284,41805,90406,936125,2659638
119,9602,46297,97738,967550,2715548
120,8491,47068,89710,880693,2915590
121,9646,45905,101528,923917,2897734
122,9692,49679,99051,992708,2962254
123,9469,50899,105398,1055415,3114341
124,10244,49480,102564,1031613,2967664
125,10384,49257,107828,1058985,3210499
126,10214,51018,99195,995006,3258866
127,9663,50787,108866,1000355,2857997
128,9525,50707,104000,1039778,3008912
129,10314,48902,108548,1040494,3065144
130,9620,50168,107149,958063,3076908
131,9635,48913,105581,924262,2877043
132,8594,46339,95472,970400,2723950
133,9121,45236,93418,994258,2739864
134,8731,44028,94470,831994,2648621
135,8492,42027,92960,887289,2734913
136,8138,42204,82760,933483,2586156
137,8518,43104,93463,901379,2594908
138,8543,39961,94860,905432,2783729
139,8143,45544,87172,849637,2453070
140,8892,40684,90245,883325,2548012
141,8453,45651,91839,881798,2727482
142,8856,43167,95474,890479,2670196
143,8745,45228,98344,947053,2821871
144,9334,48818,107805,983578,2849932
145,9734,49494,99539,945709,2976130
146,10453,48068,101809,1024225,2896673
147,10260,50390,104234,1122636,3006012
148,10135,52924,106416,1079065,3237912
149,10164,51911,107633,1081682,3212741
150,10389,56308,107783,1011911,3283205
151,10172,52038,111968,1034552,3450404
152,10741,53531,111560,1045082,3392590
153,10211,55141,112882,1095161,3106150
154,10212,50164,109892,1061757,3168105
155,10405,48177,101841,1072126,3161088
156,9888,50668,103440,1009320,2961239
157,9149,47281,101832,994426,2932500
158,9223,50237,101699,945892,2672075
159,9684,48974,100712,920418,2642160
160,9060,46124,92704,964687,2613032
161,9063,46196,98092,883757,2937823
162,9035,41841,95980,934157,2901285
163,9121,44237,94133,944882,2581083
164,8720,45925,93963,927002,2827127
165,8828,46238,103281,910881,2786029
166,9418,47183,102570,1074705,3027883
167,9866,49595,106618,1034917,3060781
168,10247,52308,110049,1013681,3094559
169,9913,53344,109027,1041206,3117124
170,10882,55720,113120,1097482,3268618
171,11460,56943,115123,1129772,3412037
172,10655,54259,115334,1128392,3460590
173,11476,58595,118070,1167456,3704139
174,11768,57546,118904,1229979,3633078
175,11221,54630,119976,1136696,3697859
176,11957,57278,123248,1185516,3435313
177,11333,58210,114531,1215524,3347574
178,10848,56610,116523,1154544,3373033
179,11277,56539,120142,1115698,3379748
180,11132,52418,116105,1087668,3180562
181,10500,52997,108588,1057935,3215382
182,10491,50806,108876,1075078,3122905
183,9721,47847,102778,1005796,3109077
184,10063,49358,101008,1055984,3066565
185,9810,49249,106923,1049961,3000457
186,10023,50189,104317,1012180,3103810
187,10242,51568,112123,1076230,2943572
188,9730,54065,105251,1058243,3050856
189,10553,51947,110349,1043029,3051040
190,10182,50141,107984,1061776,3259503
191,10956,54119,110987,1103010,3237134
192,10667,55496,115922,1134609,3380451
193,11392,60693,124602,1249514,3440510
194,11784,59438,121699,1222120,3468267
195,11494,58914,122184,1209519,3621677
196,12321,58554,130665,1245927,3748256
197,11829,63148,126657,1249209,3824412
198,11740,63911,133962,1207422,3682323
199,12099,58146,128036,1287127,3631904
200,12652,62784,121585,1230761,3858271
201,11994,61672,124261,1306064,3819327
202,12304,61028,122474,1211227,3493354
203,11392,56955,116472,1245398,3631497
204,10823,58671,118019,1182268,3419793
205,11056,55660,122555,1158613,3293063
206,10717,53160,111743,1186848,3389106
207,10383,51195,117213,1102897,3261340
208,10793,53065,108454,1053164,3289252
209,10260,51510,111160,1085500,3301720
210,10641,52611,109144,1090670,3123719
211,10983,49574,109871,1058336,3226626
212,10967,54964,110343,1096985,3179848
213,10683,50580,114733,1103343,3231534
214,11086,54996,114750,1180002,3237572
215,11062,54879,120300,1160800,3380943
216,11485,58084,121998,1133764,3588727
217,11237,58154,123067,1203364,3578432
218,11348,58995,125501,1178628,3576887
219,12050,58963,127024,1264120,3601580
220,11935,62811,131532,1254590,3744690
221,11841,59461,132520,1217716,3747469
222,11861,60654,129454,1305893,3804573
223,11963,64362,129192,1301701,3695648
224,12188,60048,123636,1311335,3643130
225,11769,59716,124424,1261596,3759030
226,11532,58827,117075,1226888,3678488
227,11356,58940,126586,1205080,3523635
228,11401,58151,117417,1196023,3410211
229,10804,56097,115859,1138921,3326569
230,10713,52977,116288,1149675,3281398
231,10538,51483,112902,1125540,3292091
232,9731,51025,104822,1131567,3138622
233,10029,52579,104245,1074046,3057742
234,9651,48788,105654,1052734,2960365
235,9817,51512,112943,1080782,3181804
236,9720,50164,111844,1113273,3114797
237,10335,50200,114549,1048747,3207171
238,10778,52819,120207,1098759,3167443
239,10568,50834,115609,1144688,3310543
240,10858,52380,117637,1123864,3355815
241,11258,56479,124671,1161547,3366504
242,11497,55318,116559,1148684,3539366
243,11428,59952,124067,1226222,3516833
244,11421,56551,122011,1221754,3599889
245,12207,58471,126738,1203151,3709435
246,11143,55319,131363,1234089,3612171
247,11715,59950,127665,1223098,3601739
248,11549,57977,118076,1242794,3529321
249,11072,59267,120880,1147461,3461401
250,10801,56349,121887,1124190,3635938
251,10709,55458,111426,1133743,3157825
252,11018,50510,110669,1080313,3165367
253,9741,53867,111439,1112016,3216111
254,9842,46291,105413,1050664,3127501
255,9651,50157,106735,1023156,2836354
256,9349,48033,100292,998450,3024690
257,9136,43773,98433,914688,2942801
258,9035,46419,100610,994549,2899856
259,9339,44345,98001,974144,2866365
260,9303,47640,100733,957976,2815050
261,9658,50649,103712,1077506,2950669
262,9938,48542,104119,985567,2921094
263,10065,48347,102840,1075389,3079653
264,9653,48251,107235,1017317,3240478
265,10470,52045,110593,1105752,3000858
266,10329,53393,109540,1102044,3295562
267,9850,53170,112445,1193997,3239060
268,10791,54901,119155,1132026,3266093
269,10516,52116,118018,1119766,3463869
270,10758,53175,119861,1125277,3338313
271,10827,54656,114081,1124690,3424068
272,11102,50945,112485,1197652,3412325
273,10279,51299,112718,1123271,3321806
274,10083,52148,116518,1055312,3348204
275,9852,48127,104086,1019170,3150275
276,9558,48617,108767,978398,2927806
277,9762,45807,102427,948940,2801268
278,8662,46028,100064,899780,2816900
279,9198,44357,99885,917929,2735671
280,8544,44136,94440,916967,2808834
281,8911,43116,91420,861671,2652208
282,8194,41382,95725,933049,2618542
283,8492,44019,92775,940544,2620429
284,8016,42998,93931,941966,2603262
285,9156,43826,96245,937743,2793959
286,8981,44870,99867,985757,2943345
287,9099,47279,96733,991762,2854932
288,8963,47815,99771,993591,2979970
289,10167,50525,105085,1012815,2935160
290,10279,52568,107088,1050778,3028206
291,10666,52193,105572,1017879,3049951
292,9975,54306,112822,1061158,3216339
293,9890,51022,117509,1075844,3144811
294,10668,53089,117865,1113698,3260601
295,10383,52910,118577,1107466,3281485
296,10099,52160,111283,1120521,3165583
297,10407,52585,115595,1137504,3172780
298,9788,51302,108691,1071071,3076565
299,9364,47713,104412,993277,2915414
300,9280,51247,104560,1073755,2906528
301,8846,47647,100754,969990,2725241
302,9490,46002,95717,985211,2773490
303,8965,44780,102106,882304,2829986
304,8861,45329,95152,893888,2619442
305,8598,44320,93072,885273,2753246
306,8422,46033,89580,959514,2614405
307,8750,43467,99036,881495,2831277
308,8421,44996,99653,922450,2659711
309,9161,42059,99697,995936,2732762
310,9084,45620,104823,966859,2872240
311,9172,44163,110160,1035197,2838777
312,9285,49316,104028,1053092,3187368
313,9881,53989,110270,1035158,3017824
314,10912,55004,109304,1146374,3131271
315,10743,55344,112109,1144835,3173186
316,10076,51280,121258,1148828,3253118
317,10664,55159,113864,1110753,3322558
318,10952,55124,113017,1135358,3339647
319,11113,56374,118269,1202540,3232078
320,10819,56514,111523,1224612,3229297
321,10171,54821,113492,1142719,3121605
322,10070,50564,112375,1068413,3260625
323,10085,50684,118182,1113111,3025561
324,9943,49067,114085,1116989,3002520
325,9720,49430,104356,1008768,2767416
326,9563,47178,104343,1067156,2933934
327,9649,49147,106521,962122,2897441
328,9076,49162,91924,1008413,2984217
329,9050,43809,104635,1012008,2692133
330,9185,46003,105815,1081417,2935182
331,9333,46600,97571,1030352,2844253
332,9200,47387,98928,1048413,2914610
333,9650,49456,103991,1024916,2896220
334,9817,51021,104397,1097594,3081084
335,10727,50563,107023,1094308,3046189
336,10252,52605,114653,1135274,3189095
337,10876,55367,114743,1116076,3438479
338,10794,52760,119831,1203947,3393267
339,11762,56050,122753,1164361,3426359
340,11762,59269,125228,1186796,3488901
341,11783,58352,127941,1226881,3508599
342,12077,58301,125462,1245511,3703989
343,11583,59439,123032,1220026,3532705
344,11323,57656,126057,1262876,3550503
345,11558,57541,121575,1197628,3384598
346,11231,61764,126645,1237755,3545094
347,11258,55836,115250,1192032,3315041
348,10846,53891,120610,1217414,3445619
349,10654,53728,117087,1167902,3474776
350,10643,53772,116663,1106793,3102742
351,10250,52466,111181,1134974,3167748
352,10787,51207,110380,1094897,3237702
353,10003,50668,114314,1049767,3136920
354,10242,52114,109988,1069229,3002756
355,9938,50563,104659,1085249,3120323
356,9789,53290,110193,1100451,3002441
357,10768,58235,121019,1143729,3096509
358,11310,54000,115882,1170511,3467077
359,11207,54548,118405,1157006,3636110
360,11597,60501,124454,1227393,3468519
361,11967,56429,127819,1201263,3712835
362,12098,60969,127448,1305055,3698939
363,12515,59572,134333,1319975,3670521
364,12181,62748,141594,1285858,4034721
365,11738,63059,128834,1330892,4033812
366,12355,66818,134318,1321179,3785190
367,13036,62548,133481,1311517,3947402
368,12496,60129,136799,1340551,4030602
369,12226,60882,134722,1299783,3908456
370,11912,59514,125898,1176321,3802910
371,11755,59393,124882,1190093,3832861
372,11535,61174,119213,1251583,3675666
373,11453,55300,123553,1217019,3590224
374,11229,54842,121440,1181658,3599643
375,11811,54518,121304,1197257,3480497
376,11343,51321,116199,1127941,3336471
377,10752,54099,111331,1155083,3289717
378,11135,49148,116938,1114573,3333350
379,10875,54864,111288,1139761,3245155
380,10232,53334,112558,1189627,3158378
381,11144,57272,112569,1201994,3297425
382,11433,55469,122253,1165025,3487220
383,11103,56773,122448,1225916,3631167
384,11646,58936,123352,1199023,3503422
385,11552,61704,123862,1240508,3858332
386,12192,62869,130013,1269502,3727399
387,12792,64294,130926,1324176,3809951
388,12406,60011,132339,1313172,3790777
389,12205,64962,135413,1332567,4113850
390,12865,62833,135537,1315830,3903596
391,12459,62077,133363,1337982,3849703
392,12489,61032,126201,1301699,3790191
393,12287,56744,137017,1294684,3770853
394,12014,58419,131407,1311688,3841393
395,11982,56637,120271,1234070,3609076
396,11559,59857,121684,1230280,3631588
397,11991,57843,118339,1238157,3332087
398,11175,57386,111950,1169308,3345742
399,10756,53024,111758,1102751,3524248
400,10019,51212,110913,1159683,3245819
401,10091,52416,110362,1098641,3305869
402,10577,49206,105097,1120836,3263784
403,10518,50501,112445,1116376,3402735
404,10393,49668,110678,1094869,3108366
405,10585,52195,110692,1107217,3076785
406,10948,51997,112341,1102653,3427228
407,11486,52506,118308,1200887,3438610
408,11134,55115,116578,1206072,3429858
409,11244,54758,122220,1170225,3371673
410,11602,57879,121332,1249144,3650436
411,11827,59983,119712,1217205,3856980
412,12099,62858,126832,1268281,3826383
413,12279,60965,127561,1270884,3811652
414,11944,58946,130663,1227585,3765769
415,11786,58865,128327,1260286,3800308
416,11547,58859,128226,1236748,3687687
417,12119,58494,124885,1257268,3587783
418,10890,56554,123862,1250031,3634927
419,11121,55576,121172,1176835,3396662
420,10565,53844,122025,1130363,3389483
421,10396,52633,114040,1125735,3365495
422,9875,49922,104364,1068980,3170048
423,9717,49348,111473,1092721,3278030
424,9552,49345,101922,1008723,3005110
425,8967,49766,110682,1026988,2998493
426,9679,45332,104525,1043480,2895595
427,8899,46646,101239,1090255,3080921
428,9940,48548,102887,1035560,2879256
429,9612,48076,102564,1049981,3055922
430,9591,47405,105842,1032235,3060924
431,10254,52490,107391,1108018,3174326
432,9981,54229,115532,1090042,3066869
433,11037,53897,113687,1148843,3379080
434,10418,54545,118202,1143412,3293142
435,10715,55680,116216,1141924,3404957
436,11267,53940,113370,1141712,3431842
437,11192,53711,117799,1246520,3342582
438,10836,57752,116616,1186679,3447916
439,10776,57311,119522,1162329,3490925
440,10984,51226,119781,1171276,3430921
441,10624,53057,113887,1140771,3446839
442,10778,53308,113895,1170108,3320368
443,9984,52025,106880,1096224,3228685
444,10256,51536,107878,1077777,3046846
445,9226,49705,104530,1026692,3035800
446,8559,44919,101734,990122,2732109
447,9573,44621,104277,993498,2936286
448,8255,44406,92985,960816,2906076
449,8906,46143,98663,984256,2815972
450,8629,41454,95295,943664,2900076
451,9343,44214,97776,889455,2908434
452,9037,43234,101698,955260,2685621
453,8703,44978,101594,946170,2961641
454,9245,46692,102314,1002711,3004357
455,9630,48943,104998,1030053,2853268
456,9707,50392,103675,1012188,3031629
457,10047,51667,105583,1078123,3064998
458,10642,48983,107128,1079424,3367922
459,10585,53260,114106,1104876,3072047
460,10623,53389,115044,1082153,3280938
461,10530,53957,114262,1127820,3278191
462,10542,53375,120186,1161965,3305562
463,10470,52525,118351,1112430,3344433
464,10620,54382,115082,1179080,3197904
465,10308,51479,110701,1151927,3259517
466,10007,48456,110903,1117096,3132632
467,10520,47399,104925,1074993,3075281
468,10238,51660,104768,1076498,3057950
469,9775,45746,101899,1008063,2864908
470,9389,45790,100734,977066,2817041
471,8925,42215,96427,1012394,2690017
472,9090,43612,101910,1012112,2786896
473,9667,44988,96200,935693,2565700
474,9448,45226,94738,925139,2687459
475,9031,44918,99170,944036,2775697
476,9253,43695,100791,1012524,2803535
477,9336,46040,94440,1003773,2775558
478,9914,48221,105001,1059995,2888124
479,9727,45847,107784,1009738,2995712
480,10935,51288,108694,1051014,2958445
481,10033,50934,107573,1110925,3174470
482,10253,51290,115191,1058308,3220865
483,11245,52292,114641,1190381,3358439
484,11886,56029,117347,1146182,3451088
485,11180,58587,112784,1205933,3533644
486,11573,53691,119653,1224062,3365482
487,11637,55274,120737,1182551,3445778
488,11348,56636,118884,1228237,3389918
489,10982,55316,116262,1164667,3336882
490,10758,55457,118091,1156646,3419070
491,11057,54831,109614,1077997,3287363
492,10718,53269,115118,1140945,3170488
493,10606,51851,109078,1164958,3223952
494,10236,49088,105826,1061114,3005531
495,9702,47483,102098,1070136,3152297
496,9197,46431,109290,1062109,2904621
497,9562,48007,102052,1000014,3138836
498,9732,48440,106375,1004206,2872272
499,10478,49960,104513,1058107,3018844
500,9830,48655,106064,1034298,2916936
501,10296,49273,102900,1117375,3156943
502,10441,53217,109202,1040087,3289597
503,10529,53524,112878,1160809,3313447
504,11245,56748,114261,1167655,3288303
505,11215,57372,121962,1192273,3264560
506,11233,58425,122504,1184621,3602537
507,11544,61381,115689,1217367,3607889
508,12528,59766,122179,1302549,3654377
509,12257,57413,125491,1256758,3781714
510,12767,60121,129721,1322448,3743575
511,12402,63536,127341,1289466,3753981
512,12457,63531,130850,1285671,3663926
513,12031,61908,128283,1293313,3671290
514,12092,61539,113587,1213440,3703724
515,12650,61055,118770,1202626,3539095
516,11628,56896,118882,1235641,3402047
517,10957,56178,117127,1179799,3414052
518,11025,53414,108709,1169403,3475289
519,11135,55919,112883,1186116,3295020
520,11002,54319,112810,1104303,3377746
521,10772,52846,111166,1136326,3238997
522,10538,53999,109013,1198977,3147494
523,10996,52368,108772,1158121,3190084
524,11226,53569,114516,1140141,3167444
525,11594,53956,123490,1177047,3253722
526,10771,56980,113762,1238065,3360773
527,11654,59147,119972,1219729,3700304
528,11884,58239,121067,1230500,3457427
529,11958,60604,123433,1307594,3699349
530,12512,61169,128628,1351258,3857652
531,12939,62368,123498,1394713,3880176
532,13250,60721,133868,1394779,3845444
533,13827,67766,137916,1371089,3871523
534,13367,64078,139374,1333423,3968350
535,12959,67357,133125,1376077,3855158
536,13092,64195,135625,1396823,3915660
537,13294,65742,134348,1338497,3883355
538,12275,60810,132480,1309995,3658386
539,13077,61770,124090,1321152,3744389
540,12053,59753,124781,1283102,3597982
541,12682,60698,126920,1255108,3493107
542,11787,57182,121145,1247960,3529937
543,11237,60120,115475,1253729,3580409
544,11122,55491,117717,1199390,3400361
545,10747,56607,115352,1170888,3548391
546,11122,57014,116330,1127557,3515895
547,10614,54903,109728,1185769,3253136
548,11836,59442,120754,1197920,3556674
549,11761,58119,114539,1237649,3346183
550,11026,59727,115011,1268568,3579573
551,12519,56850,124500,1251880,3623127
552,12503,59771,123945,1329199,3605559
553,12442,62088,126034,1301313,3954003
554,12911,61251,131183,1336365,3937015
555,12657,64789,124798,1325000,3619694
556,13288,65516,136987,1404924,3880946
557,13132,64556,139545,1362469,3912152
558,13312,65413,138502,1374083,3818430
559,12815,68098,129058,1362495,3845229
560,13051,62208,131812,1319604,3901507
561,13018,64143,131891,1318262,3985558
562,12914,62808,125349,1342462,3807505
563,12869,63270,125118,1352419,3799230
564,12516,63027,125181,1241063,3541878
565,12046,59478,121420,1262292,3492709
566,11357,59714,111621,1157929,3373560
567,11127,53812,115749,1178714,3258834
568,11631,57675,109498,1194221,3401981
569,10639,51229,111998,1156398,3227720
570,11061,56402,113014,1153976,3319145
571,10294,53241,114845,1105183,3251032
572,11368,53815,119129,1158349,3279871
573,10863,54616,115458,1175034,2991735
574,10952,55774,116984,1234730,3390061
575,11432,56717,115306,1254345,3344420
576,12058,59149,117225,1261344,3417777
577,11468,56632,120940,1322185,3501766
578,12190,60654,125797,1259194,3698900
579,12665,63850,127523,1324889,3695689
580,12515,62827,123244,1276428,3820570
581,13603,64153,134277,1359310,3729002
582,12053,62646,132900,1306806,3844005
583,12113,62715,125517,1279536,3604445
584,12469,60819,130276,1292877,3792484
585,12553,60787,129644,1253400,3718626
586,11683,58843,119544,1247535,3523500
587,12086,60329,117218,1284352,3497468
588,11425,55439,119807,1120414,3346903
589,10763,53497,110534,1204842,3240280
590,10531,49502,108249,1175540,3140964
591,10154,49538,110060,1124131,3069418
592,10433,54778,111204,1117398,2923309
593,9795,50274,104674,1084522,3075644
594,9788,49903,103123,1065269,2935462
595,10604,49639,103958,1065794,2936416
596,10021,48584,106717,1068171,3029695
597,10889,51189,104905,1065338,3102750
598,11130,51760,105160,1168292,3122632
599,10344,51698,109864,1197719,3410303
600,11186,55156,111883,1198244,3270559
601,11448,56972,116541,1163510,3508306
602,11348,54497,120709,1242387,3285829
603,11539,56156,121961,1204184,3388211
604,11879,55591,120287,1240829,3522421
605,11460,57628,116152,1252377,3708355
606,11491,56620,123062,1259637,3413170
607,11983,58085,115055,1271879,3313467
608,11560,57134,122213,1233325,3528407
609,11639,55532,126671,1254056,3589328
610,11105,51475,118225,1200429,3406501
611,11108,54021,115670,1171445,3213400
612,10871,54259,110167,1085196,2979894
613,10001,49590,107860,1115953,3052686
614,10193,47489,103154,1044139,2792385
615,10083,46573,105418,1023011,2823304
616,9588,47253,99415,1019625,2900269
617,9565,46795,100487,981465,2588136
618,9541,44172,100274,1001135,2565734
619,9416,46012,95048,961449,2671640
620,10331,48430,96457,986989,2699776
621,10176,47279,101201,991773,2993885
622,10264,46455,96518,1030959,2671926
623,9471,49505,112166,1120136,2782070
624,10373,51474,105090,1097683,2966360
625,10934,50220,110169,1191502,3214383
626,10968,52999,117256,1228538,3218763
627,11404,53989,110902,1140176,3270297
628,10620,54861,117940,1216842,3408981
629,11026,53630,122468,1245591,3350793
630,11101,55704,116919,1239017,3424529
631,12124,56252,119698,1201598,3322730
632,11532,54347,120780,1203490,3301223
633,11068,52883,114871,1161630,3303495
634,11373,53255,114391,1180205,3160536
635,10482,52767,115033,1141167,3240170
636,11077,49148,101777,1129335,3111739
637,10295,49015,99766,1089204,2832238
638,9742,48106,108658,1092067,3030552
639,9340,46310,94539,1011877,2739805
640,9318,45649,98402,1044096,2831961
641,9263,49063,97350,973645,2847979
642,9524,46262,95314,942940,2856972
643,9925,44542,99088,1084365,2903815
644,9207,44651,98037,1094185,2633313
645,8881,48001,109529,1056821,2758668
646,9481,46114,104801,1023840,2918097
647,9959,50711,102291,1074035,3265146
648,10615,49758,109923,1125973,3167811
649,11397,53190,113252,1220726,3171420
650,11525,53831,121325,1173694,3219839
651,10716,58997,122920,1134201,3376320
652,12183,57008,117253,1217336,3390502
653,11664,57750,125094,1205618,3489048
654,11955,58176,124540,1212028,3425221
655,11796,58502,122980,1258340,3654831
656,11823,54957,120655,1197591,3447552
657,11669,56650,122151,1271182,3513021
658,11491,52542,125573,1183720,3488742
659,11337,54632,118964,1256068,3269788
660,11036,52789,112812,1142714,3336492
661,10784,48603,112263,1181042,3463953
662,9747,50673,107857,1094148,3067392
663,10578,49648,109465,1105805,3110583
664,10862,50612,111056,1074146,3072474
665,10028,48568,103698,1032919,3058189
666,9834,50165,102794,1067034,3098708
667,10261,49523,101178,1087971,3068232
668,9917,50054,106687,1116388,2990145
669,10783,53571,115950,1166732,3011036
670,10651,53478,113702,1161515,3039770
671,11225,55264,117201,1175078,3102713
672,12049,56050,112133,1247494,3448447
673,12272,59158,123260,1233849,3431371
674,11464,60337,127178,1250112,3586627
675,12547,62164,127068,1325693,3796728
676,12817,61926,124508,1367319,3675857
677,12563,61926,130808,1342003,3606059
678,12610,64262,129649,1365316,3732295
679,12218,62781,130235,1340472,3783845
680,12411,61720,130774,1311274,3810142
681,12434,62904,131698,1296354,3604950
682,12160,57748,128906,1326910,3683740
683,12406,59767,123971,1201799,3564181
684,12246,56716,121426,1254045,3435104
685,11619,56725,120567,1250356,3644672
686,11334,56946,120521,1179878,3152548
687,11367,56015,120621,1164966,3470311
688,10927,53606,117296,1172906,3032084
689,10739,52241,118440,1198466,3373106
690,11149,53862,111072,1181042,3249324
691,11198,54327,113333,1159347,3131854
692,11029,54802,120988,1209598,3144470
693,11862,56208,123157,1189993,3285979
694,11780,57199,119842,1210322,3327711
695,11860,56837,121431,1262125,3394515
696,12549,60781,122970,1340024,3477309
697,12541,59887,127340,1371284,3720333
698,12681,59671,129819,1406647,3842959
699,13033,63869,134843,1326417,3761986
700,13325,64447,134176,1341559,3768182
701,12641,65683,142639,1390081,4090205
702,13620,66447,139855,1357477,3919931
703,13779,66236,135860,1442752,3898835
704,13648,66444,139385,1445729,4004153
705,13258,63111,136974,1442684,4108458
706,13146,64679,132673,1365563,3885264
707,12225,61492,133656,1330979,3684024
708,12415,61645,127382,1273977,3801137
709,12192,58932,121635,1259771,3548054
710,12159,59598,123654,1286463,3550184
711,11937,58948,122826,1193631,3474064
712,11581,53629,119379,1224009,3562611
713,10976,55869,126362,1216089,3525491
714,11529,52380,120598,1253705,3730896
715,11638,54525,115795,1257144,3566420
716,11128,58201,124422,1263375,3447549
717,10968,55622,123389,1251684,3629524
718,12288,55785,127835,1233951,3488739
719,12158,58594,128068,1284818,3587963
720,12419,61059,125126,1290653,3709372
721,13092,64885,135202,1370670,3810354
722,12730,61679,132760,1366134,4068453
723,13627,65430,137152,1378328,3962095
724,13530,65068,137689,1402806,4145120
725,14207,65791,137883,1420055,4007180
726,13055,65644,141847,1452900,4026473
727,13760,65317,146310,1410144,4031896
728,13019,65085,136198,1436901,4061466
729,13386,62330,135723,1412825,3958910
730,12638,63358,129907,1322267,3972330
731,13277,61928,129602,1289632,4023848
732,13461,63598,127773,1316751,3671643
733,12675,57197,127384,1264803,3652727
734,11993,55947,119216,1210018,3458848
735,11895,58557,127179,1195555,3465926
736,11716,55545,124624,1259079,3196644
737,11548,53529,118420,1147671,3342713
738,11792,57398,118313,1227066,3131027
739,11426,54032,119584,1174849,3325447
740,12185,51863,119549,1192072,3360861
