,10000,50000,100000,1000000,3000000
103,11174,55292,108678,1081320,3048858
104,10389,50744,108276,1082867,3112424
105,10634,50479,106252,1048895,2965552
106,9913,50068,102440,1060536,3058408
107,9799,50395,95672,1048984,2814593
108,9412,47477,98367,1080953,2750817
109,9657,44456,88485,976126,2588292
110,8888,47819,83953,984837,2667469
111,8195,42920,89307,882895,2889972
112,8195,45172,90818,946384,2602172
113,8350,42191,87264,870953,2441213
114,8756,42939,81648,887504,2544790
115,8247,45008,85503,824580,2474309
116,8210,40324,93491,881187,2346449
117,9122,45644,86687,891707,2513487
118,8692,46179,99728,915873,2613001
119,9097,47151,97412,914406,2531213
120,9396,49712,96263,1057471,2905096
121,9309,48895,95014,1002738,2896867
122,9686,48033,101065,1034562,2925700
123,10263,48652,105814,1009011,2971477
124,10756,49567,96727,1062083,2977990
125,9989,50047,101537,1064829,2956814
126,10199,52120,111904,1054380,3189696
127,10187,52051,106061,1117023,3175864
128,9673,50086,104585,1023122,2974191
129,10605,57032,103414,1043403,2981859
130,9239,51206,101783,976165,2915027
131,10117,47892,105807,983953,2836808
132,9139,44951,96435,984031,2664970
133,9222,49034,97462,969952,2747367
134,9194,45703,88902,933618,2640399
135,8020,44637,89691,954023,2653505
136,7756,43940,96207,947639,2333545
137,8348,44974,89058,909392,2489636
138,7926,43838,90326,938166,2519920
139,8526,44372,90008,895672,2513991
140,8673,42715,85062,882772,2551521
141,8705,43639,88989,903454,2658940
142,8719,47671,89702,885612,2703561
143,9695,45998,93233,979077,2698156
144,9997,47909,97420,997539,2877481
145,10470,52084,97117,1048687,3018674
146,9786,50834,103581,1101257,2993940
147,10721,51893,103114,1070803,3086065
148,10144,53528,107397,1197357,3075400
149,10315,55453,107309,1085587,3138654
150,10561,53465,111691,1089691,3200512
151,10688,53092,109311,1211439,3108726
152,10857,56263,112517,1152624,3092932
153,10239,53758,108407,1086229,3127925
154,10214,50838,102184,1149343,3043591
155,9704,51240,98342,1085347,2954864
156,9720,50291,105238,1091672,2851825
157,9944,46949,96864,1104984,2889105
158,9669,50786,93317,1052391,2755406
159,9281,48493,101345,990568,2736141
160,9779,47195,95982,991733,2575939
161,8806,45811,94229,960210,2660875
162,9406,45046,92137,972644,2612011
163,9674,46191,90249,973433,2710809
164,9434,46193,97700,968293,2707466
165,9732,46093,95057,988064,2809876
166,10198,51769,99036,1085877,3034762
167,10341,49144,100189,1048906,2767399
168,10264,52355,105179,1108537,2729787
169,10815,55187,109483,1161302,3070776
170,11026,57771,109697,1151923,3232244
171,11238,54440,111774,1192363,3303986
172,10969,56359,116730,1158539,3207405
173,11818,60757,118150,1306339,3444915
174,12267,58877,119500,1197560,3249758
175,12223,58245,122570,1215814,3500737
176,11754,58411,117958,1246495,3384473
177,11369,56903,118714,1219024,3428992
178,11514,56434,113333,1141016,3347901
179,11217,58935,111921,1197441,3141320
180,10940,55300,108214,1149620,3145459
181,10812,52276,102426,1174447,2919279
182,10275,54517,102314,1131185,3028375
183,9879,51366,99606,1074272,2911950
184,9678,49593,102357,1056197,3029649
185,9844,46486,107096,1048299,2931302
186,10041,51947,101855,1102299,2825294
187,10338,52744,96641,1078952,3044801
188,10598,49629,103815,1028337,2998065
189,10589,51419,109538,1084866,2926476
190,10492,53301,102654,1124608,3050811
191,10261,57254,111911,1143731,3094067
192,10654,58688,117281,1242314,3400664
193,11648,55392,115615,1248047,3424389
194,11369,58217,117122,1222994,3515256
195,11860,61368,125555,1181456,3486484
196,12181,63431,123561,1238733,3687970
197,12319,62223,122112,1272420,3532600
198,12039,64633,126178,1331856,3660520
199,11842,61625,123975,1297940,3676611
200,12132,63781,125244,1299810,3513295
201,11779,61336,118040,1312123,3243462
202,11633,58918,117748,1204708,3518314
203,11303,62119,121988,1179055,3306149
204,11611,55847,117461,1156668,3467672
205,11457,58681,110868,1182113,3115473
206,10849,51383,109215,1199539,3113824
207,10376,53939,111300,1130803,3079325
208,10457,53276,107767,1103792,3158819
209,10313,52899,99078,1125133,2879297
210,9959,51632,104875,1067450,2955767
211,10301,51469,96895,1128792,3209878
212,10451,53162,109153,1124756,2831187
213,11132,53910,106779,1187817,3201054
214,10846,53802,110774,1126405,3241098
215,11495,57051,111361,1163831,3318638
216,11399,55501,116738,1210007,3392007
217,11210,60694,117349,1212170,3343827
218,12228,59612,117490,1222081,3365821
219,12163,59896,124639,1313872,3568062
220,12360,62544,124569,1330052,3526080
221,12968,62526,125124,1266379,3686966
222,12224,63031,123992,1306075,3463404
223,12585,61070,124430,1320053,3626129
224,12544,63702,129922,1279097,3633506
225,11972,61651,124710,1298821,3428708
226,11775,58241,121297,1234320,3643362
227,11277,60661,114848,1234777,3347325
228,11332,55342,113766,1195193,3330892
229,10841,57321,108332,1258594,3131509
230,10739,55071,110193,1178212,3060475
231,10433,51653,104002,1117414,2971731
232,10740,52099,103420,1019055,3062275
233,9938,51626,98008,1146578,2824825
234,10211,50623,103489,1147749,3063540
235,9629,50907,97176,1098191,2866139
236,10492,53736,103658,1090230,2913412
237,10360,56358,107862,1057735,2982750
238,10480,53969,109659,1160878,3266977
239,10860,54610,102866,1137649,3153043
240,10836,56524,109302,1148420,3028258
241,10764,56003,117711,1159710,3191396
242,11404,59952,113654,1217279,3284507
243,11260,59870,116467,1263388,3503953
244,11472,59145,122533,1213356,3472081
245,11089,57297,121035,1257147,3548977
246,11874,62448,125421,1258662,3334120
247,11706,60076,119291,1270196,3324107
248,11590,59188,119926,1255075,3282053
249,11450,58909,117705,1169377,3377775
250,11123,56175,117022,1168826,3258833
251,10687,56292,105664,1236797,3191354
252,11143,53087,106742,1030553,3034431
253,10166,54840,106844,1057150,3085812
254,9463,51202,104656,1055188,3014722
255,9653,47942,99334,1007906,2852355
256,8797,48884,92935,1034755,2768643
257,9497,49228,88387,976190,2691264
258,9168,52083,96116,1029642,2750765
259,9555,49934,96232,1021398,2682659
260,9502,46449,93904,976527,2795168
261,9859,48721,97142,1037360,2883881
262,9768,49606,98744,995451,2908137
263,9996,48990,97976,1049655,2939435
264,10498,51197,98550,1089516,3088084
265,10609,52607,103168,1117950,3211733
266,10777,54370,109065,1130485,2963066
267,10727,56621,110022,1140293,3228332
268,10705,55889,109850,1207488,3123478
269,11051,55381,111276,1179846,3266599
270,11322,54384,121299,1133406,3384262
271,10587,55743,108089,1215012,3323318
272,10649,54060,111555,1170342,3144982
273,10957,55071,105675,1088618,3110692
274,10275,55393,105914,1014903,3223435
275,10078,54824,101212,1034251,2882510
276,9833,47986,98719,1005417,2871943
277,9908,50780,94307,995322,2912541
278,9233,49056,96569,944040,2636144
279,8950,46362,87412,965633,2728770
280,8768,47817,91367,931909,2649386
281,8793,45704,93332,925386,2571631
282,8900,42631,80811,938095,2451829
283,8516,45434,90113,881235,2577550
284,9032,46019,85531,930860,2697037
285,8953,46246,91483,976577,2572495
286,9045,49392,93663,988886,2684638
287,8829,47682,93315,981701,2793804
288,9318,52906,94319,1048073,2853769
289,10067,50777,102466,1047367,2913342
290,10041,52065,102664,1109105,2896022
291,10487,54570,104683,1080229,3218595
292,10357,53720,110140,1118306,3073063
293,10604,55122,98675,1095563,3077199
294,10838,55367,109593,1174912,3113424
295,10421,57322,106936,1111973,3126942
296,10271,56915,107501,1168905,3251570
297,10507,54240,104303,1115839,2880170
298,9681,54591,100995,1117725,2883031
299,9268,50602,101988,1050905,2799463
300,9618,51404,97903,1025124,2772594
301,9327,47642,95240,992504,2724215
302,9617,49533,96982,995800,2574792
303,8752,49042,90048,998382,2486386
304,8960,46175,90199,909817,2711601
305,8720,49685,91233,903393,2690481
306,9229,47619,90930,963292,2482958
307,9223,46661,86547,958048,2507759
308,9426,49201,90986,908154,2575674
309,9888,47547,93838,882398,2605737
310,9479,50258,92704,1032739,2773451
311,9334,51405,101726,1006771,2710807
312,10365,51335,101275,1047801,2800090
313,10320,50835,97932,1071138,3037175
314,10997,55262,102373,1087800,3060509
315,10537,53439,108091,1071988,3229961
316,11191,57597,113258,1132506,3234179
317,11030,58481,113547,1178744,3228001
318,10584,56480,112112,1094490,3283602
319,11517,57295,114485,1217010,3400333
320,10494,58491,112090,1111723,3255258
321,10726,55380,103496,1075935,3296386
322,10632,55156,110552,1092140,3322678
323,10723,52964,103585,1042833,3061434
324,10505,55219,101566,1093814,2824329
325,10075,53411,108216,1034021,2969933
326,10247,49798,99368,991887,3028811
327,9284,50036,94712,973139,2869230
328,9827,50063,98241,1005562,2615765
329,9971,52366,100105,952423,2813465
330,9728,47762,95419,955610,2884989
331,9495,50761,99004,1044117,2897719
332,10033,52266,98142,1034291,2880430
333,9826,51673,95498,1077203,2857900
334,10641,55065,102960,1058849,2895125
335,10522,54883,103899,1050648,3020429
336,9978,56622,104471,1146713,3252783
337,10835,60109,110105,1091651,3312133
338,11614,63924,111487,1211474,3495112
339,11317,62884,123894,1197943,3423153
340,11737,59848,121276,1234131,3466687
341,11894,64015,119595,1199876,3430596
342,11859,63880,124769,1218223,3617528
343,11691,66122,115211,1190596,3389432
344,11923,62403,122117,1218682,3383017
345,12074,62016,123771,1192062,3385368
346,11765,61568,122197,1237429,3675349
347,11193,59059,116661,1183064,3477896
348,11254,58267,112844,1148101,3298489
349,10433,60906,105893,1070647,3238985
350,10541,55412,108045,1113543,3086958
351,11177,57704,110866,1042116,3090041
352,10030,57941,102756,1114094,2924160
353,10792,53585,102551,1077095,3130640
354,9914,54218,104007,1054710,3078692
355,10204,52794,106593,1079419,3142006
356,10423,55839,108752,1096347,3140483
357,10953,58293,113897,1067764,2912098
358,10775,61448,114914,1119685,3198007
359,10860,60693,111806,1196772,3257064
360,11951,63035,121685,1188477,3594186
361,12500,61466,122089,1175466,3510125
362,12592,63396,120576,1224738,3589907
363,12437,65307,130892,1252912,3681077
364,12167,64688,133187,1277361,3637376
365,11635,67825,132686,1237757,3693065
366,12987,65814,132834,1260456,3672400
367,12977,66555,131050,1310915,3747477
368,12505,66830,129900,1308707,3707770
369,12278,69036,126518,1290869,3531131
370,12655,63420,123842,1287205,3439823
371,12204,61862,122036,1232826,3424676
372,12097,64032,119458,1207656,3497345
373,12094,61329,117718,1156146,3520602
374,11128,60170,116086,1208925,3102055
375,11459,59464,112636,1028436,3109521
376,10567,58587,113574,1062432,3331493
377,10716,58857,107526,1112846,3128936
378,11641,58075,115851,1103692,3036003
379,10950,61750,110655,1127331,3253490
380,10696,59935,110462,1105859,3388351
381,11247,59803,119530,1143909,3276531
382,11886,61056,117049,1156681,3338066
383,11803,58674,119889,1178380,3468423
384,11662,62986,117661,1175066,3596277
385,12510,66249,125364,1158568,3413327
386,12147,65567,118742,1202627,3606288
387,12804,64423,130229,1312124,3651485
388,12823,67880,124896,1294851,3863426
389,12889,65470,133826,1270230,3712695
390,12656,69540,128814,1303438,3959792
391,13409,67446,129305,1332996,3697973
392,12888,64804,133123,1286559,3775918
393,13176,67799,127526,1272276,3533164
394,13110,64073,126498,1238023,3578311
395,13080,63632,123233,1205784,3552605
396,12493,62543,121959,1206443,3440935
397,12279,59872,117160,1202312,3431047
398,11787,57979,115179,1142681,3283189
399,11105,57532,112405,1050693,3124835
400,10299,54866,108817,1054302,3111580
401,10777,53979,106864,1094290,3159374
402,10286,55033,111605,1054091,3151675
403,10011,53805,106626,1090769,2966678
404,10023,54723,108414,1055998,3266034
405,10784,53751,110681,1118113,3120802
406,11478,59351,117626,1134595,3235310
407,11038,57282,115863,1168086,3386861
408,11544,61317,116524,1155888,3429243
409,12039,63883,120306,1185208,3320247
410,11684,62795,123434,1214314,3566462
411,11996,63821,126859,1188325,3608429
412,12480,65009,126649,1249975,3656194
413,11990,63264,126070,1177290,3740179
414,12178,65902,124738,1217530,3560622
415,12553,63081,124808,1258434,3498491
416,12569,63455,123908,1155621,3450537
417,12218,62632,114013,1170731,3491335
418,11768,61422,118901,1182568,3263161
419,11376,60805,111759,1143378,3291592
420,11308,58538,118518,1165036,3113707
421,10586,56806,109311,1067600,2893337
422,10667,54079,108282,1062289,3240325
423,10337,51113,104174,1089691,2894961
424,10449,52774,102023,1007804,3014026
425,9897,49738,104085,1042845,2901634
426,9512,49621,102990,968683,2762346
427,10381,52202,102859,959318,3085964
428,9704,54834,100450,942246,2800827
429,10196,52817,112890,1019017,2879194
430,10325,48104,104263,1016414,3008057
431,10491,54677,105190,1044115,3004777
432,10705,56099,110365,1049441,2997985
433,10974,58086,112196,1065734,3123336
434,11326,55123,117383,1066170,3420620
435,11148,60104,117026,1104403,3486988
436,11198,58374,112313,1097758,3255250
437,11479,60493,115939,1191026,3076389
438,11157,63132,117992,1214134,3380356
439,10906,59510,119178,1138058,3345543
440,11045,59037,116082,1104029,3229527
441,10820,57799,112165,1090721,3265660
442,10971,57201,117864,1092195,3178968
443,10450,53412,109115,1044458,3173355
444,10189,55669,106558,943693,2988786
445,10189,52871,101488,945928,2773409
446,9782,55305,98911,921127,2623079
447,9685,49074,95831,978807,2589566
448,10146,47198,99156,870432,2737519
449,9729,47495,97118,860296,2561944
450,9132,49254,95485,926214,2879806
451,9249,47186,96133,873584,2774903
452,8829,48026,89570,952330,2547820
453,9510,48476,100463,891215,2883919
454,10130,51009,97527,952633,2683456
455,9613,51862,101175,1048938,2997800
456,9559,53551,109821,1004154,3025860
457,10077,53769,108176,1027268,3104241
458,10081,55401,107401,1100882,3035645
459,10808,59728,110964,1072270,3098398
460,10850,54423,112314,1155670,3028169
461,10897,60011,112246,1135792,3242756
462,11178,56866,120402,1061996,3150575
463,10996,55394,119953,1100933,3171662
464,11303,56330,109332,1120190,3269219
465,10552,56613,107746,1060223,3100597
466,10376,54738,102550,1053854,2982232
467,10460,52856,105420,1039043,3017982
468,10299,52751,103759,974551,2989065
469,9815,52721,101744,1017425,2912033
470,10311,51165,101099,953143,2720459
471,9131,45480,91329,938253,2579694
472,9708,49489,94641,844240,2700225
473,8851,48765,98130,975121,2708791
474,8940,47238,92703,917319,2506060
475,8781,46930,92595,921336,2685224
476,8757,48316,96159,943522,2931560
477,9663,49588,96219,1011713,2740887
478,10054,52076,98072,941064,2965445
479,10262,53739,103677,962573,2795312
480,10830,52130,110808,1006130,2965096
481,10179,52112,106994,1028366,3332549
482,10673,53213,117287,1161858,3129354
483,10799,58787,114004,1108132,3191085
484,11050,59519,116365,1207465,3512594
485,11360,59328,114297,1078961,3430130
486,11585,58657,120957,1167843,3275533
487,11781,61826,115950,1132823,3423846
488,11575,59040,121694,1135908,3229093
489,11286,59165,117069,1051948,3402886
490,10825,59895,115920,1020049,2996156
491,10831,55665,112870,1060254,3253531
492,10478,53611,109719,1116835,2918670
493,10442,53468,101933,1032099,2994200
494,10084,52113,101301,1049833,2932609
495,10706,50438,105925,997427,2938950
496,9677,51488,99762,1027690,2714645
497,9135,52976,107321,980840,2934343
498,10140,52320,99885,967417,2736160
499,9885,57721,101613,956018,2808700
500,10137,51904,105471,995160,2937639
501,10091,52579,104146,993787,2959752
502,11093,52529,108689,1048202,3039600
503,10876,55943,113325,1075763,3195705
504,11406,57416,115799,1148449,3403831
505,11004,59161,120065,1197233,3025100
506,11918,60240,117323,1197167,3356863
507,11443,62264,121178,1224410,3376297
508,12347,63270,127887,1233723,3608451
509,11779,62066,128496,1269011,3452706
510,12994,63913,129049,1282953,3667252
511,12818,63132,126538,1227161,3531148
512,12293,61279,122733,1235537,3474548
513,12210,63184,129551,1231453,3443488
514,12454,58999,128312,1200553,3455182
515,11787,64302,123973,1209034,3341223
516,11564,61810,117481,1184614,3366354
517,12029,57152,116522,1127398,3263580
518,11129,56816,119377,1151220,3172846
519,11180,57814,110788,1124878,3285076
520,10926,56354,112347,1125239,3175678
521,11112,56797,111110,1047361,3055697
522,10557,56023,104753,1041669,3021674
523,10994,58706,111106,1104358,3221820
524,11344,56443,108457,1134699,3140162
525,10958,58089,111640,1111559,3258995
526,11935,62061,119223,1149728,3280371
527,10986,62165,123814,1106821,3523771
528,11370,60369,122511,1213909,3448536
529,12442,62021,120700,1200401,3557202
530,12941,63357,127788,1247826,3785481
531,13380,63983,135095,1346201,3707814
532,12895,65967,134445,1256223,3814918
533,13097,67665,136684,1309320,3925465
534,13003,65984,133834,1248752,3714276
535,13340,70671,137906,1317840,4025323
536,13052,66328,134897,1262404,3609098
537,13539,66669,130743,1335084,3864613
538,12845,66041,128754,1234370,3656598
539,12571,64490,131437,1299227,3617150
540,12340,59975,128590,1149694,3534501
541,12210,62427,124449,1160874,3478254
542,12299,57175,120091,1200001,3322322
543,11960,59865,116374,1135429,3484348
544,11774,58774,121506,1087976,3298152
545,11584,59008,117324,1157224,3206440
546,11311,59908,116738,1124149,3348659
547,11669,58645,112692,1157335,3300019
548,12141,59247,120234,1117974,3395325
549,11773,60190,118526,1148394,3330772
550,11463,63585,116485,1140782,3469762
551,12115,61519,126501,1186575,3587501
552,12298,64303,126930,1235491,3538104
553,13460,68164,132021,1275507,3748021
554,13029,66212,132426,1290278,3578606
555,13007,69898,133734,1286003,3624520
556,12996,66241,140883,1375940,3953873
557,13357,69682,143662,1361476,4059847
558,12862,67394,130444,1317702,3844582
559,13452,69275,136227,1296816,3805906
560,13603,68886,129442,1333741,3846428
561,12945,68662,135155,1267478,3670890
562,13126,65690,135138,1252320,3721066
563,12006,65817,126963,1234650,3691668
564,12181,62834,124542,1267051,3518305
565,12321,60650,121509,1192968,3337755
566,11699,58737,121314,1160977,3273489
567,11613,59636,112084,1123086,3396306
568,11088,59187,115557,1119014,3064940
569,11052,57660,111198,1089435,2990294
570,10816,57756,110054,1069298,3127022
571,11137,55998,109516,1118510,3190243
572,11297,57596,108581,1116211,3119491
573,10996,60980,112465,1145512,3208524
574,11148,58975,113187,1181239,3265648
575,11332,63556,122183,1137968,3372970
576,11721,63714,121753,1238176,3397097
577,12140,60619,120572,1217438,3419341
578,12348,63147,125449,1227906,3447793
579,12908,66063,123548,1306850,3775410
580,12956,63777,133881,1282574,3749775
581,12105,64969,132255,1226244,3658619
582,12982,67070,122857,1269360,3656083
583,13457,66082,129618,1341848,3681025
584,12141,64040,127648,1325675,3685019
585,11805,63675,129945,1198944,3545278
586,11641,66005,132433,1275600,3279257
587,11724,63229,118937,1263381,3452549
588,11171,59899,122357,1117895,3561543
589,11024,60550,116196,1157097,3361038
590,11133,55304,111276,1076600,3089985
591,10260,53986,112331,1139047,2917906
592,10199,53207,109970,1006214,3288288
593,10231,51172,101809,1032635,2883408
594,9751,50780,109811,1038572,2933478
595,9853,53256,104973,1018949,2828173
596,10355,52582,104901,1057138,3005993
597,10252,51979,107801,1024972,2853116
598,10539,52539,106341,1094829,3103810
599,9917,55046,106242,1071059,3108286
600,10686,57670,117207,1173038,3234599
601,11890,59310,114816,1125543,3098680
602,11882,58958,116731,1170627,3044395
603,11600,59247,121808,1212279,3117221
604,12079,61031,118409,1179234,3494178
605,11691,61346,120577,1235503,3353838
606,11062,60653,122563,1238638,3326692
607,11942,61143,116930,1191950,3411867
608,11322,60545,126060,1193138,3389518
609,11330,60393,123077,1121757,3377204
610,11505,57230,113576,1116449,3171559
611,11117,56137,111386,1052617,3092592
612,10985,54100,110313,1023611,3154633
613,10740,53680,108998,1027398,2785209
614,10378,54473,97496,1027700,2860553
615,10198,50111,106629,1046897,2768170
616,9981,50316,102426,976213,2510631
617,10291,49225,104384,945688,2693393
618,9328,47390,92496,995402,2749424
619,9444,46324,89189,926956,2659248
620,9854,50459,103402,982868,2691921
621,9549,51102,101365,1011083,2724828
622,10160,49833,99424,1018069,2806686
623,9847,53759,101278,1026172,2821647
624,10890,53800,107574,1057935,2880223
625,11117,56357,115784,1079201,3132201
626,10774,55687,112095,1103954,3164589
627,11192,59225,115794,1114417,3217337
628,11265,58554,115696,1108952,3170482
629,12270,58851,119345,1188490,3147458
630,11618,59241,119595,1118409,3255625
631,11536,60650,123055,1222688,3310822
632,11033,57649,115557,1124765,3448457
633,11522,60842,113118,1157001,3079317
634,11407,55796,112808,1136153,3210478
635,10356,55140,107233,1100956,2997855
636,10227,56412,97153,1067419,2904431
637,10130,51948,103787,1063791,3072468
638,9745,51830,101614,1008882,2645304
639,9946,53175,96966,1034861,2715096
640,9645,51180,97943,957832,2744493
641,9245,50275,95307,949610,2646226
642,9092,52909,97296,939052,2720009
643,9270,47964,92840,940386,2597586
644,9655,51662,94556,989335,2850634
645,10140,50254,101551,995230,2609345
646,10069,54514,102124,1044088,3023876
647,10972,52967,103939,1095099,2904582
648,11308,53541,112049,1091222,2935577
649,10878,56297,114822,1111964,3022891
650,11341,59407,116742,1090541,3316362
651,11301,57587,121611,1138859,3318792
652,11484,60410,115194,1142839,3251184
653,11500,61762,112238,1189501,3459960
654,11855,57243,121397,1231263,3669873
655,12056,64456,121347,1224371,3175748
656,11904,63296,113184,1191699,3468374
657,11529,61046,111783,1270830,3226591
658,11604,60631,119589,1104480,3196967
659,11583,57932,111209,1130789,3046596
660,10908,58662,116022,1090369,3121240
661,10482,56550,111831,1076365,3057796
662,10635,55643,102195,1100879,2963842
663,10275,51478,107755,1060652,2850999
664,10359,53337,102470,1037204,2781671
665,10462,50444,100147,1049868,2835868
666,10731,53974,106621,1014084,3026106
667,10499,54266,96056,1036330,3098987
668,9613,53061,101594,1094121,3214628
669,10901,53246,105440,1053173,3077334
670,10924,51851,110160,1087880,3082279
671,10645,58696,109822,1168137,3244174
672,10922,58770,118107,1207860,3352841
673,11099,60208,116798,1230061,3250817
674,12279,59750,122649,1220619,3461735
675,12066,65270,128983,1243245,3427360
676,12496,63911,136706,1221408,3628791
677,12643,67463,135622,1234056,3744682
678,12421,64702,129216,1304717,3631908
679,12366,65324,127078,1328485,3803174
680,12518,65784,126993,1223002,3736998
681,12798,63938,130796,1309364,3601141
682,11842,61154,121584,1132879,3643520
683,11740,61698,123276,1225939,3485700
684,11191,61907,124495,1176737,3339906
685,11056,58579,124224,1153774,3337593
686,11390,58498,119049,1141145,3407454
687,10752,58865,109320,1172141,3283944
688,11555,54580,112706,1072620,3210019
689,10775,55942,114738,1122901,3232633
690,10451,58635,118571,1095006,3157184
691,10609,57518,118316,1099738,3140340
692,11285,57687,115612,1129152,3226565
693,11282,59467,112733,1215314,3111681
694,11830,57961,120887,1196282,3322552
695,11976,63369,123585,1224303,3418975
696,12274,63763,122487,1280614,3358636
697,12532,64253,135101,1326513,3710652
698,12973,67790,129793,1269682,3755807
699,12891,65513,129992,1338973,3722913
700,13162,68705,133772,1355971,3747623
701,13521,69867,138381,1349451,3987510
702,13570,66334,140681,1370360,3804662
703,12870,68644,138639,1370038,3848440
704,12737,69342,139265,1386575,3944762
705,13173,68891,130811,1366456,3729441
706,12518,64809,131994,1307357,3765910
707,12716,64835,131825,1329800,3606610
708,12646,63780,128311,1300283,3608787
709,12237,62539,129781,1254191,3429218
710,11815,60953,126016,1249928,3466694
711,11987,61180,118724,1196504,3401724
712,11400,62917,122870,1160435,3345400
713,11909,59885,116733,1169885,3422674
714,11778,56727,111016,1107211,3192118
715,10774,60224,119597,1129201,3422814
716,11551,60896,124455,1131559,3432863
717,12063,61427,124483,1147897,3259984
718,11896,60081,122957,1219819,3493781
719,12418,63400,127388,1292202,3483226
720,12538,65018,131534,1276201,3350766
721,12869,66886,137216,1276065,3850357
722,12998,67473,135475,1370144,3768386
723,12744,68167,136263,1338746,3860373
724,13504,68932,136351,1385797,3983434
725,13437,72389,139534,1360217,4111539
726,13602,71650,140970,1396210,3800270
727,12763,67794,137092,1389548,3948265
728,13603,67825,138364,1304615,4010615
729,13102,68491,135713,1349404,3728538
730,12121,63561,132535,1288283,3816046
731,12440,62852,125971,1279848,3627463
732,12038,62962,125431,1279598,3471504
733,11868,62986,122132,1192218,3570310
734,11979,58987,122915,1176417,3233947
735,11726,60015,115581,1212539,3399200
736,11102,58353,120866,1138455,3251816
737,10753,57874,115129,1174056,3181680
738,11738,57951,119766,1143584,3239956
739,11696,58512,118171,1091521,3229486
740,11572,59058,115611,1127647,3122843
