,10000,50000,100000,1000000,3000000
73,9342,52278,99383,954255,2775717
74,9891,44151,96227,969073,2981740
75,9207,54000,93522,999082,2745281
76,10268,49306,96380,887027,2730835
77,10174,49640,95392,933232,2746217
78,9496,50546,109756,1010233,3219123
79,10417,47208,106494,1013614,2824782
80,9449,47573,104969,1050248,3080012
81,10967,49175,99985,1060168,2938324
82,9594,45189,96227,1001831,3205460
83,9897,50904,93403,1014535,3053329
84,10198,50026,103191,1039818,2804530
85,10491,43963,90401,943610,3173373
86,10657,50590,88975,1048274,3077393
87,10634,47890,94813,995584,2940072
88,10776,49881,93516,926903,3129097
89,8743,52396,102148,968357,2780900
90,9748,52026,99134,1037327,2682562
91,9957,49057,93739,1106519,2808661
92,9085,49709,103977,910541,2850308
93,9245,45751,92590,1055245,2844384
94,9591,54112,94048,1020353,3004482
95,9976,52969,100075,926468,3108476
96,10929,44973,101434,1036243,3193185
97,10407,49267,87323,941024,3109203
98,9763,55243,104778,1004367,3046245
99,10212,55654,89773,1064187,3257152
100,9393,52961,99832,999863,3227999
101,10365,50986,100821,1006136,3134252
102,10210,51104,106611,1055585,3216088
103,9625,43849,105173,1012972,3271466
104,10945,47504,82660,997618,2889744
105,9997,49580,100678,1073996,3296624
106,10150,51195,105513,1065423,3053817
107,9551,56696,99789,998101,3295673
108,9954,51234,107853,1061795,3295130
109,9732,51678,110257,1023156,3094362
110,9357,47849,93195,895487,3303144
111,9930,48430,103987,987981,3257042
112,8830,49498,105699,981442,3018906
113,9444,47881,89045,995980,3093769
114,9822,49267,111835,1043160,3121742
115,10627,51386,103189,1017015,2793426
116,10075,51145,97323,996735,2717456
117,10744,45520,99953,951124,2883066
118,8979,49546,94903,949806,3029227
119,10887,52139,99704,965426,2871881
120,9899,46630,102508,934784,3108830
121,11093,50614,94155,1050334,3078900
122,9724,48802,98977,967150,3365243
123,10844,43455,94163,995282,2976921
124,9830,55889,98785,880625,3194871
125,9640,45380,96115,1022023,3224741
126,9757,51417,101890,1001290,3096006
127,10023,49079,98910,1001417,2843722
128,11062,54519,106195,895198,3204202
129,9394,55094,91047,1084878,3243724
130,9700,55309,93426,913567,3036431
131,9350,52870,94690,985102,2935949
132,10539,49912,101496,1075044,3043871
133,9381,49405,105156,994068,3195422
134,8644,55729,72834,934372,2751314
135,8999,44811,95717,1114151,2944292
136,9793,58960,90677,1031699,2939048
137,10623,49987,89471,1008024,3208644
138,10903,48143,104722,1046918,2891061
139,10842,49365,95372,966785,2895569
140,9096,48480,98434,1136280,2897404
141,10267,52173,92438,975941,3302274
142,9162,44694,97970,1011374,2869062
143,8587,55952,89367,1003239,2823412
144,9222,49262,115490,939891,2947871
145,10125,54242,100393,1014271,3142420
146,10866,50081,94589,1016201,2924282
147,9690,46400,101415,993309,2612164
148,9828,56379,108527,1050964,2949873
149,9700,46369,105580,1056242,3108737
150,9149,49645,97973,944318,2960003
151,11346,49918,98007,959591,3355538
152,9206,55291,108934,955347,3050922
153,10097,50187,95735,874944,2593896
154,8541,52443,98587,986396,3132182
155,9280,50501,88944,998762,2854429
156,9419,48101,104585,942065,3112357
157,8854,49308,100991,918186,2872340
158,10225,54965,107984,925192,3218761
159,10986,49663,105820,964991,3317119
160,9820,49834,92503,1066107,2943690
161,9729,49458,110152,1039157,2928684
162,9033,44792,111269,870237,3147777
163,9773,53364,111824,1025093,3180034
164,10617,58016,109792,908450,3102778
165,9789,47214,108427,997117,2968086
166,9612,48240,104883,974851,2978094
167,10037,60622,91629,1036888,3252003
168,10130,55717,96742,812838,3009671
169,9911,51995,101103,1063414,2809975
170,8943,46640,89278,977619,2995379
171,10804,47669,89043,999131,2653298
172,10543,49158,99700,896124,3040076
173,10788,54022,93633,990145,2985359
174,10324,53721,110740,821517,2780421
175,9669,43948,98370,1072562,3078053
176,10379,40637,101214,1108709,2859180
177,10257,46260,110827,910308,2918294
178,10606,50279,106086,1048721,3149250
179,8853,45179,102888,1049036,2833032
180,10646,54204,103504,1014704,2813971
181,9826,55275,102527,1050603,2965245
182,10269,53133,99425,938343,2834177
183,9755,43417,98741,1056975,2737145
184,9208,51279,94247,1054497,2761123
185,10087,53164,107182,952945,2855205
186,10009,51100,100913,999529,3110592
187,10322,42873,103352,1004190,3322970
188,10858,51049,92590,929164,2899304
189,9454,41892,109089,989184,3251419
190,9519,51812,97234,999067,2775151
191,9491,54916,95521,1030442,2873892
192,9566,50084,108575,995695,2898353
193,9628,51591,98282,973423,2651735
194,10375,47881,98269,896065,3056046
195,10615,55264,94023,1085570,3410543
196,8933,46724,94344,999067,2691086
197,10817,49231,104905,1054298,2994518
198,11765,50682,91719,1011208,3089978
199,9623,53739,101550,999084,3058115
200,9805,47481,106697,1144909,2791526
201,10021,50577,98875,998112,3308034
202,9035,50246,102775,1019665,2982698
203,10118,51936,102796,1033823,2576215
204,10112,52136,106025,965916,3154072
205,9792,52143,111745,1020650,3223186
206,9433,49440,99098,964150,2744664
207,8512,45581,108761,1055079,2759172
208,9856,54378,97419,1017870,2835578
209,9905,48771,95299,1049475,2937882
210,8889,49796,88147,931732,2840852
211,10768,50888,107425,954985,3115880
212,10043,52835,97864,876566,3086912
213,10860,51300,101614,981152,2918818
214,10552,47327,102266,1031811,3071160
215,9746,51415,101037,933687,3073174
216,11705,47879,88014,1079148,3026033
217,11366,48277,108705,1008362,2644447
218,10258,50389,105594,1012118,2832440
219,9841,49070,99506,985888,3106185
220,10099,51975,93441,1007721,2976746
221,10439,50555,105981,987376,2879549
222,9455,51793,117843,1121911,3027274
223,10166,45319,107026,1015406,3063683
224,10689,52013,111604,965613,2739749
225,10815,54568,107370,1078586,2755361
226,9436,49057,104110,1177479,2812655
227,9942,50548,100688,873378,2949124
228,10551,55208,90627,1019104,2453371
229,9326,50479,98742,855895,3022310
230,9425,53721,89543,999985,2699349
231,10798,42445,99555,975333,3002062
232,11355,51728,95622,1022019,2961640
233,10575,54783,105555,770080,3107655
234,9592,51369,98300,974335,2821898
235,10206,49778,95758,988494,2833907
236,8661,53828,112877,964777,2976088
237,10622,46203,105735,876290,3076283
238,9524,44018,100637,975254,3089109
239,10084,49864,99042,1069882,2953125
240,9808,53163,97208,973445,2995014
241,8627,55408,100886,1088631,2997901
242,9562,46425,110750,1003754,2572854
243,9906,54281,101562,934635,3075247
244,9851,54758,104636,1065806,2943353
245,8815,50498,102613,1145758,3339672
246,10251,47941,98490,907038,2887520
247,9142,53186,97645,963594,3150885
248,9166,54706,93532,1047358,3387287
249,10060,46352,94543,1108021,2994505
250,10255,47825,97641,984942,2880419
251,11092,53053,101916,873144,3102117
252,10024,51328,98165,996051,2926276
253,10102,51653,92539,1009722,3463140
254,10196,49696,105577,1121605,3093411
255,10465,50155,85867,909751,2926289
256,8841,49761,103865,1068708,3001676
257,9388,51096,96724,1130756,2530622
258,9704,45075,99073,1161567,3079600
259,9523,51518,101677,1017103,2964650
260,9215,47043,101131,958920,3263484
261,9848,55803,93173,1006884,3249686
262,10597,46956,105449,1063367,3029827
263,10107,48396,98179,1010478,3235937
264,9615,53361,100778,989361,2955628
265,10856,46679,91665,917521,3014004
266,10063,50421,110433,967402,3141785
267,10356,49285,95210,1052803,2936521
268,10156,48926,99806,891679,3097294
269,10179,52854,83537,1101420,2981461
270,9140,45139,106300,929536,2966367
271,10210,52423,101438,1018982,3095295
272,11010,49774,95284,993675,2637383
273,9324,48979,96411,1053448,2983432
274,9685,49569,96889,1043387,2721684
275,10301,44649,93322,905052,3116338
276,9421,53283,98062,1003616,3073392
277,10577,52396,88656,978322,2934160
278,10479,56145,95760,1006521,3024430
279,9178,50849,118667,906423,2899127
280,9459,48840,92814,1026720,2897828
281,9406,49120,107495,1137336,3267912
282,10911,47001,94440,996365,3283859
283,10096,50205,91876,1016081,3160489
284,10118,46017,94532,1027592,2919292
285,9592,50007,93437,1078270,3118160
286,9979,44291,94979,1100208,2927676
287,10442,47466,105043,916264,2941006
288,9172,48266,92221,956757,3166909
289,10685,57743,99708,1056291,3013969
290,10818,46724,99981,1049251,2854681
291,9762,52385,88282,1039869,3071075
292,9946,46900,101484,984969,3107255
293,9877,48185,102326,976252,2994747
294,9898,45555,99387,1003614,3061664
295,9746,56433,91257,1037669,2950259
296,9305,48087,102023,1031275,2835554
297,11146,54649,93574,991558,3088043
298,10216,52240,107669,1008862,2782718
299,9556,53528,99164,979519,3049941
300,9805,48898,102321,894818,2992020
301,9303,56400,83254,955715,3008657
302,9175,46613,107126,953295,3080808
303,9654,50724,99128,959268,2772902
304,10261,46222,109582,991124,3108143
305,10191,47908,96684,1010653,2817374
306,10679,52815,98988,1011966,3375555
307,10719,54711,103884,934567,2591787
308,9829,49371,91954,1018732,2944480
309,11005,48408,89662,943405,3151020
310,9040,50409,101787,1114395,3125223
311,10114,51457,100823,1028291,3073768
312,9546,53577,95345,999087,3185428
313,11181,54023,98828,993502,2510683
314,10389,53168,96642,1123990,2939252
315,11497,53031,91139,1033341,3227870
316,9950,52149,99205,910579,3320471
317,10531,50070,91938,1007362,2936808
318,11068,51172,103848,906330,2832293
319,9335,43787,95354,1014177,3319648
320,9286,51477,98888,926957,2900910
321,9677,46262,101484,1015827,3254051
322,11188,47068,101999,1056443,2538855
323,10074,51218,95350,950711,2962115
324,11074,47118,98594,956142,2716460
325,10416,50045,100954,1004539,3295938
326,8785,59212,103450,894689,2992533
327,11261,52766,103969,975418,3068868
328,10723,49539,95791,986904,3050381
329,10265,46002,96469,1075691,2957838
330,9951,50062,120597,962319,2920525
331,9326,48800,101228,1018676,3175712
332,10800,50934,98074,978049,3167915
333,11463,46366,107684,1010150,2963973
334,9503,53431,95351,933293,3007131
335,9502,47723,104083,1220935,3043306
336,10013,44021,89690,1039979,2801487
337,9849,53016,96769,908140,3025705
338,10485,42494,107184,1019664,2915324
339,9944,53163,98588,1074744,2956256
340,9924,48893,106247,1123604,2899833
341,10113,49122,112607,977610,2923672
342,10029,47354,93788,897822,2809721
343,9960,49331,101753,1032336,2867544
344,9886,56492,105516,890967,3010816
345,9849,55170,95461,936799,2738642
346,9264,50862,97620,871651,3284849
347,10379,50238,113362,1012754,3285578
348,10246,56448,97056,1018724,2654754
349,10115,50657,107037,1166550,2987566
350,8967,56932,96764,1015662,3119033
351,9087,51189,92355,943365,3108786
352,9560,49345,105149,1051986,2911623
353,9545,47209,104181,987231,3000268
354,10723,46986,97730,1010742,2922584
355,9612,49449,105345,1015016,3302222
356,10642,49773,106518,957928,2898638
357,9239,48508,96889,1069273,3042004
358,9745,52257,102784,947101,2598971
359,10034,56974,101167,966038,3128323
360,10408,48699,96069,1068255,3239227
361,10250,50783,107400,1074397,2765163
362,8784,49504,98881,1035233,3321517
363,10221,54552,107081,1040417,3244949
364,11023,51295,109825,953286,3235400
365,10060,52727,94199,1026469,3501867
366,10299,47954,108228,809021,3422146
367,10050,47693,93715,984695,3018374
368,10852,50901,99245,1153323,3012690
369,11382,57801,102869,979734,2823516
370,9601,59071,101762,1050121,3416498
371,9144,52440,99210,848086,3528567
372,9659,48382,89870,860052,3268915
373,8614,50614,108020,1051044,2873088
374,10668,47380,99091,1000296,3334182
375,10240,54726,91961,885647,2812062
376,10267,47419,99262,892086,2611996
377,9396,53349,100516,978826,2974370
378,10285,45647,112638,954972,2914125
379,10433,47312,99056,956732,3106714
380,11838,50526,96431,1039165,2827223
381,9906,55043,102281,952606,2951056
382,11689,44830,95216,1021960,3482818
383,9607,45230,95916,957778,3141469
384,10594,50967,99513,1040332,3429348
385,11313,53555,97316,1036518,3167281
386,10699,49157,96138,953048,3338264
387,8715,49776,101741,1130877,3279902
388,9559,49032,85163,977921,2924009
389,8486,52325,96525,1004763,3027012
390,8945,51608,82078,985826,3129504
391,9203,56282,103923,977067,2859606
392,9953,52537,101813,933564,2750928
393,10805,47791,105826,1065119,3117964
394,9641,55186,96538,1047856,2961974
395,9758,51807,105397,960098,3110525
396,9242,49435,97297,916672,3130486
397,10369,52515,102703,1016183,2940414
398,10774,52443,104073,904107,2842987
399,9162,45450,105428,842742,2929913
400,10302,52407,94245,879421,2819712
401,9728,53154,109748,888652,3103042
402,10487,52569,98825,977192,2846977
403,10040,46973,83771,1089147,3222596
404,10555,51035,99503,904428,2887371
405,9875,52491,91961,1036223,2630974
406,10752,48247,92184,1080881,2865871
407,10684,49837,101264,956532,2886138
408,9968,50366,85190,962909,3160002
409,9329,47067,96874,954969,2952264
410,10402,51839,105309,897967,3048135
411,9248,56542,94544,1076088,2459319
412,10031,57764,105924,1018108,3133408
413,9352,49994,96071,942389,2595187
414,9930,51967,99802,1053446,2898465
415,9540,46725,91991,1161558,3108514
416,8923,54833,94996,881719,3078120
417,10063,53459,103352,933570,2960493
418,10678,48119,102440,987667,3118027
419,9416,49242,93497,927602,2802220
420,9716,45171,105641,1062516,3349815
421,10826,47497,108690,1165686,3146823
422,10582,48506,105290,1159693,2730842
423,10300,50784,95344,1146990,3380944
424,11021,45001,96888,1013306,3327372
425,10399,54066,100076,928455,3027423
426,9332,46229,103006,943081,2927705
427,10077,53054,100027,985170,3172607
428,9736,51915,93151,984337,2813981
429,9611,44604,89109,939632,3355461
430,10421,52644,86346,1107271,2724178
431,10805,47842,99342,1061878,2988416
432,9261,56599,110213,987449,2740926
433,11526,43977,102579,1012139,3186277
434,10548,50635,96409,1035024,3029889
435,10090,51250,104847,971622,2784826
436,8966,43914,93670,966421,3119785
437,10641,49311,105838,1010355,3103534
438,10628,56129,94696,954656,3076695
439,9401,46664,90825,996616,2696507
440,9678,55071,91979,910986,3403988
441,8867,53389,94930,1002562,3032414
442,10691,51577,88694,921560,2717063
443,9725,51649,96154,1030243,2707997
444,9406,47648,96616,1006974,3058771
445,10185,46597,104810,1071261,2897002
446,9695,51128,103522,974544,3028635
447,9188,58492,95736,959791,2803997
448,10096,50247,105224,1050954,2877721
449,10721,47073,94502,1166494,2911266
450,10208,44924,99794,956913,2608330
451,10857,50462,97817,1025405,2744817
452,10040,55800,91575,970421,3076076
453,10642,44113,103521,1081741,2531108
454,11174,52151,93570,1032112,2975152
455,10189,46463,106186,1089931,2777631
456,10527,48586,84652,1059747,3135537
457,9969,52144,96650,1071361,3019205
458,10956,52278,93065,1017319,2787383
459,11051,52173,102242,890656,2885373
460,10595,46283,102489,1050222,2970698
461,10009,51710,104856,1061926,2675610
462,8631,50280,98524,998973,3131350
463,9109,56610,100564,1086168,3535706
464,9096,53042,107534,1022371,3047833
465,9246,47125,96609,1061028,3024928
466,9226,45851,97696,947106,3072506
467,9701,48132,104196,980417,2953238
468,9461,45733,105304,966602,2997445
469,9953,49752,100266,851346,3262824
470,9334,49502,109150,996775,2719239
471,9623,53526,109854,976617,2616670
472,9747,51418,108631,1010389,3022337
473,10600,36083,97286,1071643,2905929
474,9636,48781,106910,961405,3041491
475,9756,46755,100044,896204,2882675
476,9940,51264,105321,1006407,2778678
477,10508,49845,97750,964337,2812751
478,9495,55090,97935,983365,2947296
479,10163,50801,104233,975275,2722954
480,8597,47980,94101,973246,3055432
481,9302,52759,101628,1053609,3262224
482,10811,54167,100945,858578,3232153
483,10442,53285,109822,987386,2943270
484,10239,47019,107250,1020266,3082409
485,9636,51878,93248,961094,3497597
486,9881,49246,107569,1084103,2322266
487,9022,55286,97877,1009522,2959202
488,9941,51563,101347,991108,2854618
489,7941,47162,91392,967852,3150968
490,10437,52491,90207,1111527,3074063
491,8943,59469,89493,943592,3001942
492,10335,49163,103103,1042162,3097019
493,10535,48382,102847,958190,3040213
494,10678,48896,92607,958353,3380566
495,10176,46839,93077,1091373,3023391
496,9883,51253,103596,944992,3035048
497,9317,42749,96777,1037147,2747722
498,10478,50980,97767,891080,2906612
499,10355,46171,92620,968046,3279321
500,10319,47821,107555,1014950,3292449
501,10099,47613,94771,1122669,3066510
502,9701,52017,97977,958871,3054057
503,8985,48608,96681,1047636,3110543
504,11248,49200,97739,1041681,2864161
505,9629,53256,101995,1008579,2909895
506,10518,49493,100194,791893,2778449
507,10345,56093,109580,1107359,2745791
508,10969,42265,117542,971027,3126251
509,11243,48891,91104,1031290,2929713
510,9928,47021,107755,1026958,3153248
511,9501,48358,103085,1038263,3196709
512,10048,49911,99326,1043379,2602611
513,10670,49419,97582,955334,3379381
514,10293,49863,98308,1051728,2666279
515,9932,46357,93300,931968,2945535
516,9960,52366,107859,1071950,2976246
517,9819,47998,114573,1048990,2881685
518,10798,54021,93686,1009065,3061890
519,9561,46032,111798,1011091,3205024
520,10318,47656,93679,989396,3194878
521,11544,50764,94536,959753,2992671
522,9614,48159,93027,973236,2863275
523,10251,53547,95643,1029221,3118450
524,10110,48277,98202,900756,3311680
525,10419,45951,91045,1049921,2528379
526,10275,47498,94478,1058926,3213759
527,9628,48104,109765,1103303,2965718
528,9999,47752,103871,1021100,2862327
529,10432,56766,106548,967198,3165003
530,9189,47661,108556,984294,2694089
531,9921,53361,99322,980757,3149670
532,9571,50052,104143,1016588,2833603
533,10157,54805,94438,1063873,2936831
534,9459,49739,99835,1013824,3062812
535,9843,52037,96159,959241,3192797
536,9513,51338,95509,987747,3032785
537,9867,54616,92494,1071420,2711378
538,9689,48879,101182,1033694,3252683
539,10322,52359,92938,1010194,3360775
540,9797,45376,91307,1039277,3085825
541,9508,45892,104404,907673,2875868
542,9523,46277,89149,960006,2773559
543,8867,44835,103423,922669,3057543
544,10220,50029,97749,1069259,2882774
545,10505,52509,94797,977598,3158254
546,8545,53662,94273,975221,3087227
547,8986,53121,104886,927474,2913703
548,9999,53501,92965,1163334,2857615
549,11173,53177,106394,970754,2671834
550,8822,44785,112638,966911,2937947
551,10068,53285,104551,959397,3012365
552,10687,52062,98954,958183,2998226
553,10357,53259,77213,986502,3047900
554,10584,49877,100222,981135,3159353
555,8637,48657,103132,1022249,3247746
556,9605,54613,97564,1083143,2843735
557,10207,54652,93539,1042563,2793952
558,9607,47107,98733,1111993,2902938
559,10287,47282,104444,943808,2927384
560,10256,52326,101457,1092099,3068570
561,9596,50470,90942,1033485,2944472
562,10153,50671,91612,941511,2865664
563,10512,44514,89100,1073260,2929754
564,9643,50853,105141,1002368,3299626
565,9971,49930,103595,1086086,3348580
566,9394,54584,103783,945968,2606230
567,10280,47241,94650,929015,2884205
568,9477,51747,100126,969378,3124281
569,11134,44111,97125,947514,3065502
570,10638,51858,114041,1005286,2764262
571,10894,43150,115441,1043781,2868345
572,11020,49259,105232,1034975,3092524
573,10958,43984,92522,943102,2971015
574,10200,49708,108205,1001118,2917165
575,10095,53969,98007,1051058,3074493
576,9317,49855,90316,1050770,3134240
577,9971,47149,94208,1032864,2986295
578,9635,43950,105251,982985,3314758
579,9560,47823,106039,910875,3256441
580,10440,49495,108877,1090114,3139094
581,9206,50542,107411,1100786,3097106
582,11091,55627,102627,956698,2860786
583,9403,47491,98469,1022831,2718497
584,10852,51186,96140,988625,3183495
585,10049,52149,94182,950357,3119762
586,9209,49245,97548,918732,2955941
587,9882,49168,101842,977711,3186411
588,9818,55281,94633,1034959,2865807
589,10838,48345,103833,888514,3029880
590,9825,50871,100602,964510,2716087
591,10068,51832,93277,1079354,2996226
592,10472,44316,96011,856096,3033660
593,10273,51468,100133,900499,3167839
594,10130,43933,90809,1012154,2928315
595,9776,48098,93856,1080249,2622879
596,11776,51100,102392,1039000,2972124
597,10712,49263,102725,982360,2757902
598,9785,43842,96813,989338,3098469
599,9515,45542,116446,959282,3035543
600,10323,44503,91319,1076425,2898021
601,10419,52981,95774,860846,3030878
602,10395,47848,88609,1030675,3169126
603,9223,55548,93067,952025,2970058
604,10905,47273,92055,1118450,3186535
605,10561,52874,103516,1089757,2379358
606,10911,49654,107823,933980,3076886
607,9394,44985,102663,1007264,2929871
608,9505,47208,106016,1046598,2977954
609,10562,49755,91904,831497,3261231
610,10686,55182,89455,1060829,3107603
611,9934,53444,101300,1019160,3321248
612,9932,55964,88715,1071950,2881898
613,10929,42491,99559,1020637,2974210
614,9886,54865,101260,1042315,3287522
615,10131,51017,106413,923667,3241192
616,8349,54689,105962,1108102,3110155
617,9172,52852,98081,1108693,3154353
618,9933,52096,87527,1062110,3077098
619,10087,44742,98317,1017030,3072049
620,10285,49689,99028,985019,3452295
621,9687,43486,93349,987440,2748258
622,10105,48566,97451,1068572,2855535
623,9806,57406,103321,1044089,3089529
624,9829,51954,99938,1000764,2783005
625,11321,49081,101884,1046894,2531822
626,9602,49602,97604,954013,3123689
627,9946,47717,100799,1032010,2887138
628,10884,42565,105131,1190779,3029220
629,9511,49622,103705,1067577,3013239
630,10349,48935,93463,1045200,3029110
631,9029,45875,103424,1023675,3029723
632,9199,50910,100820,899947,2785872
633,9622,55351,107264,932010,2714927
634,10397,51934,107740,1019913,3165503
635,9473,56783,96537,1033155,3353366
636,10481,50943,97788,915675,3356444
637,9259,56173,95333,984129,3062860
638,9547,50144,93873,1061672,2848603
639,9888,50317,104732,1085232,2903542
640,10740,50110,96078,1069042,2959875
641,10938,47647,102659,1065038,3188354
642,9046,44691,109600,1004193,2888184
643,10591,46128,98240,996852,2602387
644,10194,44995,100241,975448,3309318
645,9525,49026,100487,955155,2849514
646,9711,52072,94592,995157,3032164
647,11053,46328,112120,1103436,3346157
648,9935,46191,92817,835258,3126321
649,9678,46505,97200,1096298,3120382
650,10542,58532,102927,952793,3140017
651,9418,47417,105447,965537,2925579
652,10390,51900,99521,1086622,3126235
653,9764,52050,94050,1034171,2880332
654,9491,51881,100562,968247,3129482
655,9928,47138,97821,1008329,3043826
656,10358,50017,91542,1055040,2819550
657,9305,49328,101669,1112547,3237498
658,9770,53564,95221,1096382,2976553
659,9762,51325,97175,973906,2918579
660,9222,55912,95726,938233,3059461
661,9596,51036,82121,1021839,2929940
662,10302,53171,110752,1028534,3063662
663,10527,53111,93941,936500,3061068
664,10368,45989,98192,1076254,3147235
665,10873,46911,108775,1050051,3007515
666,8654,52946,108929,997735,3277483
667,10683,51265,95100,996651,2900039
668,10740,43760,96394,1105908,2905561
669,9788,47833,104136,998563,2815086
670,11345,49026,98347,1007421,3139443
671,9632,49444,112859,1105495,3292219
672,10294,50175,96050,940507,3132911
673,10398,50499,111483,974960,3132569
674,10178,49959,101158,907519,3151384
675,10988,53294,100424,1074073,2685145
676,10499,51761,87884,1036841,2648410
677,10071,52807,108758,929048,3190692
678,9670,47750,96968,954939,2925084
679,10003,45939,99320,1106154,2604387
680,9342,46178,92526,957264,2843443
681,9145,45272,92452,1010526,2926106
682,9910,50002,105298,985253,3068690
683,10747,52509,92603,971466,2970763
684,9052,51433,102477,931856,2817591
685,10758,52851,97925,972324,3045826
686,10041,52298,93175,981042,3207266
687,10086,51440,96691,940244,3104321
688,9336,57132,96120,931800,3018461
689,9849,46758,100880,1033689,3101236
690,9147,46831,103183,1027228,2961096
691,9826,51340,99841,954715,2935393
692,10221,53124,97598,1076611,3034062
693,10871,51622,88661,1101586,2996864
694,10586,44280,94720,938698,3226977
695,10142,53129,107432,927193,3255095
696,9294,52137,89997,1028413,2680147
697,8828,50327,93317,1028883,2476350
698,9552,50947,110117,1026289,3009463
699,9355,48775,111267,1018243,3001882
700,10745,50350,85929,949995,3285612
701,10625,44933,111784,983556,3086372
702,10357,49682,101109,937307,3279507
703,9823,51547,81458,1061102,3067608
704,9954,51579,108711,993909,2572885
705,10283,50520,104833,1145631,3175089
706,10251,53394,101251,1025048,3167000
707,9250,50972,93526,984197,2626439
708,10869,45771,90715,1033825,3161345
709,9368,49034,110951,906746,3383072
710,9743,49442,109408,931618,3431486
711,10080,50357,107855,963565,2762662
712,10504,48302,101743,1037733,2875849
713,9899,54295,99867,1052691,3284504
714,11457,57967,92431,813948,3111273
715,10015,51685,94820,1066922,3445709
716,10158,48217,103779,1058159,2856087
717,9334,48008,98305,1096268,2953312
718,10227,51732,101512,1052839,3320877
719,9767,54320,103085,972427,2777435
720,9761,47559,100960,960882,3013306
721,10924,55907,93330,935577,3137819
722,10586,48479,117756,1037863,2886327
723,9628,44960,99324,1028599,3242862
724,9906,47646,99313,1067274,3007177
725,9921,47129,106315,978467,2716401
726,9939,52971,107478,965853,3206380
727,8871,50658,99572,996354,2825528
728,9285,53514,97659,1002461,3136889
729,9802,52310,102519,938827,3104055
730,9742,47542,116226,992959,2822588
731,10173,52059,93068,1024843,3297633
732,11818,52708,101212,1015400,2863773
733,11117,52751,95417,960754,3273167
734,10436,48248,102163,1057587,3198507
735,11305,54006,104674,1002667,2906677
736,10051,52778,109541,987670,3019284
737,9727,53809,94567,945288,3129946
738,10686,50720,94115,946171,3367826
739,9858,54584,115205,1035710,3252730
740,9567,52888,108790,1009888,2727529
741,9648,45551,103079,1080672,2804749
742,9853,48554,102289,946236,3234408
743,9554,51251,91563,930442,2753164
744,10088,43983,99747,921488,3289754
745,9820,49497,105266,869759,2820498
746,9475,47223,89337,1101288,3194445
747,9758,52453,88159,1093286,2835398
748,9825,50161,96664,1071190,3365829
749,9298,47029,86903,936464,2989761
750,9741,47366,92538,1008702,3113503
751,10449,51092,89315,959484,2939413
752,9819,45483,100646,967204,2709013
753,10111,53167,100648,1037685,2798258
