,10000,50000,100000,1000000,3000000
178,11664,47987,103878,970375,3121878
179,10091,52841,113866,958749,3394072
180,9982,43910,92506,1058138,3241392
181,10780,62083,90161,1238704,2662395
182,9683,60314,96766,988999,2942649
183,8380,46559,97152,1073234,2768058
184,12605,36369,114236,929398,2369772
185,7365,53583,101473,1095568,2714795
186,9877,50888,116805,989328,3151919
187,9836,35377,103873,924178,2867874
188,9992,49125,113270,1041151,2599840
189,9235,57247,112179,961510,2556674
190,11252,53224,96278,958769,2861205
191,8780,41696,108988,1147832,3076509
192,9534,47961,101106,1011374,2868998
193,7854,49453,100895,1015945,2889913
194,9675,49985,85554,984442,2531067
195,10936,48465,100578,979165,3119783
196,9119,55344,88379,982141,2827904
197,10339,42123,107215,1025928,2605514
198,9490,49507,84745,969609,3336633
199,10225,49858,106190,1030237,2753270
200,9715,52793,87709,906284,3167131
201,10246,43274,86616,1228491,2943104
202,11169,50881,116421,1127570,2784880
203,12138,52142,100833,1027727,3041857
204,10077,45283,87175,1069548,3245618
205,8991,48553,92034,1073242,2930018
206,9733,60117,99826,1027865,3294824
207,9984,51952,108546,876043,2619764
208,10124,59794,108936,1045654,3238337
209,12032,50691,116463,985613,2499130
210,12693,47312,98287,1036331,2912064
211,9873,60613,106153,840721,3642554
212,9609,46319,129880,994633,3208494
213,10895,52819,128083,991779,2814463
214,9566,52875,92040,936145,3428195
215,9574,49036,93510,923467,2720963
216,8908,57917,117171,904407,2878766
217,11011,52852,106132,1078119,2620182
218,10626,58508,102852,914002,3399059
219,10530,50848,104695,963188,3533398
220,9608,44620,82359,830001,3049136
221,8845,44456,84655,1146575,2931571
222,11622,50377,104695,1028875,3121151
223,11728,55282,111116,937655,2463122
224,11243,50579,105507,996577,3082348
225,9068,59158,85442,1026725,2942681
226,10994,57249,98804,1129458,3086095
227,10878,59130,93504,814597,2969172
228,10162,45448,103334,903746,2473217
229,10083,47493,116362,987400,2804099
230,10153,47807,73890,1005082,2940192
231,9375,52858,112794,954650,3853005
232,9372,52624,111116,1177660,3465503
233,11467,46616,97996,831170,2547380
234,9838,48137,101526,949179,3064040
235,10693,48164,94793,937092,3253339
236,10726,48723,79742,902812,3092534
237,9714,54552,95617,923324,3010731
238,10156,48812,106698,1104436,3574114
239,9926,49365,84497,863231,3553427
240,10052,52152,124020,1001000,2820087
241,9700,49640,100223,977713,2769108
242,8964,50767,101555,797459,3275551
243,9998,56677,81878,944774,3266303
244,10102,51508,93955,995691,2916375
245,9309,51753,90772,1026031,2869810
246,6595,60929,124344,1039757,2894185
247,9238,51506,80713,946887,3277114
248,11184,54222,121005,1132837,3060697
249,8788,57612,89932,1101390,2714202
250,11604,51159,96561,930690,3048993
251,9890,47312,91066,915624,3003865
252,9641,54234,83990,951934,3127252
253,9732,44378,87142,963516,2951644
254,10563,47835,110528,862586,2817239
255,9234,45538,109149,1020005,2919045
256,9243,55933,96066,975023,3144683
257,10156,44411,99424,997456,2563834
258,10027,44424,83316,796128,2817240
259,8663,54630,92718,920929,3118898
260,10014,49460,107440,941916,3461513
261,9944,45910,98200,1058126,3023466
262,12253,50758,107304,842062,2823327
263,9636,49685,120602,1065569,2997380
264,8664,53843,99712,1247635,3188510
265,9267,45517,108648,1002589,3296148
266,9227,51821,96156,929251,2674556
267,11558,58583,106196,979425,2987997
268,10708,52829,86410,1019434,3252656
269,9408,53146,118016,1115029,2708926
270,11061,48243,123034,1088502,3475128
271,9205,40417,105133,1133757,2934117
272,9862,52233,84292,1056500,2847733
273,10022,56959,86838,1036509,2914107
274,11883,52122,95919,1002467,3130048
275,11329,58204,112829,1042114,3095914
276,9522,46525,90030,1035004,2811355
277,9231,43562,116280,1050463,2985165
278,10480,51307,94799,812714,2637115
279,9591,53613,84948,977535,2756712
280,8752,56488,95256,1024386,2689040
281,10863,52279,105643,1047612,2499952
282,11651,45442,93816,981453,3037570
283,10351,60185,103173,1166674,2560178
284,9053,53955,99044,1021851,3671582
285,10839,50489,97281,1229501,3151229
286,9699,49024,101465,974858,3255737
287,12017,43186,98836,1149044,3361063
288,10459,56157,92434,965544,3140429
289,11242,44365,108775,1174965,3196213
290,8535,47655,80312,991178,2931946
291,8968,45929,98484,879467,3364400
292,11154,59127,102790,1020585,3336580
293,9628,54451,100959,1041634,3356524
294,9813,51459,97430,1105970,2669713
295,9666,56829,109759,904348,3394441
296,10691,40984,101099,1022769,3217272
297,10604,47011,102819,1176232,3123026
298,8858,55615,106991,884316,2722943
299,10898,51208,117306,905588,2787376
300,8282,42914,98073,944670,3378594
301,8575,48629,108017,1062274,3172640
302,9540,53333,109815,1066550,3065700
303,9003,55349,107523,1081164,2855170
304,7974,50456,89578,929340,3140940
305,10078,43256,103837,952961,2442707
306,8681,50895,97912,1019978,2928924
307,11165,42384,116758,1024112,2896713
308,8338,52244,95563,1124446,2401894
309,10676,46128,100667,1101108,3520974
310,11251,47206,110653,905307,3989942
311,9139,53124,105194,979562,3561320
312,9745,54870,114908,1123690,3301390
313,10230,41787,108207,910434,2753370
314,8395,48171,86556,960113,3357923
315,11218,45139,92834,1031151,3117763
316,10180,46977,114229,1036404,3157019
317,9870,55353,105748,981506,2734525
318,10605,49208,96488,936561,3541469
319,8981,49869,95757,1040850,3197948
320,11022,48882,102675,989322,3236468
321,9982,43933,106997,955811,3312981
322,10785,50090,104489,957405,2689910
323,9513,55508,107688,1030819,2962563
324,10549,41704,93444,935975,3116108
325,9703,48338,108652,1056482,3102061
326,8873,51079,100480,1087723,2854316
327,9922,47234,112335,1156626,3214614
328,8035,56175,112704,862488,3503322
329,11881,57275,83751,862470,2794055
330,10104,51701,98041,934263,2634531
331,10226,46500,96832,954456,2631676
332,9982,51297,94458,920145,3162643
333,9912,50517,84252,1250176,3053687
334,10771,47303,96665,867088,2981876
335,10729,48076,111449,1112892,3482974
336,9901,54724,116469,1013497,3145176
337,10640,52580,84347,850885,2942093
338,10567,52180,103542,1039592,3460036
339,9588,52478,100886,1190448,2746389
340,10744,53754,99468,892137,2972321
341,9585,63048,91475,951257,3055584
342,10388,47994,87364,899880,3520728
343,11993,58870,102806,931636,2913662
344,11117,52808,102694,1123314,3203859
345,11460,50660,106169,1106143,2805951
346,12177,53175,99633,1076872,2930639
347,10797,55712,120181,1062735,3452935
348,9859,49801,118830,1117087,2857023
349,8781,44548,97903,1216726,3140938
350,9903,44635,84512,832249,3136631
351,10013,48536,120161,996451,3042552
352,8534,49576,104083,977921,2982443
353,10567,50851,94990,1049145,2608489
354,10151,48097,108902,1121336,3226267
355,10736,48783,97091,953432,3206154
356,7712,53767,84418,953107,3293004
357,10197,49048,113567,1065645,3055367
358,10836,52411,114803,1119255,3225295
359,10411,41400,100577,1213899,3361144
360,9336,51212,108852,957552,2608221
361,10250,49029,89175,1144730,3171730
362,9354,43558,123814,976436,2847388
363,10606,51505,115184,861965,3158418
364,9640,46191,124132,1033755,3611956
365,9323,46506,92403,1012010,2764595
366,9498,52451,111469,999909,2419490
367,9628,39152,105482,950889,2775984
368,9088,61470,105101,1105384,3134963
369,11643,43543,101721,1100357,3256905
370,12419,50128,95049,1066572,2780303
371,11996,48545,88297,917192,3091749
372,9873,53592,107070,1001366,2958092
373,10446,46448,97667,1070282,2667614
374,9514,50227,82075,1075156,3051010
375,10671,49628,93680,937342,3027910
376,10289,52643,110326,1056475,2633987
377,10542,55335,114499,929411,3119695
378,8880,56826,97842,1018228,2763322
379,10428,49748,124856,1035035,2859981
380,9942,47673,100397,1051630,2858038
381,10381,50401,104970,969611,3006134
382,10840,52667,106054,1008058,2809056
383,9742,51332,97533,1137865,3001533
384,9621,54060,90613,1193151,2507258
385,10658,45665,105269,843426,2758923
386,9225,49597,91747,1079812,2952932
387,9923,56921,103663,933757,3138724
388,9802,51196,87993,1040551,2981325
389,8914,44166,112267,1044564,2975743
390,10344,50301,104856,1096125,2722569
391,9479,47502,118232,932398,2780058
392,11085,59018,92526,1007113,2906403
393,10851,52489,85920,930045,2918721
394,9845,51439,95733,1082160,3405176
395,10453,49669,99009,994229,2940109
396,9208,42278,96015,1214651,3098633
397,10288,61612,101386,1122394,3130204
398,8502,47457,84253,1053811,3530899
399,10504,48080,96883,967149,3376741
400,11045,45771,90754,933272,2753758
401,11243,46264,103366,1138714,2736318
402,10751,49510,101553,828886,3124362
403,10464,40417,100587,974697,2873708
404,11325,42296,104817,1015104,3052562
405,8629,54888,115017,1250146,3218198
406,9566,52044,96435,940246,3205293
407,8363,60027,90807,1025746,3009974
408,7743,63187,97929,1072009,3215886
409,9817,52410,112089,1017623,2776849
410,10033,54521,106078,1045250,2740215
411,9073,42947,118769,1042999,3096959
412,10511,52489,104293,746419,3507751
413,10100,49235,85406,937158,2634356
414,7183,49514,101373,1104724,2749125
415,9037,47676,110231,948175,2684890
416,9898,44733,97408,954717,3196997
417,9935,44862,116808,1120618,2568048
418,8567,43113,101918,1206398,3073489
419,11693,50356,100670,1101991,2896078
420,10425,48169,73421,949590,2945821
421,10515,48655,108962,1032297,3116738
422,9583,61915,99944,926446,2835573
423,9122,50361,101006,1126136,3205140
424,9400,43308,110553,1072261,3040795
425,9548,53843,96776,979890,3527828
426,9002,35889,104006,1274562,2723206
427,11364,47874,84148,988937,3701508
428,10273,49393,130198,1217739,3016978
429,11797,42186,99997,1009393,2657784
430,8175,57421,88632,1096426,3149238
431,11207,50939,110072,1034732,2532508
432,8894,50111,91561,1331890,2385949
433,9645,48429,121096,1032293,2701779
434,10045,44466,97563,990242,2846419
435,12028,50367,102508,1101869,3178092
436,10598,45813,101252,1333154,2796710
437,10328,45408,114683,1109032,3065977
438,9732,52356,94188,909063,3162945
439,11549,60935,82472,1059475,3367837
440,10353,45317,119901,1066753,2973429
441,10274,39526,99263,1030718,3397312
442,9024,50318,91767,1056681,2982031
443,10480,59177,84718,1132026,3285868
444,10490,52466,94628,941739,2984868
445,10209,52086,103272,967082,3394645
446,10508,37619,98443,1122154,3340547
447,10110,49824,102648,1162972,2913582
448,10159,48034,104613,899347,2884653
449,10309,50377,97310,1078402,3191435
450,9398,55148,95602,1030316,2990978
451,10218,54477,109708,880898,2900201
452,10139,51879,99634,1021918,2809221
453,8363,39752,99342,1020295,3200508
454,11364,46077,103485,839848,3292314
455,10315,50996,90925,969258,3013674
456,8789,53470,98187,1159984,3105236
457,9325,52020,100031,972472,2866953
458,9080,53206,89534,1172049,2388049
459,10418,48739,98905,1020589,3292753
460,10157,48818,99715,1118991,2718283
461,10561,52322,90710,961780,2700996
462,10044,48489,90190,1046765,3137403
463,11021,59780,99687,869328,3079721
464,10249,46755,104279,1038069,3551780
465,9795,64677,110727,926083,3250959
466,10635,53147,124374,1115287,3054547
467,8582,44181,111561,960381,2941252
468,9513,53973,93563,988393,3578246
469,9454,55830,113467,1053922,3014047
470,10847,42713,102325,1081052,3202900
471,8906,63553,93048,1125243,2870537
472,10637,45217,115856,1107484,3223571
473,10112,47112,89107,874855,3292870
474,9581,51922,98516,888014,2786553
475,10141,50699,101768,714873,3215994
476,10177,46462,115111,1052988,3329696
477,9689,52065,76592,1064332,2958818
478,9413,51889,87115,1139377,3089173
479,10776,47670,116875,886299,2775477
480,8840,52147,111388,946685,2665962
481,9121,55296,95248,830241,3015473
482,9323,49042,93767,1025018,3004338
483,10251,53481,98580,1211553,2906281
484,11644,53224,95095,1161973,3725866
485,11131,42979,103236,1022168,2827164
486,10917,43040,100096,1012449,2831785
487,10148,51711,98463,984922,2355842
488,11456,51149,122028,737336,2676660
489,8667,49195,102018,981239,3256487
490,11177,50828,85812,1118468,2492178
491,10787,48423,115448,1023117,3181624
492,9609,51471,92560,1078938,3236695
493,8829,48979,104225,979707,3429913
494,9338,56422,106583,1060964,2837669
495,9104,49990,101830,795847,3208707
496,10331,45635,103200,1104447,3166678
497,9248,34659,110646,999313,3200799
498,10784,54463,85138,1101600,3169263
499,11250,63443,101042,1078065,2803591
500,9925,54671,114955,1009412,3392291
501,9537,54232,115823,917559,2934201
502,10468,47653,92454,972676,3016407
503,9499,54587,98139,924209,3326735
504,8558,59064,103107,1103829,3042390
505,6909,46548,112211,922354,2728158
506,9533,46565,93127,961697,2883976
507,8240,49690,106012,1007520,3017092
508,10089,51759,92269,1125449,3343398
509,12487,56011,113880,957669,3611332
510,10024,46546,111526,1124566,2800865
511,9681,53205,101441,1001457,2693710
512,10293,54656,106536,1190949,2885373
513,11121,52399,88079,977021,2923114
514,9815,43346,110802,1079840,3040027
515,8547,53634,106614,959260,3519508
516,10377,44204,113801,1150863,3258733
517,10470,45936,102288,987079,3153854
518,10061,43276,109364,1015718,3038938
519,11768,59688,98347,950869,3235933
520,10083,49263,99249,1178795,3289366
521,8897,56741,111693,970092,2863240
522,10548,43106,95137,1027251,3310051
523,8950,49745,120125,1044277,3159244
524,10165,52344,117506,992318,2721961
525,9862,49810,93311,1003205,2924983
526,10511,62220,104102,1047247,2991343
527,8970,46782,89152,936341,3029486
528,10567,49412,119579,1057960,2953702
529,9904,53603,88134,1102094,3089888
530,11180,46044,104666,1047987,2589393
531,10347,47821,92992,924309,2890112
532,10236,47133,93659,859229,3182287
533,9383,53859,104714,938813,3457623
534,8484,47384,97019,1062555,2722510
535,10177,58303,113268,944283,2667937
536,10586,55054,80727,981405,2961363
537,11523,47603,98095,1040856,2669635
538,10264,47621,97379,950184,3103682
539,9361,59589,108218,943363,3371020
540,10470,55809,99355,1121671,3487644
541,10507,49580,102226,965600,2906493
542,8736,54941,96003,1136869,3418587
543,9889,40875,90152,1077631,3221944
544,10389,48605,96487,986364,2876360
545,9101,59852,96869,931792,2524995
546,10919,54458,100248,1015692,3228366
547,10853,52334,94771,1217972,3044726
548,12190,47571,115066,977806,3036142
549,9615,48031,107224,941119,3146914
550,9542,53022,114132,1078063,3011484
551,10599,50281,119726,942047,2714905
552,10620,41446,103893,953510,2483760
553,9825,53246,96697,902813,2527711
554,9881,48538,84703,1042425,3291486
555,8816,55943,85220,952022,3247268
556,9917,50986,103975,867411,2589666
557,8589,54540,99829,1035831,2959123
558,10427,37064,94202,1062807,2861016
559,9743,46295,104282,1034280,2685120
560,11589,58026,83899,960675,2976207
561,10218,37350,99810,843175,2857891
562,11863,57797,87084,1014187,2585548
563,10748,47773,101637,821845,2724723
564,10387,54533,89392,882434,2772216
565,10190,39253,97182,1057243,2816766
566,10615,63903,99771,1087428,2614758
567,9484,48363,111607,956002,3297286
568,10108,52918,105516,1189672,3208795
569,10008,58428,77379,995857,3003514
570,9895,48216,98744,1096854,3368526
571,9880,60930,107936,985406,3414855
572,8366,51218,115198,984032,2334871
573,10545,50967,106863,968026,3165671
574,9783,52546,96774,1109508,2865149
575,10990,52672,112005,989487,3184568
576,11086,57459,94528,998691,3032836
577,9538,39770,99933,1085011,3119673
578,10443,47534,105916,851866,2476425
579,9554,54023,96074,976599,2908503
580,10478,58399,100889,936025,2752934
581,9580,52927,103201,1015675,2908162
582,8735,51551,100145,836736,3186199
583,11498,53019,95545,1039253,3608019
584,11499,55839,100872,1048829,3035576
585,11979,47626,92874,885482,2847829
586,11394,44268,103157,1088608,2877566
587,10070,52304,99688,1026263,2833444
588,10525,44137,102145,879362,2562200
589,10612,55821,102043,857673,3347148
590,11037,44708,94005,937019,3138641
591,8980,48878,105567,1105220,3393837
592,11577,52086,98984,1038844,3347637
593,11219,48883,99877,1060057,3204719
594,9246,51493,87966,933389,3359799
595,9443,48761,94469,1102479,3571713
596,10726,44645,93705,1115659,2593425
597,9327,54004,104147,1101751,2764888
598,9511,45113,103107,1015093,3027918
599,9178,57346,93306,1073417,2775372
600,12468,50696,98145,958872,3124571
601,10245,49054,106968,1063785,3035634
602,10745,50375,94910,861653,2819968
603,10322,56803,115704,1055041,3031884
604,9049,56197,81848,864630,2648059
605,12312,57873,94187,1115739,3215449
606,9106,56567,95489,1006321,3001639
607,8882,55312,80805,970377,2958276
608,11744,51733,105387,944586,2872995
609,10015,56622,117536,994313,3006483
610,10330,45317,104841,1079216,2925454
611,8195,46252,97165,900182,2998893
612,11830,50397,108510,1076474,2879221
613,10725,45304,93021,946360,3041421
614,9371,53844,100558,1159025,2543475
615,8408,48679,98343,1024035,2861958
616,10447,56987,109970,916759,2837389
617,8504,58410,107701,940089,3048452
618,11377,50727,104656,936909,2831816
619,9901,45905,98856,998750,2338559
620,10220,47273,106412,859247,3271537
621,9296,44307,108143,1085148,2794313
622,9146,45471,121415,1086992,3036737
623,9225,43894,100788,1055280,3124165
624,8778,52360,94512,1009127,2981190
625,11965,48561,99958,888200,3177616
626,11202,46599,89868,954534,2795902
627,10664,52391,112224,1048276,3132878
628,9562,49831,104602,958417,3616885
629,9838,47253,103655,1022538,2563203
630,11497,61130,116557,1272011,3592484
631,10702,50203,106213,811386,2724640
632,10525,53056,92784,1042349,2962169
633,9590,37952,100480,1056663,3025879
634,11161,55375,94733,946320,2664782
635,10592,49435,97551,1103087,2880518
636,9539,53552,117007,1095725,3293213
637,10090,54949,113119,1056509,3563614
638,10424,54545,98091,1005514,2956306
639,10143,56211,109941,1088017,3199273
640,10196,44761,91374,922279,2781154
641,8717,50629,92252,1217517,3216010
642,7957,53538,114457,1023864,3300001
643,12827,43947,93535,994521,2520302
644,11120,52573,101854,945425,2736218
645,9194,52682,102925,1029189,2982180
646,11059,49434,103554,1036075,2977202
647,10121,53233,100315,880924,3102978
648,10410,56651,98543,1052158,3176433
649,8105,55259,106064,1120493,3328014
650,10226,58459,110163,894555,3059210
651,10535,55842,118533,896941,3705954
652,10488,51638,109278,1043647,2773091
653,10098,50396,107008,1002503,3138788
654,8513,50757,106263,1060300,2694873
655,7977,54906,103479,961499,3386352
656,10122,56587,92947,1116190,3009879
657,8895,46193,98071,1020304,2448808
658,8869,51269,99433,1041690,2312939
659,10887,46362,105106,1100271,3736030
660,8717,47769,101657,1068916,3107457
661,11946,53039,104053,1019251,2698320
662,10083,55900,108809,998474,3247230
663,11072,50477,120009,1286649,2690502
664,9351,40238,120415,937159,3526622
665,11456,56854,108908,1124006,3499243
666,8978,52390,108901,1044395,2712357
667,9834,50140,99399,1059495,3218898
668,10556,51700,90416,1036642,2813215
669,9863,48170,94896,1114680,3113042
670,10982,54287,99892,1014804,2813587
671,11572,52652,94034,964854,3392553
672,10217,52777,113244,1296804,3038793
673,10156,52126,120909,1031367,2972745
674,9258,53032,115190,976379,3193425
675,8797,56078,91100,966138,3351251
676,11039,53342,125556,987929,2513514
677,10161,46256,108163,992523,2744597
678,10178,57335,97904,1122981,2761214
679,11323,51192,96218,1119226,3141687
680,8788,50632,102520,1101847,2767759
681,12276,60519,109933,841827,2979834
682,8775,46565,97584,841602,2928862
683,12186,56771,114475,1242632,3038655
684,10025,51837,91316,994456,3471704
685,10242,54857,99028,1151957,3439248
686,9937,51390,94464,1106170,3500478
687,10930,57391,97510,819000,3227730
688,10481,52397,106442,1047086,3207430
689,10829,52917,97958,925487,2911194
690,11457,55502,107465,1008496,2938296
691,9048,54447,119549,1025633,3449009
692,10938,42936,108942,1059428,3241668
693,9952,47655,100849,945134,3152532
694,10541,42633,86670,776475,2724952
695,9981,47889,91963,837775,2987342
696,12674,52264,106319,1016554,2676451
697,10019,53234,100859,1078157,3480562
698,10441,53698,104872,847008,2849301
699,9369,52591,108550,1094466,3338722
700,9929,55185,86661,1207555,2866109
701,10283,44989,106582,1016736,2916038
702,10830,45220,103953,900525,3030337
703,9143,49775,89726,1007838,3075155
704,10841,50996,105704,954097,2979591
705,10987,50102,93238,1063788,3100768
706,8515,48548,98969,1003339,2871396
707,9786,43390,109722,1068509,2991712
708,10228,43987,105790,1240907,3371211
709,11131,47545,97578,1152225,3611544
710,11002,50148,116528,1017728,3227492
711,12266,60391,109942,979638,2914648
712,7810,46637,104632,1112245,2871261
713,10063,51244,73447,880450,3019112
714,9539,57958,106321,852139,2771991
715,8383,38434,97287,1000448,2956147
716,9103,58023,104158,1119847,3772392
717,10204,54752,103412,904410,2831646
718,9138,50176,98811,1023834,3536857
719,9737,48267,87529,839372,3200493
720,10253,47730,105578,942660,3305646
721,10127,48878,88902,960140,2749666
722,10220,58019,105621,950039,3570223
723,11051,55319,99258,1031677,3093455
724,9298,53088,107095,923173,3209508
725,7669,57772,91979,945357,3242239
726,8624,68384,104389,1014059,3715677
727,9425,56075,117063,922963,2699015
728,9809,46160,108479,1051147,3068483
729,9536,46002,113830,930291,3043940
730,10565,53286,105947,945932,2716893
731,9791,51330,99138,994164,3188928
732,11941,46972,87242,878589,3159977
733,10164,52237,114285,1045709,2790834
734,10315,49146,99551,1179034,3664443
735,9420,48138,83070,1160733,2953977
736,9348,50000,109767,886799,3725752
737,11304,57043,96794,1114725,2544318
738,10385,46950,99558,1159522,3267390
739,11343,52660,104638,1025333,3377757
740,12501,59443,118044,845871,3096673
741,8131,62792,88716,1135078,3141564
742,9499,52314,101020,912360,2867884
743,11311,53008,110660,1074152,3382217
744,10813,49377,118077,946861,2859941
745,10332,61620,92678,1118358,3337607
746,9872,47420,112415,1035849,2900520
747,11025,51284,96650,909004,2932605
748,10715,55522,101739,1010878,2780493
749,9891,49797,93453,1013965,3248139
750,10321,62935,120889,1086325,3410501
751,9968,52102,102911,1098158,2502760
752,12954,47507,96019,1157519,3339667
753,8719,49890,92222,965155,2925780
