,10000,50000,100000,1000000,3000000
173,9379,49885,103286,995063,3082428
174,9621,51945,93656,991425,2829864
175,9520,49627,103343,992500,2735291
176,9717,47733,94967,997715,3044092
177,9937,48956,97735,998667,2967912
178,9790,48481,100426,966143,2960077
179,10193,49688,105134,1027660,3159884
180,10003,50415,99362,1020860,2978315
181,9858,52266,101778,1037503,3091407
182,9776,48040,98251,939492,2990057
183,9901,50374,96522,986407,2970200
184,9959,50014,98491,1034308,2915306
185,10238,50835,94549,1011129,3024202
186,10442,49953,98942,997645,3023532
187,9522,50363,97822,1043550,3075030
188,10003,51447,92437,967906,2943177
189,9787,51063,102164,990874,2828640
190,9273,50714,98594,965001,3094607
191,10108,48813,98569,987996,3013260
192,10574,47715,98887,950395,2934894
193,10331,49141,97272,969170,3148199
194,10150,49214,101691,978865,3014967
195,10100,46252,98133,993821,3057662
196,9626,48751,103169,998777,3244359
197,10167,51082,95967,1076895,3056385
198,9481,49999,98192,971489,2961834
199,10465,48306,98439,934014,3011187
200,9904,47741,101882,1018624,2822601
201,9652,50735,97749,955782,2978220
202,10180,48540,97575,990669,3064573
203,10102,48755,96956,956559,2932056
204,10048,49217,97825,982773,3049511
205,10177,48809,96916,985632,2851128
206,9864,50877,97675,961791,2888856
207,9874,50792,97530,927346,3127398
208,9940,49293,97794,1029061,2822858
209,10172,47922,100526,982775,3103829
210,10032,50902,99005,958501,3068100
211,10119,49686,91473,1018436,3151809
212,9651,50924,98299,1002697,3052869
213,10745,47699,93808,1059862,3052045
214,9762,48784,100895,919373,2918112
215,10386,48901,98691,1013309,3108312
216,10598,51014,99953,975975,2966842
217,9984,49750,98027,1043448,3039080
218,10438,52509,96732,955705,2880638
219,9368,46567,101983,1001269,3023383
220,10259,51966,99595,1018541,2822718
221,9737,45426,100511,1008644,2821831
222,9526,48250,98893,1002785,2931876
223,9683,47730,96014,910375,2873322
224,9222,48005,104035,955396,3003038
225,9361,49040,100168,1029291,2934593
226,9179,50076,90856,986340,3017846
227,10258,48816,98112,1022763,3174895
228,9800,47106,97285,964176,2710825
229,10463,49690,98004,1011519,2974704
230,10395,49394,103987,966352,2905063
231,9557,47844,93537,1025525,2763329
232,9274,49159,101729,971637,2902125
233,10140,47096,96393,962700,3091176
234,10067,49398,99093,984958,2992636
235,9904,50514,103928,1021524,2949968
236,9979,48916,103768,978611,2991708
237,10317,49882,98211,957080,2908878
238,9874,50940,97304,1024823,3007920
239,10294,51230,95985,930787,3039946
240,9573,50828,102939,1018984,2768291
241,9857,49384,101428,952141,3045740
242,10401,48365,94656,974770,2973306
243,9960,50025,101108,1062047,2978907
244,9778,48749,96457,1018937,3007812
245,9822,50188,101351,1091765,2917474
246,9322,49235,98441,1024734,3038026
247,9981,48216,99887,993551,3044803
248,9385,51265,99478,977446,3054801
249,9691,51347,96533,970012,2760003
250,10045,47393,101042,999083,2872993
251,9772,49945,108340,1058974,2989956
252,9750,48654,96970,969375,3125124
253,10233,50067,99594,982350,2740876
254,9466,49006,100272,964408,3093725
255,10313,49111,95569,961751,3019072
256,9414,47474,100825,945053,2838161
257,9425,50634,94184,986705,2889889
258,9649,45690,98308,968093,2796101
259,9478,49969,98783,986672,3031434
260,9652,49124,96344,1025314,2802586
261,9490,55069,101632,969639,2992431
262,10430,49455,93021,1008851,3005560
263,9936,50052,95841,929747,2699879
264,9785,49307,99751,983503,3036378
265,10211,44522,94972,1014882,2844291
266,9519,47435,99730,986657,2804306
267,9690,46963,99641,956241,2969643
268,9909,51667,95039,958064,3067449
269,9958,47601,106979,972624,2786699
270,10127,49849,98160,930149,2930867
271,10104,50987,98714,969923,2956807
272,9703,44977,93913,977486,2950247
273,9957,49689,98090,961358,3043992
274,10225,48934,103315,979646,2963731
275,10130,48666,99708,896443,2988607
276,9977,52611,97714,982605,3065818
277,9790,52110,100858,1030652,2990982
278,10299,47436,102103,980789,2924375
279,9830,49350,102391,973615,2911064
280,9251,47872,92936,977209,2913438
281,9459,50622,89403,991792,2911230
282,9654,49101,95151,959554,3068156
283,10606,49245,99586,951341,2844733
284,9953,50280,100624,921229,2924403
285,9433,49518,92538,1042178,3085077
286,9527,48528,99073,1000589,3041521
287,9938,49605,100101,998114,2974970
288,9872,51085,100407,1039812,3008812
289,9264,54026,99845,1023940,2903537
290,8981,48871,106105,1041512,3018410
291,9416,49104,99333,997872,2879846
292,10313,49366,95660,1035820,3052556
293,10266,49650,96162,962012,3044718
294,10064,45981,95036,937476,2961902
295,10070,46555,101792,1004756,2978783
296,9989,49465,95606,946384,2873837
297,10322,47912,100753,976884,2853721
298,9930,50980,95900,961387,3178622
299,9890,50670,98639,944462,2960274
300,10264,48062,93928,998017,3019551
301,9955,48001,101342,962261,2932640
302,9479,47959,101876,962851,2902414
303,10162,50139,101218,1010971,2837722
304,9512,51638,103553,991953,3049068
305,10027,51917,94476,1029566,2940112
306,10015,50028,94628,1004200,2872448
307,9355,48199,95311,1046564,3023438
308,9553,49482,92707,1020805,3009982
309,9647,48884,97891,990673,2966745
310,9666,47233,101307,1002811,3014203
311,9269,47780,99945,972581,2792736
312,9396,47734,107258,999466,3099543
313,10044,47756,98981,987985,2965302
314,9705,48038,99621,970135,3148688
315,10354,49411,95099,977956,2909367
316,9996,49261,95622,1012435,2922245
317,9784,51288,100532,958693,3139647
318,9911,50684,95152,914666,3092568
319,9300,49433,96966,946780,2965454
320,10268,49384,100243,1003619,3069814
321,9570,50844,101110,958737,2780821
322,10340,51261,98920,987198,2942179
323,9771,46503,95508,1006208,2742917
324,10587,47671,95139,999353,2785940
325,10111,45996,102188,975021,2773554
326,9569,51927,100545,1044072,2933448
327,10160,50549,95029,989763,3016729
328,9642,50212,98185,957624,3118058
329,8907,48717,106522,897242,3037345
330,9930,49488,101250,987075,2978911
331,9822,49941,98603,990293,2853532
332,10151,49981,104944,961031,2974196
333,9920,47949,98266,1010404,3000987
334,9805,51111,104197,1001147,3008906
335,9675,50254,97976,903539,2904808
336,9917,47142,99107,996095,2887023
337,9084,48946,99201,1002278,2934802
338,9623,51748,99669,915542,2857607
339,9985,48527,100619,1003364,2977283
340,9654,49505,98298,1003981,2965945
341,9816,46725,97816,939144,2892110
342,9985,47388,97112,951354,2962213
343,9795,50596,100056,1025309,2761676
344,10122,49083,92999,962076,2792038
345,9945,48856,100184,1002966,2953264
346,9468,48696,100077,1017737,2879537
347,9036,49527,95100,983629,3045912
348,9351,47571,98733,950549,2956084
349,9747,49062,100769,923201,2907166
350,9715,49668,98044,938929,3127186
351,9674,50127,100272,936546,2961618
352,9736,50129,96422,1035067,2890541
353,9670,48761,95533,952217,3002898
354,9581,51229,100396,957673,2927489
355,10353,48362,95908,1000699,3046143
356,9552,50273,93680,985253,2891786
357,9854,47044,89818,949078,3169769
358,9298,50006,98474,964312,2979508
359,9771,48012,101236,1025700,3121207
360,9640,48158,95953,999622,2921710
361,9187,48973,96023,1060516,2830497
362,9335,51833,99168,992402,3010853
363,10015,49499,99164,1025186,3006667
364,10073,48609,95938,909269,3072345
365,9693,47596,98127,993648,2817744
366,10146,48223,95220,930704,2880459
367,9894,51729,100326,983194,2976805
368,9160,48278,98661,991701,2904073
369,9912,50192,100169,927768,3076243
370,10135,49175,96285,991779,2869063
371,10474,51377,100222,958094,2892552
372,9438,48949,101725,971948,2941061
373,9691,50154,95344,998571,3067964
374,9521,46200,99829,967289,3065995
375,9940,48920,94354,1053934,2877786
376,9555,51444,98137,972516,2998812
377,10060,48091,95249,1009960,2848915
378,10430,52231,101592,1004726,3029200
379,9593,48522,98329,1022151,2874637
380,10296,47755,98622,1021814,3040188
381,9647,50224,104357,964274,2958651
382,9765,52676,97723,975105,3016505
383,9892,48205,95497,945723,2931701
384,9741,49438,96764,965581,3084042
385,10295,51034,97348,967340,3024829
386,9969,51214,101322,944872,2966498
387,10430,49899,94978,1002107,3066257
388,10224,48625,95996,952793,2876974
389,9630,50338,99496,971311,2831912
390,9217,47256,95573,960426,3031101
391,10026,47001,98100,1002670,2965546
392,9210,47989,104555,1021660,2749169
393,9539,48275,104919,979827,2914507
394,9830,52528,93343,965498,2988589
395,10310,47470,99845,958702,2859992
396,10439,50739,93710,927580,3002543
397,9809,50432,97965,944621,2892544
398,9730,46987,96344,1002007,3071283
399,9733,48102,98943,986727,2968338
400,9607,49650,95201,1013322,2972798
401,9866,49497,94249,1022047,3078912
402,9480,49285,99974,997472,2928216
403,10233,46998,99505,980847,3100506
404,9447,49910,96421,1011455,2871547
405,9999,48974,96499,1010946,3065824
406,9762,50499,98802,963699,2732300
407,10182,46331,97180,967413,2987863
408,9720,49611,101846,953531,2900211
409,9747,48298,105597,1002868,2965823
410,9584,50722,95441,963208,2903478
411,9694,48868,100462,927724,3016335
412,9393,48252,89478,943025,2790275
413,9777,50362,103953,953224,2972232
414,9124,46065,98873,972683,2891989
415,9795,50062,95709,905898,2881126
416,9852,47354,101011,961946,2965746
417,9553,50896,97286,963606,3024349
418,9461,49274,97358,969954,3035317
419,10084,47699,99433,1019537,2940014
420,10197,47185,95318,987297,2954033
421,9372,51279,98568,983596,2898401
422,9945,50588,100253,1038114,2899761
423,10392,48860,100199,926468,2954885
424,9133,48955,98150,972542,2926709
425,9601,44683,105885,997943,3000792
426,9579,48813,101018,1034003,2939474
427,9825,50803,90614,974605,2972955
428,9754,50210,101755,1023388,2960821
429,10064,49993,96428,993610,3014790
430,10009,49242,99176,1001362,2948655
431,9817,46743,99523,966018,2975463
432,9745,53775,93837,936468,2858706
433,9870,47941,101196,951938,2614603
434,10034,50288,98519,975802,3082649
435,9750,53401,97843,1031827,2943177
436,9953,48432,98888,974282,2968854
437,9880,49482,102544,975460,3038736
438,9556,50574,101554,924226,3039500
439,9625,47296,97124,984863,2925468
440,9808,50189,95854,1005060,3078524
441,9283,52037,95345,1002024,2853224
442,9693,49690,104679,896082,2989991
443,9563,46271,98684,1007777,2921819
444,10028,47780,93064,978215,2737956
445,9908,47420,96784,931876,2919604
446,9601,51962,101766,927656,2887675
447,9754,48211,98430,992334,2961438
448,10316,47672,95044,999375,2934446
449,9522,49116,96418,1020594,3008788
450,9316,49799,93162,950288,2905235
451,9880,49211,96767,963490,2873331
452,10390,50525,99637,989079,2868940
453,9527,51104,98113,969788,2965707
454,8972,49217,96100,971376,3041762
455,10154,47246,94514,972618,2850100
456,9578,47333,95496,1032226,2820310
457,9748,51998,103120,921699,2974438
458,9989,51064,99898,895041,2954253
459,10316,49238,90999,1051282,2945702
460,10493,46952,96448,972558,2834122
461,9072,49583,97731,926973,2955000
462,10195,49425,95224,963594,3020937
463,10343,50440,102321,975889,2931329
464,10158,47008,102664,988919,3006598
465,9248,50582,93822,994314,2859195
466,10298,48801,98083,959079,3022376
467,9047,49380,90820,1013577,2855569
468,9781,47051,98068,1017975,2925184
469,9863,48226,97795,1047560,2790527
470,10172,48560,99727,1013729,2959800
471,9798,46617,103880,941644,2903601
472,9487,49250,98092,980796,2831808
473,9647,46980,100158,980964,2975277
474,10246,52166,91330,956968,2928754
475,9288,50955,98716,1022576,2949707
476,9987,50827,95470,937120,2782699
477,9878,51949,94895,1003370,2825383
478,10047,49515,92561,933317,2759365
479,9117,48101,90839,879936,2964693
480,9409,47845,95169,979107,2940164
481,9739,50153,95715,978729,3110937
482,9757,48544,100675,993361,2989290
483,9562,46800,94856,985826,2989761
484,9128,50554,92545,960344,3069641
485,9549,45443,99048,1023137,2890319
486,9715,48511,89096,1019231,2811922
487,9932,48822,90536,936044,2937256
488,9930,49941,91145,935652,2892388
489,9918,50083,97540,1005540,2880016
490,9932,46602,96383,993095,2794828
491,9704,46000,91407,986928,3155664
492,10215,47552,94209,989244,2961132
493,9406,46250,95167,949698,2842478
494,9620,50797,97141,939196,2836549
495,9714,49855,99970,953290,2813515
496,9371,47699,103759,935404,2837395
497,9433,48824,94300,1046584,2902937
498,9939,48619,98616,951313,2979476
499,9900,48851,98269,1015725,2921365
500,9501,52158,101076,952898,2961742
501,10198,49373,93508,997529,2852112
502,9106,46148,97601,897711,3060400
503,9763,48317,96201,910494,3024470
504,9852,48469,94103,1023159,3017748
505,9819,50374,92162,976178,3065790
506,10026,49509,97207,931480,3052454
507,9692,48751,98885,948576,2768669
508,9838,49041,92474,987260,2776708
509,8972,48345,106799,999157,2820515
510,9663,49685,89909,1030954,2853458
511,9725,47928,97069,1013153,3013673
512,9898,47738,99104,990403,3008998
513,9594,47650,96143,993555,2850475
514,9472,46121,99611,979831,2916908
515,9294,47858,95454,1005088,3107887
516,9736,48972,96380,974960,2880428
517,9802,50290,97834,977216,2997646
518,10092,49076,95309,933679,2942905
519,9438,46489,92741,949221,2887366
520,9800,47878,97337,975943,2853570
521,9679,47334,99414,950155,3082407
522,9931,49568,93957,977074,2875357
523,9306,50182,98398,970954,2971721
524,9326,49289,101069,931094,3017456
525,10266,48692,90407,896113,3089229
526,9647,50164,98557,932531,2706246
527,9351,48781,102065,995661,3001136
528,9621,48755,96113,940417,2817482
529,9656,48080,96326,976058,2913010
530,10374,48865,96452,974527,2922144
531,10222,47565,101196,973348,3008900
532,10248,48302,96071,977445,3004965
533,9510,47061,98378,986059,2932148
534,9215,49548,94639,973677,2864469
535,10234,50063,98113,968124,2936850
536,9868,47135,100612,1054765,3012038
537,10171,49344,97015,962274,2916850
538,10019,49777,94398,1004400,2968009
539,10446,49818,96215,964279,2997410
540,9820,48537,99872,1013897,2929189
541,10372,49415,96250,965036,2764654
542,10008,48567,96130,1011288,2915922
543,8484,48281,99046,1006388,2900552
544,9757,52344,97917,950073,2895152
545,9437,48540,98294,988241,2876477
546,10077,50426,102224,1021127,3099971
547,9623,45781,100204,988405,2886450
548,9567,48161,98257,1004866,2914484
549,9510,46266,99475,975778,2944062
550,9386,51037,90808,926991,2922493
551,9520,49987,93800,946031,2908282
552,10260,46972,100361,1022536,2877698
553,10144,45518,93305,988693,2985047
554,10269,48658,99973,1018597,3025689
555,9806,49521,99359,936159,3031842
556,9537,48502,99643,1009087,2887389
557,9577,47190,89412,952859,2844191
558,10081,50010,93973,974440,2991081
559,10052,47837,94169,981257,2977747
560,9571,46890,96047,906771,2957216
561,9734,47995,98869,929098,2918934
562,9896,48960,96784,969769,2927083
563,10033,49184,99679,936548,2829907
564,9708,50060,97350,1025160,2878364
565,10398,49795,96796,981683,3127508
566,10378,48607,95250,952409,2929017
567,10167,48266,95031,997252,2821688
568,9295,48749,94938,1005589,2936566
569,9497,46476,96627,977241,2851839
570,9724,47226,97132,944021,2876670
571,9137,48784,97980,975631,2849561
572,9639,50493,102974,1045751,2952596
573,9847,49659,99816,1018175,2952666
574,10293,46920,101995,948734,2888771
575,9828,46806,92122,959511,2831751
576,9830,50010,94457,951316,2941472
577,9476,49006,95484,993560,2988185
578,9473,50332,95454,1011885,2979757
579,10188,50594,95162,928319,2879003
580,9454,46889,96033,1007760,2726425
581,10072,49303,93056,917889,2974488
582,10207,47649,94161,928476,2857511
583,9633,48391,96783,959596,2938247
584,9295,48940,99415,916802,3122938
585,9082,48925,95697,971458,2724795
586,9494,49288,90564,987612,2966620
587,9745,50137,99393,1044490,3170963
588,9974,49158,97750,916472,2913787
589,9790,47676,97530,982118,3041390
590,9674,51916,95749,938213,2952294
591,9876,50354,99895,978804,2877063
592,9327,47001,93873,935836,3095280
593,9133,50265,101566,945921,2977460
594,9070,49582,100905,978207,2904987
595,9469,48053,95589,959409,3024620
596,9998,51510,88711,949036,2915869
597,9482,50465,93616,985212,2961707
598,9746,50607,99697,978751,2884537
599,9493,51074,96372,1003706,3093157
600,9867,51824,93404,908044,2815726
601,9472,51258,97885,944385,2839280
602,9879,48775,91640,924635,2861712
603,9455,48680,94537,1009173,2699251
604,9486,48818,98685,962709,2779939
605,9868,47198,99476,973264,2733263
606,9541,47379,93078,972822,2983089
607,9537,45871,102086,982857,3026810
608,9164,48425,95628,951455,3101298
609,10188,50857,91264,1002758,2985947
610,9958,44738,91730,939478,2859087
611,9853,48685,89933,983866,3034252
612,9587,51338,98371,976612,2946708
613,9633,47567,102491,1014634,2878159
614,9793,49433,94923,882695,2924769
615,9109,50324,95142,1059226,2819819
616,9381,47676,99183,943949,2906241
617,10011,50825,97388,861041,2825567
618,9731,45493,96207,919095,2744014
619,9501,47546,96093,902662,2914237
620,9998,46709,97078,1010417,2868489
621,9261,49214,93374,941803,3045634
622,10158,48573,101804,1017786,2857372
623,9682,45986,97268,959041,2803884
624,9314,46837,97836,965067,2897916
625,9499,46791,97801,1019687,2961339
626,10235,47802,91771,948611,2865745
627,9812,46658,95390,947379,2841299
628,9743,45835,97769,953128,2898170
629,9785,47252,94537,870154,2910554
630,9308,48079,98146,996165,2901934
631,9233,49148,97419,931528,2896175
632,9502,47749,89630,977229,3044144
633,9176,45448,92403,1017600,2718681
634,9408,51085,94591,991510,3037539
635,9077,47923,95612,961410,3008630
636,9843,47197,93557,997270,2786034
637,10018,49030,103457,955147,3068785
638,10400,52815,98900,1028666,2913818
639,9821,47301,99080,948747,2833784
640,9797,46993,101230,1006574,2768632
641,9978,47249,95079,911650,2834853
642,9759,49172,92361,993025,2855018
643,10001,49799,100238,994591,2915630
644,9395,49002,100998,962664,2838446
645,9486,46311,96116,971140,2930481
646,9947,48890,96699,938386,2842195
647,9259,51340,98562,964746,2957028
648,10232,46273,97369,952180,2879744
649,9791,47064,99901,986108,2965588
650,10082,47094,99638,1015337,2844610
651,9792,49035,90506,968301,2907173
652,9981,49993,102695,929953,2791833
653,9374,46815,92296,1007627,2866724
654,9734,49763,93446,926026,3057699
655,10145,48754,95518,973666,2730527
656,9613,53674,93729,951796,2788663
657,10111,48522,92953,1018634,2955030
658,9555,50029,97527,922763,2816166
659,9698,47496,96889,989781,3069027
660,10707,50771,99536,972388,2999991
661,9486,47625,95973,911782,2956775
662,9480,47027,88928,971230,2899300
663,9307,46404,97787,906424,3050874
664,9067,47219,103702,976443,2792050
665,9514,47639,94507,958457,2929668
666,9881,46486,99908,1018169,3026080
667,9723,49360,92197,930299,2810430
668,9620,48033,95310,958541,2686444
669,10148,48282,98888,973233,2802419
670,9253,46793,97948,989709,2938030
671,9913,47885,97322,1014870,2888146
672,9687,48389,96628,968811,2770777
673,9679,48486,95924,934097,2821286
674,9359,49394,94648,970649,2958972
675,9152,47675,95568,940220,2846390
676,10039,49812,95931,924297,3033097
677,9229,47866,100301,988284,2880585
678,9842,46644,93068,981835,2918561
679,9310,48806,95195,969549,2861045
680,9494,49456,94336,991304,2801914
681,9816,47316,99387,993307,2982706
682,10347,47343,97804,984941,2888265
683,9618,47539,94246,965377,2811938
684,9875,47678,94007,991554,2683163
685,9522,48254,93910,979398,3057759
686,9309,49380,92238,1013133,3038635
687,9513,48624,98674,950806,2768641
688,9822,47680,96014,970690,2819357
689,9622,48445,99170,941136,2989790
690,9556,48166,92332,997633,2809659
691,9553,47704,97761,992540,2816740
692,9254,44328,98049,993315,2794680
693,9641,47732,92758,950934,2795015
694,9534,49001,98575,989606,2945220
695,9491,50160,98599,958775,2893217
696,9673,46829,97850,1013037,2885406
697,9551,49509,98545,924670,2602156
698,9672,47867,95139,895202,2850160
699,9755,50196,95093,963196,2904190
700,9269,47930,94473,937215,3014993
701,9832,51741,94406,982582,2892206
702,9546,47154,92105,1020052,2992992
703,9089,48269,90599,988980,2881550
704,9445,47707,99957,1000035,3061498
705,9429,49022,92198,985398,2912100
706,10054,47462,93071,980686,2928135
707,9566,48002,90608,962072,2764058
708,9709,47238,96406,992492,2848458
709,9922,50289,99503,930064,2885139
710,9663,48957,98451,969191,2934046
711,9847,49991,92902,935214,2795501
712,9582,48046,95374,951002,2770544
713,9671,46935,96694,888130,2949539
714,10193,49449,91017,905409,3024864
715,9579,47876,96968,1005554,2828227
716,9769,46783,94043,958575,3044685
717,9683,48833,95225,1017812,2852401
718,9655,48059,92188,912004,2749836
719,9879,46411,96519,948811,2958389
720,9492,49462,90852,881336,2751084
721,9279,48183,92955,914122,3001662
722,9807,48090,99661,939136,2788539
723,9869,51380,100868,952678,2987448
724,10169,46024,94873,1025502,2827995
725,9030,49298,97390,941903,2766250
726,9992,51194,98633,964734,2838103
727,9294,49322,89867,975393,3050029
728,9801,45590,93219,939859,3031805
729,9764,46832,97499,940435,2927212
730,9665,44963,105466,964667,3027035
731,9308,49844,97867,914665,2871945
732,9442,48153,92399,1021536,2840870
733,9618,47862,96777,928968,2775457
734,9922,48475,93463,983771,2756547
735,9762,46164,98505,957911,2947634
736,9868,48311,96549,982619,3005676
737,9107,47640,100318,962394,2887768
738,9509,50042,87574,971277,2844728
739,8858,48616,103638,931138,2897015
740,9414,47596,99129,943200,2748247
741,9752,48539,98999,949979,2882155
742,10395,49057,95624,975055,2867954
743,9654,47588,93810,1012125,3005887
744,9298,47702,94051,971243,2659531
745,9926,48808,95336,953465,2783654
746,9735,48392,94442,963544,3032650
747,9921,47991,97286,987951,2835512
748,9721,48797,96409,896934,2823974
749,9811,47220,95493,949628,2971759
750,9664,48085,93350,981665,2825756
751,9736,45694,94817,915016,2885831
752,9814,49568,94259,955955,2959910
753,10167,48389,92824,980794,2883856
754,9533,49164,93180,900554,2995318
755,9772,48841,100534,942395,2921025
756,10104,45659,94522,1010320,3080451
757,10146,49305,100740,962182,2684007
758,9835,48034,95375,941926,2768818
759,9673,48881,96061,958653,2795677
760,9392,47476,97143,922682,2895938
761,9400,47139,91770,999702,2796466
762,9348,46936,94523,925681,2989353
