,10000,50000,100000,1000000,3000000
90,10449,47932,96274,1057654,3117750
91,10213,50732,98303,1055035,2901276
92,10161,49830,101769,993832,3180254
93,10105,50807,106054,998173,3134040
94,9869,46975,97080,989301,2981127
95,9576,50147,99529,1051881,2881203
96,10107,49993,104693,949369,3076772
97,10245,48113,102124,983180,3349355
98,9733,52188,96504,1039484,3056753
99,9873,49004,104716,1008400,2906257
100,9660,49071,101033,1017118,2769989
101,10085,51587,99933,948193,2948658
102,10006,47384,101134,1011550,2995650
103,9392,49582,99342,1040197,3050472
104,9799,51428,107802,1042978,2960422
105,9795,50095,91992,1000133,3022826
106,10352,51566,102929,977791,3164131
107,9400,48845,104742,1013840,3114391
108,10042,50236,98844,1013921,3042458
109,10108,50696,98161,993912,2961882
110,9883,49334,100351,927957,3049031
111,10149,50614,99696,1037222,3014800
112,10319,49828,101743,991663,3105918
113,9382,51308,102771,965420,2853087
114,9894,49335,100519,1065717,2945118
115,10283,49928,104466,1008189,2899052
116,9787,48047,98491,1023934,2978018
117,10431,50086,102426,984074,2970393
118,9540,51806,97673,1015481,2918132
119,10124,51751,101447,1009981,2926254
120,10252,47357,101226,1000238,3087817
121,9670,48499,96056,1034416,2974547
122,10678,47939,100750,1002827,3126497
123,10517,48927,95985,974966,2917504
124,9811,49046,99796,1048700,3032694
125,9421,53058,101327,952585,3120418
126,10148,49822,99943,1058565,3040541
127,9972,50220,97662,996828,2933891
128,10088,47137,102969,952391,2933905
129,10143,50014,99843,979011,3024147
130,9933,49260,104334,1027946,2900284
131,10317,48008,93782,1051774,2818881
132,10705,47841,95465,1015376,3066346
133,9732,49600,102463,1030049,3005055
134,10214,49613,105454,982902,2921734
135,10103,47470,102627,1043358,3203811
136,10296,50637,102532,951461,2858285
137,10425,48310,97785,943079,3106551
138,10117,51517,101420,1050910,2904973
139,9469,48217,98160,997763,2939690
140,10317,50418,104520,1043350,3049553
141,10291,50531,96216,1046244,3091224
142,10541,50262,100977,992297,3013245
143,9682,45362,102692,977107,3052068
144,9853,48876,100287,1032267,2857946
145,10251,49217,98130,993328,3069480
146,10113,48215,96604,1035966,2933065
147,9693,51860,94529,942542,3055956
148,9999,52153,100798,975828,2885673
149,9958,49507,102823,1039486,3095862
150,10692,50468,106900,1075293,3097032
151,10184,50911,96183,1045268,2928629
152,9720,52218,101117,1014370,3086223
153,9598,49481,99654,961572,3002704
154,9900,46752,97954,1048648,2889028
155,9778,51706,100611,1050861,2972054
156,10102,51532,103213,1021979,3161203
157,9918,47136,105188,1033108,2929087
158,10382,48506,97980,970765,2851132
159,10408,49550,98780,936807,2817517
160,10308,52289,100441,1022618,3147525
161,9694,51902,99990,1022093,2958319
162,9700,48148,100063,997077,2988921
163,9661,51025,99368,1002449,3079356
164,9822,51803,104171,981680,2951532
165,9927,46408,102971,1000720,3115849
166,10149,51281,100588,1060702,2863053
167,9853,49768,101989,1047028,2993952
168,10302,48421,96791,1002175,2989008
169,10127,50553,104436,1016036,3133972
170,9876,47587,96547,1001107,3094099
171,9719,51368,104652,946908,2949113
172,10315,52618,99662,1024854,2967577
173,10258,51937,98677,987560,3044888
174,9628,49079,97273,971305,2950506
175,10493,49144,98081,996879,3060876
176,10117,50827,103661,995685,3043241
177,9595,50587,96026,953805,2893474
178,10044,48483,97205,951188,3133934
179,9529,49751,107076,1002086,2926058
180,10092,49594,105534,1000776,2853874
181,9524,47993,97947,986056,3110446
182,10470,52669,98372,1029930,3041141
183,9863,50790,102688,1049056,3069484
184,9523,51589,106639,951281,3009692
185,10299,49752,100085,941182,2941096
186,10560,47847,93914,1014138,3038959
187,9921,51150,101331,983281,2951882
188,10278,51615,93836,1042553,3000093
189,9797,50780,95757,998486,2844209
190,9841,48657,99401,1003562,3017066
191,9435,52877,98223,1032711,2983950
192,9697,48165,100138,1043584,3018263
193,10338,49694,104316,1038468,3175444
194,9786,49726,99099,990021,2694880
195,10309,52038,100253,1021658,3143031
196,9766,49737,106304,991441,3001962
197,10626,51593,99880,933934,2867523
198,9860,50233,102229,1022003,3074322
199,10268,47566,95692,954041,2866940
200,10733,47269,102245,1034955,2904670
201,9701,50653,100797,1018949,2974571
202,10058,51411,101186,1000616,3029904
203,10390,50941,96604,989501,3073479
204,10588,52335,103628,1017448,3022356
205,10033,49680,101174,969669,2922175
206,9516,50253,95647,982233,3085802
207,9451,50423,95123,1032826,2962373
208,10059,51287,98476,934786,2968075
209,10374,50598,100584,969559,3016336
210,10324,49670,100321,936574,2884618
211,9666,50437,102159,984571,3098124
212,10146,50600,97224,999406,2939997
213,10010,51714,95954,983098,2810527
214,10383,51572,106233,978147,2893033
215,9469,46919,95900,958853,2876990
216,9797,48212,100593,962417,2833944
217,9937,52273,97488,1021540,3040863
218,10273,50801,97022,993635,2992200
219,10274,47101,97633,989063,2979540
220,10019,49977,102527,1056557,3040182
221,9882,50969,98231,1000918,2958198
222,10435,49961,99773,1017752,2833273
223,10380,51819,98091,1042034,3159296
224,9865,46840,103202,1018337,2922645
225,10467,49724,99156,1011534,3091628
226,10442,48669,103129,966834,3028684
227,10542,53443,98230,981800,2994637
228,10070,50615,104231,981166,2877570
229,10159,48418,103403,1038819,2812361
230,10283,52631,101457,977206,2871416
231,10330,47594,109276,1047622,2924569
232,10288,48765,97796,1001631,3121213
233,10357,48290,93043,1000068,3305147
234,10064,51727,98581,992266,2979300
235,10244,48473,104158,1059888,3036856
236,9534,49846,101610,974430,2969505
237,10241,49830,102532,976295,2925696
238,9973,52243,99154,1024696,2995001
239,10043,51453,99003,1008462,2884095
240,10017,49162,102962,1035067,3038321
241,10119,50244,95508,1017610,2804880
242,9572,49606,91978,990324,3065090
243,9991,49603,100733,987628,2881300
244,9989,49404,104826,1036909,3177124
245,10318,50070,103626,1018165,3136806
246,10455,49514,99797,1045237,2910347
247,10224,49740,97135,1033909,2920093
248,9703,50869,99508,938600,2857436
249,10074,52594,103338,1036574,2796947
250,10491,49795,91473,996919,2834339
251,10461,50580,102075,1016386,3084164
252,9506,49604,99100,1039328,3032937
253,9430,47378,101474,1053996,2983911
254,10706,48402,101111,952927,2884789
255,10031,52527,97746,1053197,3091290
256,9873,49906,106137,977062,3145519
257,9752,49728,102034,1055047,2795272
258,10084,50121,100800,1070406,2915862
259,9943,48925,96166,1008794,3180018
260,10085,49445,96913,1014431,3120100
261,9901,47568,96878,1028510,3040470
262,10248,48702,101818,1016126,3180736
263,9773,48369,97669,996982,2895552
264,9455,51314,95869,1019346,3091886
265,10180,49400,101996,1022535,2907392
266,9746,50232,99010,1055783,2941698
267,9644,46966,97121,1017888,2941792
268,9997,49092,102957,954767,3141564
269,10064,51934,102620,1009687,2951838
270,10441,49682,96303,1032562,2968982
271,9962,52697,94920,992867,2921052
272,10220,48805,100294,989111,3001358
273,10187,48953,105409,974660,3034025
274,10045,47927,110850,1032969,3060873
275,10090,49697,103248,1018584,2883776
276,10016,50336,99595,1013276,2949074
277,9999,51204,103224,981732,2942764
278,10321,48725,103098,1002680,2971708
279,9824,49465,96552,1049221,3020837
280,9785,48950,99155,1048994,2906870
281,9664,48920,98531,955784,3112277
282,10176,52687,95619,989033,2920006
283,9480,50443,100815,986531,2851570
284,9495,49537,98592,1029858,2950851
285,9701,50658,95550,983984,2926852
286,10161,48642,104977,1006214,3012575
287,9848,50176,97540,962466,3088106
288,10817,48945,99333,1009391,2913555
289,9821,50384,102107,967844,3264195
290,9652,50191,98322,969568,3277725
291,9932,49156,97974,1005613,3047324
292,10173,48606,99480,1004518,3046677
293,10418,51074,96821,1014033,2908555
294,10021,49498,96541,1029249,3086985
295,9940,49727,100917,983173,3065110
296,9744,48754,96879,1002838,3039683
297,10390,49455,94793,1017533,2971834
298,10359,49580,94836,982859,3026455
299,9640,50237,97845,977801,3043620
300,9339,50793,100853,1009147,3122830
301,10085,50383,98657,977635,3067239
302,9927,52123,100885,1089289,3031407
303,10488,49658,97497,1033976,2946353
304,10113,53535,103000,1000258,3098793
305,9985,49357,97880,996003,3104625
306,9781,50692,107978,1029316,3165496
307,10074,51012,97471,1027284,3137705
308,9791,51293,98702,1002975,2994517
309,9930,50117,99711,1008128,3107158
310,9927,52540,99022,969051,2967058
311,9962,50275,104468,1026995,2917461
312,10241,52336,98334,1012045,3087455
313,10130,50040,98696,1000924,3008090
314,10498,49872,103221,1036997,3016124
315,10222,47768,101924,1021233,3040784
316,10386,47602,102210,985922,2977437
317,9493,51255,100248,1033759,2859515
318,10002,49098,98938,1006279,3062936
319,10176,51120,100560,978695,3157694
320,9703,49910,102751,950603,2922252
321,9624,46757,96700,1035621,3046814
322,10311,48220,97008,1042066,3070924
323,10410,51090,98670,992790,3278759
324,9840,47254,104459,1020798,3042721
325,9851,49208,101313,1020234,2829698
326,10310,48597,101106,999439,2880332
327,9651,51815,95250,1000575,3092971
328,10171,51848,92707,1020505,2967523
329,10272,101665,100663,1049450,3086287
330,9902,99073,100988,1034127,3032345
331,10372,101865,93244,989490,3078213
332,9339,103608,101479,1001051,2918921
333,10040,101812,98955,1000234,2882328
334,9586,99828,106614,968741,3033874
335,9683,100564,100841,969195,3156973
336,10244,100207,97243,980836,2934923
337,9467,99760,100094,941858,2984166
338,10126,101557,101008,1023328,2980465
339,9536,103401,97607,991182,3021888
340,10575,97755,98682,990413,3016150
341,10350,97552,100770,922056,2903060
342,10293,99308,94157,969936,3086943
343,10275,102072,100740,1020129,2794733
344,9532,98622,98806,1036765,3097346
345,10263,98483,99746,971243,2999613
346,9780,99062,99586,1028914,2843670
347,10140,101209,101733,996282,2798769
348,9704,99259,101203,1007307,2806201
349,9551,101130,101847,1038861,2704916
350,9890,100777,99772,965064,2907242
351,9422,100416,105533,1014847,2924827
352,9804,98160,98696,981806,2849243
353,9837,101952,99613,1044088,2986101
354,9835,98852,101587,960314,3054288
355,9550,100461,104919,998778,2944722
356,10339,101061,98924,982190,2887458
357,10135,99048,95917,1037401,2962541
358,9618,100779,103600,985129,3050672
359,10203,99726,101299,1041033,3070579
360,9997,99144,101284,1038378,2845645
361,10040,99984,101194,1072485,3068131
362,10486,99016,102904,970071,2890528
363,10168,99840,101357,988745,2886400
364,10462,102024,102475,1005940,2929019
365,9652,95731,99836,994691,3007255
366,9914,98853,100123,1015271,2826500
367,10788,99258,98467,1006812,3021339
368,10871,101213,100169,1001243,3053180
369,10026,99472,98189,995413,3115596
370,10346,99862,100901,1020431,3070314
371,9977,99693,100684,1016996,3083503
372,10022,97356,99196,987623,3094087
373,10038,100018,96131,1019829,2883575
374,10295,102785,97291,972546,3093635
375,10548,97995,101418,1066689,3009105
376,10110,102260,97189,1021697,3030251
377,9994,99599,103680,1019402,3045254
378,10199,98360,96911,963608,3004722
379,9779,99137,95174,1015410,2939080
380,9600,102300,100803,972793,2939860
381,10341,102315,98953,1051016,3100369
382,9649,100755,99479,979846,2919756
383,10148,98484,97399,1010308,3084183
384,10120,99624,103183,983198,3056940
385,9830,98610,98959,954242,3103460
386,10077,102751,101477,972329,2952618
387,10156,101072,102393,1029038,3085371
388,9788,102085,96384,949351,3076525
389,10401,100219,104101,1055133,2963839
390,10262,101566,100669,1034601,3009775
391,10074,100852,97847,926255,2981433
392,9751,99925,102632,976522,3197565
393,10423,99026,105372,1018015,2899294
394,9653,98665,102057,996606,2910333
395,9619,98277,99437,997767,2773614
396,10407,97713,100033,984827,2987131
397,9377,98970,97603,1014973,3185673
398,10413,99076,99538,975076,2980164
399,9878,99260,95986,938589,2991756
400,10289,99572,95118,1008959,3085601
401,10725,100921,98300,991826,3016342
402,9799,99580,98472,998069,3025886
403,9880,101038,95120,991230,3037417
404,10118,99328,99373,1004416,3088627
405,10446,99982,99167,1009345,3139697
406,9649,99099,104338,948139,3134374
407,9899,100947,103105,1023388,2892749
408,9852,97303,99203,976431,2926747
409,10370,100465,99820,956432,2884216
410,10210,96207,104017,949061,3201045
411,9909,101628,93557,1028733,3114058
412,10108,102734,100821,1004150,2825654
413,10063,100258,100406,1028224,3005735
414,10156,101284,97271,968217,3037891
415,10169,100488,99991,1040925,2987208
416,9609,98827,91362,943383,2811611
417,9979,46489,99533,1039628,3026254
418,10066,48300,97758,1046326,2896843
419,10591,48859,89732,1017435,2927821
420,9450,47027,101585,980433,3027900
421,9842,48563,100648,981861,2978868
422,9497,49980,95606,1055095,3059078
423,10320,52407,97090,989240,3095260
424,10525,50244,104850,1012365,2995505
425,9838,47482,98162,991695,3042783
426,9883,48682,95482,1019959,2974677
427,9883,52272,101265,960142,2906495
428,9558,50674,103134,955843,3009934
429,10600,51543,96441,1038783,2999490
430,9892,51580,104429,945982,3084980
431,9906,50916,103035,976820,2964300
432,9879,53699,105414,954356,3144415
433,10555,49144,95766,1021908,3161348
434,9649,48614,101086,965617,3100715
435,9786,48692,101298,991017,2892995
436,10307,48883,99592,971512,2996550
437,9636,48511,97557,1012083,2894522
438,9792,50669,104198,980132,2950234
439,10183,50647,98963,1004246,2926886
440,10381,49250,93994,975655,3163530
441,9975,48518,99194,964292,3255040
442,10229,49851,98230,995419,3008478
443,9743,49390,101992,941873,3094053
444,9711,50298,99865,1061136,2824876
445,9781,50609,101819,1001112,3167897
446,10086,48730,101095,993049,2899330
447,9788,54107,99700,966854,2878637
448,9995,51575,100394,1035250,3070297
449,9699,48717,101508,1007347,2949625
450,10272,50993,101415,1008329,2988965
451,9928,48098,99465,1022343,3106687
452,10286,51381,100267,965662,2706135
453,9571,46483,102863,1001167,2950869
454,9458,47944,102440,1042877,3050294
455,10581,48458,106009,967712,3023258
456,10828,51792,99905,977798,3059983
457,9974,51451,101038,1022450,2912170
458,9818,52198,93866,974073,2970800
459,10462,51491,102527,1026073,3022957
460,9888,49960,98881,1065113,3079553
461,10119,54705,95030,984595,2901043
462,9968,51844,92972,1074405,2876968
463,10418,52480,95518,970482,2953739
464,9825,48356,103095,1027947,2910473
465,9592,51439,101599,1077139,3039417
466,9500,49231,98586,1045729,3135477
467,9910,50399,98520,1013314,3088652
468,10150,51819,96780,971187,3077038
469,10386,49367,102633,1037205,2938094
470,10319,52281,94298,1018755,3109830
471,9909,48888,102733,944560,2962452
472,10251,53403,98842,1050265,2973686
473,10024,51474,106219,1002417,3033256
474,9682,48022,90829,987962,2984771
475,9175,48608,99400,1088813,3036776
476,10293,48180,100738,990587,3057789
477,10266,51308,99166,1019859,2969236
478,10272,51824,99735,1019555,3065453
479,9600,51228,107129,1006801,3047971
480,9764,52313,96895,961717,2947759
481,10025,51293,97353,1063909,3040310
482,9749,50784,103502,957620,2917312
483,10394,52086,96175,953599,2803084
484,9793,47928,97715,1029804,3064563
485,9790,47478,96766,1020011,2853914
486,10081,53473,97412,1019854,2961310
487,9841,50217,100474,938233,2809763
488,9903,52145,98286,991597,3167448
489,9714,49634,101881,967869,2910313
490,10055,51636,100117,948182,2833973
491,9976,48552,98521,1000965,3104479
492,9480,51929,102636,1036584,2826762
493,9548,48699,100391,1061565,2974368
494,10046,49422,99682,990975,3047643
495,9742,49949,102519,973704,3018076
496,9454,51251,98582,1037910,3194346
497,10013,51541,101503,1009774,3076470
498,9884,48889,98152,925653,2866614
499,9993,49077,99655,1006531,2982255
500,9692,51839,106447,988456,2826572
501,10279,47231,102411,986030,2956129
502,9635,48647,98340,1021221,2986887
503,9890,49792,95224,1033675,2978783
504,10077,53377,94928,1042300,2759162
505,9835,48254,99496,983603,3069063
506,10047,50934,97428,987830,2955993
507,10467,50709,95913,1053569,3090549
508,10063,52691,102371,954352,2992815
509,10132,48392,94698,978799,3007746
510,10096,50082,103144,994629,2788178
511,10100,47030,100999,996273,3014996
512,9848,51046,101284,1001157,3125074
513,10188,50504,97571,981221,3001665
514,9959,49157,98144,954983,3269518
515,10088,50326,98649,986762,3066162
516,10289,51622,99032,1004897,3071965
517,9391,47694,101599,1002252,2996454
518,10474,48212,100584,979279,2986610
519,10260,47607,96589,961700,2942755
520,10699,49487,97894,955313,3098235
521,10151,52764,101533,1043230,3041578
522,10339,49976,101447,979712,3097430
523,9951,49390,96137,1029287,2940739
524,9741,49131,92706,956581,2938697
525,9780,52592,100832,910109,2952140
526,9980,48136,102884,970143,3113128
527,10286,51634,97693,1025870,3129444
528,9644,50659,95988,953879,2970401
529,10148,51053,99937,1012342,3045283
530,9698,49366,97953,976077,3057038
531,9539,52424,99432,964782,2871283
532,10468,48602,99656,1000162,3042830
533,10622,50467,99529,948772,3067519
534,10171,50293,102077,1023849,3180977
535,9848,50216,105299,1035666,2957865
536,9977,49472,99966,1021385,2907746
537,10034,50398,96172,989329,2921966
538,10459,48280,98986,1021043,2925850
539,10065,50476,105936,1097427,3164550
540,9934,52091,94198,1007125,2952042
541,10346,51363,99755,1012765,2795349
542,10056,50474,98008,946201,3067464
543,9741,47849,101979,984252,2961084
544,9766,50592,97062,961963,2958730
545,9374,50040,95684,1027369,2979039
546,10514,50897,99689,1001506,3109552
547,9949,50284,103153,977828,2876471
548,9709,49018,104888,1015636,3036822
549,9999,48847,95996,991659,3006024
550,9999,52118,98419,993348,3177086
551,9403,51992,98162,1040202,3135802
552,9783,49710,93011,1020961,2962846
553,9632,50577,105779,993953,3162146
554,10324,51576,96147,982510,2973865
555,9828,50545,94492,996269,2923737
556,10530,50366,97297,999283,2814522
557,10066,47284,101314,1048514,2974103
558,9626,51798,97405,989605,2918547
559,10255,49710,101386,1040908,2835273
560,10186,48926,99526,1019968,2829292
561,9985,49860,97330,994901,3048513
562,10662,47388,100997,1020012,3195249
563,9990,47405,104131,1002169,3046046
564,9735,51336,99364,907025,3141869
565,9890,51123,103298,997007,3077403
566,9959,51096,97973,970175,2894770
567,10495,51149,104869,997960,2971620
568,9780,49432,101731,1027089,2987850
569,9995,50780,101181,996466,3031068
570,10236,48292,95585,1069172,3042134
571,10194,49773,99392,927395,3132627
572,10506,49916,102003,995853,2940681
573,9575,50368,100208,974326,2942576
574,10231,48265,98380,986748,2907005
575,10350,51052,98837,1071102,3014269
576,9767,52848,92683,957002,2969183
577,10047,50216,93573,969746,3170217
578,9862,50363,98477,1002207,2977783
579,9433,53782,100941,1031676,3078313
580,10287,50828,98965,1027083,3048803
581,10554,48014,101724,980131,2927165
582,9748,48478,104839,1062787,2980003
583,10437,51049,103957,1065359,2966116
584,10016,54498,97204,993385,2846505
585,10275,49518,99748,959346,3017922
586,9905,49192,101961,992651,3094893
587,9905,49686,100465,1017452,3164115
588,9303,54223,99082,1011994,3089865
589,9709,53283,102761,992193,2868597
590,10587,54243,99809,974648,3101223
591,10828,47194,99596,1010507,3091815
592,10151,51747,101639,999226,2964811
593,10116,48125,97269,1005053,2931971
594,10232,48804,102189,1032669,3096409
595,9537,51494,95740,979271,3024364
596,10106,48898,95310,1036768,2893625
597,10482,50457,101367,995397,3043871
598,9738,48862,101158,1008562,3079932
599,10743,52012,102660,1009469,2949394
600,10308,51676,100992,1023248,3164736
601,9843,49452,96802,998656,2911500
602,9877,49405,97721,1053139,3137898
603,9768,49173,105221,929523,3031523
604,9639,50210,100248,1047821,3048437
605,9924,51704,98872,1006502,3087870
606,9842,53128,100921,1027802,3025292
607,9970,47287,95692,1024321,3119912
608,9753,51701,94536,1069389,3053837
609,10750,47093,99440,1001092,2890113
610,10328,53092,99774,978674,3084870
611,10104,49536,96729,969317,2914483
612,10134,47973,98517,1036908,3048310
613,10144,49894,97969,972802,2956752
614,9705,51982,99062,1080876,3023915
615,9652,47986,106284,997807,3172891
616,9405,46467,97542,1079354,2959096
617,10166,53019,92604,1039961,3061336
618,9117,47589,105627,1005362,2982961
619,9796,50385,107550,913557,2987122
620,9755,50398,97532,946892,2980467
621,10105,51795,99901,980776,2968260
622,9929,52251,98558,928294,3061452
623,10360,50221,102431,1011323,2951349
624,9822,46824,90390,1069187,3036080
625,9455,51601,96642,1003856,2968469
626,9966,48733,98704,984272,3032392
627,10283,51503,97216,943760,2918938
628,9771,49697,104701,1008488,2974764
629,10426,49726,94843,949081,2861200
630,10038,50703,96402,979736,2988762
631,10373,49679,96196,1050742,3141163
632,9632,50081,101589,1022284,2936527
633,9852,48153,96893,1001026,2883669
634,9623,48824,98537,981692,3009998
635,9797,49953,97361,988368,2967090
636,9864,48509,95379,941386,3016675
637,9588,47825,98122,977257,3030061
638,10267,51116,93851,1050768,3123350
639,10038,48436,103043,983867,2976760
640,9759,48536,96646,1000119,2912032
641,10282,48830,97708,981720,3049837
642,10083,50636,101046,995389,3070719
643,9893,50059,97273,1005919,3014676
644,9756,52130,96259,956624,3085814
645,10034,50590,105912,1003447,3122292
646,10213,48712,101830,983089,3032964
647,10222,50611,97650,1014391,2901480
648,9810,49965,94243,984347,2847160
649,10227,51602,102405,1020162,3070758
650,9645,47357,98656,996276,3052591
651,11007,50366,98796,1001201,2849183
652,10750,50743,97731,965223,3072328
653,9621,50615,92885,997843,2949305
654,9982,45617,95838,1010615,3078320
655,9656,49843,100285,1027766,3011921
656,9623,49761,99760,1044596,2920350
657,9886,47950,102738,1019645,3037754
658,10184,50495,100740,994331,2920452
659,9962,48648,93847,1026328,3080677
660,10445,49497,103407,986705,3056472
661,10206,47775,102023,979840,2885370
662,10392,49485,98597,1013092,3098128
663,10208,49752,98980,970491,3010771
664,10113,48487,100174,977476,3016772
665,9697,48998,99709,992419,3021733
666,10126,52690,104826,979148,2947045
667,10728,51984,93323,1003737,2950996
668,10091,49827,93508,1036662,3029900
669,9962,50032,103872,1017975,3010796
670,9595,49494,102521,980193,3088649
671,10791,52378,106622,991498,3003575
672,9731,47651,104355,986446,2921747
673,9532,49047,96320,1043486,2993391
674,10114,51096,102922,1057778,2881573
675,10583,48962,105845,1054261,2966755
676,9984,50044,106402,1044384,2898530
677,10302,46781,99013,1004641,3066071
678,9548,48159,103100,1014305,2889792
679,10040,47415,93588,972451,3070529
680,10004,49591,94620,1062614,3136931
681,9734,51584,98927,1075049,3095747
682,9992,50940,98411,967512,2914264
683,10310,49572,96940,979605,3171453
684,9842,48225,91727,1026088,3034888
685,9667,50107,95791,1003953,3006765
686,9811,49255,103471,996419,2945639
687,9958,45825,101885,1022353,3078444
688,9878,51290,97253,922333,2961444
689,9696,50968,101762,1019546,2944863
690,9983,49575,100081,983994,3041124
691,9030,49458,105402,1020028,3042147
692,10033,52372,102073,1016256,2903825
693,10362,51368,104335,1009314,3190995
694,9873,49043,99728,973859,3001133
695,10054,51775,92473,1004120,2982826
696,10549,49151,98600,997722,2947613
697,9929,46680,107729,995500,3023067
698,9794,49475,99219,991480,2823961
699,9936,49196,101068,1032441,3053956
700,10138,49547,98438,980538,2867991
701,9591,49068,101274,977947,3164892
702,10183,49801,100819,1031198,2976109
703,10038,51916,96945,994627,2964011
704,9870,52810,99191,1007784,3007783
705,10077,48415,97935,971543,2992391
706,10306,50201,94377,1055027,3001044
707,9682,51069,100316,998612,2905474
708,10645,48314,102239,1041260,2988809
709,10300,52155,101815,1002629,2965541
710,9973,53169,89711,984769,2759674
711,9973,50266,96662,1022253,3069993
712,9878,52815,93702,961267,2975203
713,10031,46694,97172,1010659,3000462
714,10156,49761,98838,1014373,3195990
715,9920,49861,96748,980690,3069505
716,9886,49521,102670,982911,2906404
717,10127,49189,99640,1047001,3112187
718,9904,49181,101379,960935,3012906
719,10444,50787,97007,1020323,3079241
720,9748,48143,105695,1011014,3011858
721,9998,50938,100762,1014652,3018242
722,10478,51097,96392,940613,3039881
723,9878,52525,97283,970689,2889198
724,10345,51029,101652,953999,3090332
725,10067,51698,102623,1022310,3000428
726,10104,49811,96221,958656,2912203
727,10371,50508,99073,1060740,3000985
728,9793,51490,98152,952206,3011925
729,10361,53216,97470,1025851,3227484
730,9463,50535,95268,999418,2906235
731,10220,49938,98951,1007901,2901604
732,10012,49214,100712,979171,2916426
733,9970,49914,107469,1060867,2847337
734,10297,48658,93525,993301,2891889
735,9673,52818,95628,1056442,2960147
736,9679,50166,104166,1015321,3132367
737,9920,49221,96092,969236,2947043
738,10399,51048,100259,1020637,2952341
739,9275,47684,100191,936934,2885226
740,9452,50346,101670,988844,2944504
741,9911,48126,101393,989663,3004222
742,9229,51474,101433,974270,2850649
743,10447,49706,99772,1020332,2966201
744,10287,51258,102568,1035629,2915114
745,10000,52212,95746,1024582,2865276
746,9998,49636,102710,1107768,3003649
747,10185,51551,102222,1029026,3081378
748,10079,50503,96661,1009721,2979707
749,10073,50390,99702,982517,2997826
750,10500,47671,101242,1037250,3195002
751,10722,50608,106977,972072,3038470
752,9534,51498,101998,973645,2939248
