,10000,50000,100000,1000000,3000000
83,10166,50668,99523,940103,2887048
84,9463,50916,97219,999190,3042482
85,9915,49175,92180,1000077,3044372
86,10317,49758,99537,990305,2915598
87,10180,50770,98650,959972,3132519
88,9989,48218,100993,1023365,2804163
89,10321,48149,98242,1011152,3044214
90,9617,47043,95806,1028049,3035734
91,9314,43240,96010,968221,2887285
92,10265,51778,100514,999855,3100027
93,10518,47792,92572,990201,2849137
94,9840,50711,105691,993284,3059893
95,10135,48479,96540,968782,3020741
96,10020,51432,97555,989249,2973234
97,9832,49841,100560,963567,2916169
98,10127,46634,101180,1024829,2957616
99,9507,49375,97027,952557,3112181
100,10074,49650,95422,997726,2958968
101,10080,48548,104988,1047645,3031927
102,9520,51009,97905,1034008,2943685
103,10034,50038,98249,960003,2909388
104,9258,49622,100458,962284,3146418
105,10108,52498,100657,972323,2832575
106,9931,49148,109060,967273,3032240
107,10551,53290,97892,992367,3050530
108,9868,49124,105617,1062182,3093728
109,10101,46383,100602,1020689,3003534
110,10413,49820,99177,1067802,2822449
111,10215,49862,95613,989478,2994411
112,10411,47979,95041,983247,3052143
113,9490,49312,103215,1002181,2990165
114,9750,49838,93855,974751,2899007
115,9968,50702,102871,1009059,3257525
116,9977,51255,100412,998343,2970511
117,9782,47000,100537,979012,3072356
118,10389,49024,98984,1003962,2920486
119,9837,52087,102277,996927,2965992
120,10264,50339,103920,998059,2985610
121,10162,48093,99044,1001715,2951228
122,10126,52150,100934,1000333,2931695
123,10167,49596,95630,1030252,3077720
124,10065,51019,102710,954473,2875288
125,9573,51107,100145,973734,2961506
126,10040,51093,98252,986626,3018505
127,10332,49932,95855,1058248,3034902
128,10647,51007,99511,1022349,3040136
129,9149,48192,97533,1051002,2948823
130,10725,50392,96508,983998,3001139
131,10391,46891,103923,1029785,2895684
132,9589,50406,99803,1024432,3012085
133,9678,47784,102417,985436,2886641
134,9827,51808,93679,1034622,2934857
135,10111,45514,95759,1012278,3049796
136,9708,49894,97631,1010269,2997606
137,10239,49407,98852,939564,3064745
138,9924,48560,100098,950125,3100567
139,10166,47756,97901,1029210,2856381
140,9944,50746,95612,982476,3057902
141,9640,49951,106762,1006666,2950960
142,10127,48885,101068,1006318,2941715
143,9914,47476,101612,985141,2937188
144,9617,51299,100220,985972,2890875
145,9656,49183,101476,965287,2940832
146,10083,50895,95444,993138,3076956
147,9571,49291,100069,1007278,2947233
148,10463,46395,96967,998335,2824070
149,9920,48280,103635,978495,2920892
150,9777,50594,95240,990315,3036046
151,9460,50203,98087,1018834,3135434
152,9089,50680,95618,958814,2904719
153,9961,48450,102200,981295,3184952
154,10487,45834,98275,959512,3147142
155,9503,49387,101110,1009882,2865696
156,9893,49756,100373,976730,3047714
157,10236,47217,96148,981957,2954228
158,10153,47893,101058,996878,3092610
159,10392,49542,96426,1005350,3060285
160,9648,48621,94140,1026725,2720672
161,10241,50670,99640,1036458,2995624
162,9866,51771,99582,1004823,3056189
163,9812,50498,101896,990558,3103133
164,10112,51191,96099,932059,2907139
165,9928,48237,93568,981749,2847131
166,9817,46499,96881,1007796,3183405
167,10186,49421,102750,980534,2893099
168,10305,49392,98501,968501,2857047
169,9848,48042,106056,945814,2983069
170,10036,47814,96791,921238,3035476
171,10183,51784,100758,984700,2871161
172,10234,49597,100902,986846,3008322
173,9778,47198,104848,1019930,2865778
174,9449,48457,99161,1039057,2892673
175,9726,48275,99442,999961,2869646
176,9500,49182,108216,996605,3022331
177,10256,49626,97692,963911,2859248
178,9872,50891,95854,988706,2910365
179,10762,49367,93549,1021778,2919495
180,10400,49710,102686,982743,3080321
181,9994,46998,100946,1029481,2802818
182,9853,48568,97133,1028720,2849821
183,10515,50390,102119,942770,3038871
184,9436,51159,101723,1057861,2987100
185,10403,48402,98239,1005919,2981759
186,9740,49286,100067,976129,2875782
187,10080,50297,95778,963694,2923063
188,9961,50217,96494,1029361,2981684
189,9592,46481,97844,1027883,2994775
190,10165,50802,100835,976509,3040906
191,9652,51607,96658,947583,3135566
192,9380,47503,99732,993560,3087085
193,9882,49387,93642,1011513,2949312
194,9822,50118,95721,1004895,2985653
195,10161,51300,106787,1019746,3179933
196,10261,48489,93684,908303,3131515
197,10163,51541,105312,995916,3026073
198,9841,51007,100885,1033647,2877489
199,9581,47653,94559,1026992,2736400
200,10238,47335,98684,918570,2877158
201,9778,50632,103820,1018859,3154028
202,10263,50471,91118,953744,2998439
203,10193,49776,99132,1001426,2764187
204,9616,46783,102887,973462,2997472
205,10276,50663,100312,1004407,2966507
206,9322,50707,100122,971455,2851170
207,10252,49692,97837,1001918,2955714
208,10678,49645,93862,954987,2802843
209,9730,49919,101136,1006119,2955271
210,9940,51085,102666,1051817,2976533
211,9691,49921,97693,991816,2950193
212,9501,51376,103575,985630,2824667
213,10022,49973,104199,1010696,2778039
214,9917,50361,96696,998074,2973821
215,10026,49170,97916,1010872,2965116
216,9995,49634,91966,1024884,2894218
217,9626,48717,97017,1036598,3005944
218,10195,47692,97074,1005451,2908839
219,9390,47898,96361,963279,2984612
220,10142,50107,96169,1051276,3018322
221,9999,49289,91906,977136,2945615
222,9811,49916,97083,1023773,3027287
223,10291,51065,102092,970759,3030094
224,10428,49939,97494,1011635,3036316
225,9250,47288,100312,966817,3052626
226,9710,46701,96174,1007094,2897982
227,9674,46284,100517,997678,2929522
228,10169,47571,100931,990606,2931073
229,9477,51815,97099,1050586,3083678
230,9147,49997,105340,1004072,2972369
231,10031,46893,102371,991479,3085579
232,9696,50046,99094,957433,3191735
233,9833,48697,94879,1003526,2917365
234,9899,51247,102153,1021875,2867871
235,9359,49437,101971,959151,2913821
236,10110,48221,101651,1025824,3156213
237,9913,51395,96980,1008193,2956614
238,9993,49678,102650,1025201,3049084
239,9059,49763,102325,990967,2987316
240,9708,51655,95615,948928,2876505
241,9730,47421,97763,961222,2833205
242,9328,47908,101513,961842,3041508
243,10077,50248,101618,995203,2738202
244,10175,51352,101825,1000287,2980662
245,9543,48343,97980,958834,3111297
246,9867,48903,95846,969447,2940246
247,10106,50186,100932,979561,2953151
248,10257,49927,93751,1020010,2895217
249,9646,48080,99526,964167,2889859
250,10143,48601,99025,958103,2911411
251,10008,52142,92232,987634,3078868
252,9866,52864,93889,966063,3001205
253,9876,49084,104830,977916,3095753
254,10337,50365,98034,973574,3182899
255,9762,52596,92060,986318,2898532
256,10029,47424,95212,1032935,2842049
257,10159,45435,96234,995789,2912587
258,9786,47243,99347,975153,2961398
259,9395,50516,97418,1038198,3282173
260,9461,47871,98286,1017846,2922802
261,10140,50280,108175,1063485,2918933
262,10115,51637,103626,997833,3015326
263,10291,49502,96333,1000267,2813933
264,9692,47342,97137,985829,3028772
265,9953,47027,100397,949936,3192841
266,10374,51080,101074,970838,2897071
267,10018,50655,96266,963350,2821115
268,9941,50386,104392,1044171,2924280
269,9541,52347,98197,933358,2915790
270,9945,48870,91054,1009197,3183229
271,9452,50345,99144,960731,2932166
272,9790,48066,100903,999689,2786982
273,10118,50322,102571,1004928,2821382
274,10277,49087,104174,1064268,2937181
275,9965,50708,96358,1003289,3068072
276,9463,50699,102855,984213,2986795
277,9783,52077,97806,1030879,3216592
278,9971,49345,99258,962254,2763563
279,9630,49830,91486,975984,3008657
280,9908,46080,96302,941102,3142832
281,9897,46327,96223,921305,3309925
282,10379,48421,98452,963383,2939054
283,9556,50857,96357,971969,3002630
284,9736,51020,98438,988380,3090796
285,10264,47340,98269,979646,2969375
286,9978,52383,97811,1038576,3061391
287,9307,48421,99165,943276,2984117
288,9438,47506,102182,935677,3058916
289,9517,50237,97612,986214,2874409
290,9523,47861,98143,1001270,2936763
291,10865,50434,100393,1027074,2923494
292,9469,48418,94064,930803,3018334
293,9502,48978,99819,965616,2883913
294,9737,47080,99841,1042385,2812954
295,10147,52353,97306,983248,2976426
296,10848,50526,100937,1031854,2869355
297,9875,48274,96181,940898,2940134
298,9533,47173,95350,1041197,2927537
299,9640,48794,103505,951496,2950531
300,9000,51649,100461,956514,3040528
301,10112,48648,95175,1086243,2892223
302,9646,47643,90308,971872,2982824
303,9562,49863,97763,1007278,2969577
304,9704,49737,101623,1014530,2755144
305,10417,49281,103287,1035496,2967119
306,9807,51005,103504,958730,2831845
307,9134,53060,103485,1013582,2915146
308,9480,48675,106045,985201,2847517
309,9818,46017,102176,1013882,2905724
310,10192,49032,98069,941217,3033869
311,9599,48468,99766,989763,3065422
312,10070,49268,97894,970891,2933193
313,9789,46415,99820,985885,2940460
314,9961,47671,90145,978893,2930975
315,9457,49777,100108,924857,2949296
316,9509,48658,94875,987043,2963142
317,9353,51015,95698,950033,2979554
318,9909,49254,95061,1079515,2956342
319,9993,49315,98327,932050,3090343
320,10114,48621,102379,978486,3051358
321,9681,49011,100666,934648,2968651
322,9609,47006,97522,984122,2918574
323,9682,49925,101846,1022783,2859593
324,9653,52498,93944,978841,2879034
325,9987,52744,96495,955780,3021044
326,10057,48805,93345,964470,2792083
327,9455,51560,97490,1008730,2879569
328,10020,49891,99555,994649,2838811
329,9813,50820,105003,981984,2883062
330,9357,45551,99728,982709,3028712
331,10348,51840,93415,1027116,3091592
332,8803,52118,98669,1030553,2835384
333,8930,48650,96527,939475,2945743
334,9770,47525,98404,967694,2995255
335,10412,50111,97467,1035733,2883237
336,10435,51771,100290,1075553,2856464
337,9526,47563,91714,966843,3012048
338,9869,48182,101236,900556,2888454
339,10040,53296,101488,987846,2845288
340,9903,49899,97626,987982,3034495
341,9638,46891,100670,989648,2882353
342,10041,48469,97809,960791,3134096
343,10314,48475,103167,939356,3103312
344,9705,46054,97270,931972,2876542
345,10163,53287,96032,954126,2975440
346,9658,46809,99018,978856,3013343
347,10029,49238,96802,983787,2829644
348,9825,47259,100354,1044097,2768200
349,9119,52082,102975,961143,2892053
350,9683,50491,97535,1007664,3014834
351,9644,47480,98325,995126,3050084
352,9381,49405,100388,1019769,2926348
353,9353,48973,98638,985300,3099603
354,10132,48863,96253,902951,2827080
355,9640,47663,97846,989831,3104410
356,9586,51043,101479,978342,2806140
357,9821,50345,100471,968904,2909446
358,9593,45669,101232,977644,3103587
359,9237,48897,96106,995881,3025541
360,10163,46851,99499,990833,3043909
361,10079,48188,94307,973598,3055716
362,10505,47833,93352,943892,2808146
363,9766,49197,98339,989449,3113564
364,9404,50080,104279,937587,3027962
365,10019,49886,97442,998824,3125130
366,9215,51944,102112,947839,2997026
367,9372,47973,98426,971711,3000201
368,9960,47126,97252,1007869,3000767
369,10053,46054,94900,939897,2919726
370,10523,52884,96353,973965,2786465
371,9533,49085,103199,942461,3051926
372,9830,52751,99390,1018786,2760911
373,10126,47171,101565,970710,2993053
374,10571,49604,99323,977555,2788824
375,9803,47055,99330,951053,2785695
376,10203,49691,93388,1018778,2825923
377,9902,47703,100411,959030,2848939
378,9650,49745,97310,1009985,2873007
379,9719,46537,100077,1024523,2937911
380,9689,43648,94679,1021238,2841725
381,9858,48606,107601,969528,2927248
382,9924,46925,100813,982312,2980250
383,9952,48377,95282,940332,3063584
384,10018,49850,103940,1023016,2916728
385,9536,52520,98237,953589,2888659
386,9697,50403,102381,967760,2936896
387,9445,47076,99273,985800,2928423
388,10070,50521,97558,956172,3074362
389,9787,48408,97949,1020234,2939145
390,9760,50682,103612,999327,3070165
391,9915,47350,98598,964702,2845909
392,9589,49616,98433,941797,3088198
393,10187,48866,103584,1016912,2983805
394,9876,47288,99647,1077837,2816927
395,10178,50051,99714,1025361,3016124
396,9904,48738,99648,959082,2879669
397,9674,45599,94383,933846,3052567
398,9577,46438,99464,983386,3061727
399,10689,47863,103452,1001438,2924703
400,10041,51494,95098,972625,3037412
401,9391,48754,96972,994851,2987315
402,10470,49269,94215,989937,2831337
403,9878,49365,102786,939177,2983658
404,9899,50224,100681,989592,3050075
405,9641,46870,93264,1003685,3017644
406,9699,48651,96610,1002846,2947923
407,8979,48091,101693,993444,2954781
408,9775,48077,99557,1027317,2888920
409,9681,47851,101136,994025,2922295
410,9759,49816,100797,1080930,2943512
411,10662,48898,94915,908552,2900017
412,9791,48649,99409,1004136,2817677
413,9880,49977,98106,1041951,2902772
414,10149,49842,96285,964570,2892598
415,9268,49892,98825,947560,2900399
416,9836,44761,98903,983337,2816743
417,9586,49169,101186,955042,2942300
418,9849,51371,94392,980474,2801665
419,9083,49319,102057,974647,2783688
420,9925,48960,90107,982400,2903589
421,9938,48935,99426,978424,3111483
422,10482,45131,98487,980031,2877549
423,10199,49257,99763,958749,2933694
424,9849,50293,96619,960187,3040379
425,9941,48674,93503,1004477,3049813
426,10052,49402,96554,955495,3026869
427,9232,49847,98164,1043990,2916231
428,9722,50847,93480,911690,2976874
429,9882,50724,101777,937826,2811228
430,9749,47301,97301,972231,2974828
431,9387,49310,104837,1010803,2998850
432,9781,49081,100333,1001937,2877440
433,10086,45985,88322,1018133,2896798
434,9980,48233,94975,987482,2977353
435,9444,51645,95538,944684,2887600
436,9635,48670,98564,988596,2859376
437,9761,50243,93944,968930,2954384
438,9847,49191,105745,930607,2933860
439,9828,46275,98168,956187,2861777
440,9352,49336,98824,953323,2827638
441,10156,50919,102529,991130,2834783
442,9448,49567,99455,991696,2766652
443,9371,45716,97624,944827,2917630
444,9606,50036,97782,919837,2803747
445,9977,48130,99719,964806,3049087
446,9973,51214,96021,978807,2882950
447,9682,52401,98438,968361,2928529
448,9697,50348,99238,990382,2867239
449,8972,45457,97939,973255,3179855
450,9765,48626,95254,976767,2967079
451,9578,51198,95477,1005046,2889529
452,9639,51285,99819,1001045,2947493
453,9654,47628,99315,985155,2992382
454,9223,51341,93394,947729,3088704
455,9604,47399,98756,951563,2880541
456,9618,47968,97719,967941,2955840
457,9934,48723,103955,1054421,3116993
458,9680,49445,100574,949717,2773732
459,9919,47661,92393,989952,2981354
460,9607,47686,91816,949610,2881159
461,9805,49206,99598,995948,2886087
462,9397,49970,100326,944368,2715296
463,9472,49554,96525,890109,2887376
464,9887,47754,94840,950516,2788991
465,9932,47070,92472,982028,2896852
466,10523,46886,98808,1028981,2780346
467,9628,48191,101885,1029734,2987293
468,9581,48901,100531,942621,2943721
469,9791,46374,100956,950653,2900160
470,9377,51958,92646,913111,2938495
471,9616,49735,90315,975186,2628682
472,9792,45599,94472,936331,2992160
473,10485,49570,99847,957884,2960533
474,9806,49186,105467,1010181,2845114
475,9625,48550,98301,943379,2912531
476,9908,48423,97018,954137,2978607
477,9567,50376,102963,937570,2928485
478,10023,49646,99631,984496,2977333
479,9658,47894,101512,948442,2898688
480,10634,48839,100630,942710,2954795
481,9976,48341,94277,922524,2900775
482,10011,46385,101985,1016837,2882769
483,9606,49506,96290,956091,2916634
484,9633,49184,98220,981407,2884341
485,10203,49857,100860,983298,2970601
486,10280,51591,97952,944301,2887210
487,9838,45912,96179,1012497,2822541
488,9715,50029,96957,974102,2831280
489,9536,47258,93363,920557,2942105
490,8777,48076,99713,963280,2765484
491,10001,48202,94232,944741,2930314
492,9329,52679,97280,978427,2818767
493,9814,47611,91971,927643,2863445
494,10072,46536,98153,921006,2703687
495,9849,49491,99053,927750,2886588
496,10087,53110,100729,964368,2869219
497,9088,48192,101925,974678,2763327
498,9558,50801,91746,968196,2878251
499,9523,48386,99745,999651,2915756
500,10868,43654,99521,938903,3103046
501,10019,47762,99855,989416,2916632
502,9854,49594,97792,986146,2891035
503,10212,50706,95827,888931,3078765
504,9514,46942,104025,1012137,2863011
505,9759,50040,96594,946432,2944589
506,9777,47375,94801,956897,2962458
507,9793,46912,101741,987660,2902562
508,9374,49997,95598,920478,2705248
509,10014,45766,99692,986173,3106111
510,9826,46219,97678,969485,2752326
511,9171,50549,100105,939588,3103594
512,10040,47449,99564,902094,2987924
513,10053,47566,99982,977552,2949313
514,9287,46710,92045,940849,2933381
515,9996,48859,98095,952642,2852470
516,9222,49236,99297,947759,2916312
517,9156,48987,96803,1027742,2867600
518,9567,48429,95400,989139,3082083
519,9511,49302,95541,960970,3018923
520,10032,49054,98093,941100,3006030
521,9574,45850,100728,994806,2764634
522,9818,47874,100767,923402,2819332
523,9388,47953,94600,970199,2939415
524,10482,47252,99869,977255,2922430
525,10043,49334,97978,953207,2929088
526,9678,48347,98960,1000281,2903431
527,9323,47288,98309,1038237,2897671
528,8954,48421,95564,949879,3081870
529,9534,49120,92697,924020,2980126
530,9292,52896,98504,1006933,2952963
531,9714,47950,95471,989912,3022772
532,10460,46948,102388,932958,3221726
533,9673,50022,88732,1008715,3031499
534,9344,52798,98420,956029,3088509
535,9277,49265,96560,921878,2914301
536,10008,50655,95884,954185,2937718
537,9583,47187,92374,934496,2819963
538,9877,51218,98152,919634,2900613
539,9971,51066,99451,951463,3019582
540,8731,51687,97685,963511,3030529
541,9982,50714,96748,984333,2927110
542,10354,45373,92627,995372,2782581
543,9814,48630,100265,967909,2834727
544,9334,47577,94348,949569,3016631
545,9946,49031,101418,968815,2841917
546,9634,50526,93203,978359,2734930
547,9952,51187,102251,1032098,2890166
548,10081,46014,101770,1011358,2831517
549,9698,45665,99834,932264,2964985
550,10248,49285,95932,907163,2944996
551,9472,49957,93852,835600,2950723
552,10215,46697,102933,1005752,2848295
553,9681,47106,98750,961733,2753339
554,10220,46533,99058,990842,2947557
555,9998,49213,97219,981918,2783567
556,9133,49516,97743,930351,2770386
557,9596,48589,96051,1001708,2905515
558,9148,47786,96667,934222,2991983
559,9284,46494,96939,937724,2929103
560,10084,48967,103405,949697,2752663
561,8958,50016,99381,1013183,2737181
562,9640,49169,100667,949447,2968637
563,9592,48269,99621,1011007,3053623
564,9498,47830,100929,969714,2863198
565,9311,49436,100940,996529,2795289
566,9919,52447,98503,914774,3007411
567,9953,50412,87670,990951,2888322
568,9773,49281,94516,933443,2940990
569,10320,47122,101668,968651,2850613
570,9725,47891,92439,965676,3030282
571,8917,48497,100681,1020993,2863652
572,9803,46644,97759,970352,2751845
573,9273,52740,103141,915916,3019985
574,10017,47882,93384,960808,2977732
575,9631,50564,98555,941748,2889641
576,10093,47982,90610,984734,2945115
577,9804,47287,102517,970683,2870051
578,9757,45835,94577,968422,3035990
579,9636,49493,96163,930978,2914937
580,9424,48922,100881,969076,2958777
581,10639,48969,97001,987265,2938175
582,9586,48149,92749,970307,2904664
583,9493,50044,97685,938757,2952444
584,10027,50787,98533,985064,2932594
585,9773,46927,94171,995027,2821999
586,10364,50705,95426,1016065,3132430
587,10048,51351,92217,1007903,2936186
588,9464,50509,95008,980951,2991131
589,9523,46925,91968,966177,2720252
590,10154,48405,95408,1001241,2781378
591,9512,47525,96651,909357,2723596
592,9696,50905,99926,1053650,2692770
593,9301,48089,98883,920866,2777115
594,9901,47161,92813,1010525,2815476
595,9821,46801,99195,980172,2956823
596,9387,46158,97602,1020481,2946394
597,9854,49150,94365,958294,2944770
598,10184,47711,91542,976903,2966881
599,9340,46973,98207,980679,2885156
600,9649,47485,98462,993814,2933993
601,10129,47163,95257,989641,2904224
602,9676,48087,103124,937078,2995648
603,9083,49520,92593,911895,2972183
604,9352,45355,98851,1006207,2773671
605,9770,49502,94097,993660,2917818
606,10020,47281,96018,1013015,2874891
607,9707,47578,97492,979799,2990701
608,10088,50664,97875,954517,3019479
609,9592,47226,100105,985455,2971733
610,9530,49610,91872,950671,2947857
611,10010,49151,99608,1027505,2929390
612,9663,49178,100500,976102,3101412
613,10117,47804,94137,955478,3024486
614,9332,49283,95328,1030381,2951864
615,10527,47770,97649,950102,3046583
616,9796,48179,91845,980131,2998971
617,10151,51090,96345,948981,2901981
618,9960,48326,100734,1009237,2956316
619,10050,49403,96100,980630,3071502
620,9335,48345,94867,962116,2878954
621,9975,46750,93576,942749,2814049
622,9511,49287,99176,971603,2833762
623,9730,44687,99180,997900,2874270
624,9247,52621,99023,990107,2966217
625,9726,49656,95827,954185,2949574
626,9569,49468,97090,977433,3018305
627,9554,47910,96885,950212,2912115
628,9910,45558,104801,1020000,2844485
629,9877,49198,98984,917486,2987999
630,9852,48802,99198,977038,2743192
631,9305,48610,94912,1014109,2977799
632,9541,46944,93205,905562,2885940
633,9845,46883,92831,924615,3017570
634,8821,48421,92789,945687,2779783
635,9207,50834,96181,931657,2828366
636,9621,46488,95273,982139,2797426
637,9730,50417,98255,953819,2761857
638,9500,51438,92679,927548,2859862
639,8893,48849,97057,975110,3017898
640,9655,47782,87842,917747,2839353
641,10013,45350,97242,982636,3051876
642,10006,52165,93869,999094,2890302
643,10066,47708,90182,953362,2728240
644,9697,49121,97356,980644,2856081
645,9893,47399,94141,947218,2962748
646,9579,49719,100400,877178,2752083
647,9635,46700,100153,965136,2831558
648,9396,49208,102650,990743,2882681
649,9204,49020,96704,964879,2879366
650,9821,48305,100464,950794,2910099
651,10082,47693,100323,960973,2872735
652,9725,49427,100351,926687,2968815
653,8946,46116,97693,944389,2806135
654,8765,49696,95404,1015284,2885011
655,9771,48526,97606,991469,2805967
656,9915,49614,94870,975830,2859957
657,10134,46262,93666,945059,2857759
658,9222,48234,93071,943890,2931045
659,9471,48402,100029,959794,2907465
660,9503,45177,97468,922470,3081536
661,9708,48419,95996,977607,2918007
662,9249,49412,95766,950120,2689310
663,9562,49553,96006,1015752,2809699
664,10215,47544,98268,973861,2984244
665,10021,45128,97560,1019854,2703559
666,9958,47151,95364,992490,3004959
667,9760,50796,96945,1000225,2760642
668,9459,48678,92550,966051,2902770
669,9365,48731,95662,1017754,2870616
670,9352,49782,98125,973911,2855635
671,10016,48341,96565,1008459,2914801
672,9203,46878,94489,973704,2801678
673,10054,44288,96093,987119,2953357
674,10122,48821,91763,955962,2887801
675,9235,46763,94932,957055,2965611
676,9529,49362,99694,971774,2849762
677,9445,46505,100201,970089,2914072
678,9921,50184,96113,985417,3031211
679,9563,47147,98227,936587,2996206
680,9825,47844,86155,930066,3015361
681,10020,51042,95650,910376,3019024
682,9468,48374,100787,1001708,2864821
683,10213,50044,92692,989135,2974315
684,9458,48313,95833,963863,2863519
685,9204,47226,96060,945480,3041935
686,9893,47442,91353,988553,2908004
687,9567,47306,91951,922305,3075898
688,9690,46707,97751,983220,2963916
689,9543,51543,100185,997281,2886968
690,9592,48747,95644,1003512,2812548
691,9786,50477,96550,992534,2863555
692,10196,49920,93564,994162,3047692
693,10132,49365,99774,981450,3048251
694,9109,46605,95390,1026331,2828590
695,9874,50364,97199,941977,2916177
696,9870,52682,93696,950367,2700145
697,9761,45863,96889,907085,2860531
698,9905,47405,97283,949578,2941231
699,9245,47043,93437,1002360,2781717
700,9289,47851,96602,972133,2909800
701,9602,49097,95844,1009374,2972829
702,9623,49353,94459,984789,2825071
703,9909,48454,96347,937010,2856447
704,9795,46409,92765,893532,2939016
705,9597,46972,92549,1004805,2956658
706,9880,47807,101539,974203,2587365
707,9299,46232,99666,913867,2774742
708,9409,50431,102849,945040,3114089
709,9196,47979,97186,978223,2869497
710,9681,46894,101019,959509,2789605
711,9573,48979,92851,946650,3071452
712,9880,48648,101263,982931,2808608
713,9670,48602,96981,957158,2987670
714,9643,48753,97127,980544,2866927
715,9686,46009,95659,971329,2973987
716,9680,47093,93402,968050,2801269
717,9470,50214,100199,930277,2921823
718,9631,50060,95781,965014,3065070
719,9335,48961,95688,918419,2893821
720,9238,49725,90954,943749,3002510
721,9901,49393,96443,1007265,2618471
722,9573,47724,95855,916727,2827133
723,9570,46590,104099,957705,3126390
724,9899,48397,95528,957425,2885313
725,10318,50288,89835,980315,2910120
726,9957,46424,95880,982793,2809409
727,9662,49938,96191,995393,2944475
728,9868,48390,95688,982138,2915524
729,9324,48007,99063,971226,2674809
730,9888,44061,95980,965808,3007842
731,9419,45074,99376,881417,2807486
732,9891,47505,101157,929873,2939316
733,9816,47918,98115,953320,2919098
734,9839,48145,97657,1012299,2838721
735,9791,48171,99831,919908,2891700
736,8682,50622,89347,973509,2918175
737,9609,46235,95809,963260,2988662
738,10092,48127,98347,946487,2732380
739,9551,47159,93452,953191,2990773
740,9442,46812,103333,971312,3001758
741,10071,49342,91211,986144,2904733
742,9302,47071,92195,985044,2993981
743,9443,46232,96064,885604,2793126
744,10348,49349,94631,981294,2834028
745,9612,49792,89799,989863,2825502
746,9684,47256,92174,947498,2833376
747,10230,47474,97302,985799,2799732
748,10002,47137,95201,994407,2916863
749,9202,47310,91180,900562,2944273
750,9964,49385,94878,994113,2776889
751,9482,49591,102496,983634,2984978
752,10257,47944,98011,912671,2825308
753,9169,46109,100483,930158,2926735
754,9661,48315,93894,979742,3077213
755,9468,46840,88244,933295,2842097
756,9841,47177,89837,987686,2781075
757,9265,49871,100496,1018087,3052038
758,9470,48837,93605,943175,2689035
759,10040,51143,94155,936667,2827629
760,9960,45063,96353,1008346,2872189
761,9320,51316,96930,1032079,3151875
762,9888,49175,99910,976868,2881850
