,10000,50000,100000,1000000,3000000
89,8772,42419,85351,830052,2751460
90,9411,47611,89327,851547,2717190
91,8735,47041,95255,931495,2660613
92,9282,46583,87827,873305,2835951
93,8948,43251,93074,887411,2836047
94,9151,43462,93350,915193,2614666
95,9701,47376,94587,897379,2834792
96,9782,48596,97415,1006190,2964052
97,9906,49028,96318,996583,3046642
98,9894,53547,101350,941986,2943794
99,9937,51845,99498,1087184,3256435
100,10134,50382,96697,1067015,3139256
101,10740,51445,107063,1069488,3176705
102,10571,50081,107047,1047252,3100098
103,10236,54011,102556,980297,3113969
104,10358,54258,99583,973816,2999049
105,10286,49725,98798,1004383,3019918
106,9877,53334,95346,968740,2987148
107,9670,49441,98310,929354,3041380
108,9424,48897,88246,947066,2866652
109,9493,46179,96381,945349,2699963
110,8222,45635,86992,908402,2572369
111,9026,44572,93207,830546,2803915
112,8545,45604,81724,854010,2464041
113,8753,42874,80246,815933,2537517
114,8267,41273,78647,745520,2481014
115,8221,41657,90869,857464,2334321
116,8433,40937,90998,840177,2378202
117,8605,42197,84043,828511,2588429
118,8239,40219,87390,881180,2657553
119,9138,47945,85713,895705,2837310
120,9467,45998,96662,901461,2641774
121,9275,48891,90386,921184,2925884
122,10064,51867,96727,964508,2906539
123,9888,51852,100403,1049577,3057479
124,10537,47021,100215,994890,3181784
125,9967,49054,100259,989471,3172936
126,10496,50290,99511,1054770,3120524
127,10352,52965,99098,1034812,3086447
128,9824,50328,94601,1004061,3124975
129,9458,49985,99726,979844,3083417
130,10101,47755,96879,951834,2925489
131,9147,46346,90437,930949,3006333
132,8770,47752,90534,867508,2991707
133,9392,41878,100023,905912,2752277
134,9015,43457,90075,893476,2624316
135,8672,44260,77617,792265,2583867
136,8686,41987,87000,832449,2645793
137,9031,39107,75503,874864,2497571
138,8462,41424,84377,835793,2492626
139,8482,43183,82278,823455,2571774
140,8687,41540,77649,841036,2542696
141,9069,44922,87464,882720,2646726
142,8512,41569,90474,890155,2723765
143,8509,43818,83720,945210,2724324
144,9244,47169,95467,925221,2849097
145,9622,45815,93688,990385,2764522
146,10166,52838,101351,1021406,2945594
147,10031,50722,94094,1009602,3026154
148,10120,53132,96840,1053146,3215281
149,10699,52958,106447,1050939,3156170
150,10481,49404,104489,1049827,3048180
151,10790,53638,102964,1011601,3081864
152,10515,50441,106710,1059805,3181146
153,10647,55558,106311,1090167,3117038
154,10882,52159,109633,1033408,2986746
155,9297,51493,103105,1015574,2966074
156,9990,48620,95708,896889,2889982
157,9605,47372,91539,961234,2875887
158,8881,45953,96719,922472,2782388
159,9471,45210,84416,899704,2720241
160,9307,45393,88317,871958,2783052
161,9186,45376,87492,912436,2643671
162,9763,44215,87789,887590,2615949
163,8967,45427,90772,952216,2555831
164,9802,47430,95289,904220,2918829
165,9672,45373,89987,918207,2812866
166,9776,46771,93297,1011451,2808760
167,9627,49522,98256,983192,2737997
168,10034,51136,100832,1049035,3080460
169,10521,54930,97681,1090847,3366447
170,10990,55836,112670,1096536,3218164
171,10298,55605,109118,1095096,3375729
172,10928,54733,113623,1123722,3369116
173,11306,57144,110211,1145851,3517770
174,11342,60314,113031,1178265,3270078
175,11730,56140,118223,1130653,3338433
176,11445,56831,116248,1092016,3434118
177,10899,57901,111947,1099970,3427019
178,11240,56407,109362,1127227,3482841
179,10732,57876,103946,1068409,3238038
180,10894,56478,111681,1085695,3239105
181,9667,49123,108187,1040679,3196511
182,9956,48292,101590,969258,3072141
183,10454,52458,101272,1057336,3004494
184,9837,49632,92191,1091172,2879095
185,10213,49949,97146,971802,2896736
186,9669,50680,100758,1000340,2970525
187,9700,50918,99106,1030110,2999818
188,9854,49371,101091,1000945,3052041
189,10029,51027,98562,1035513,3112199
190,10657,50573,102869,1091223,3148717
191,10814,54028,107714,1058653,3273861
192,11220,55504,114717,1116187,3253271
193,10866,54157,115961,1138801,3174959
194,11550,60286,115721,1181494,3528553
195,12001,58848,124904,1146803,3467486
196,12207,60964,117191,1253313,3516459
197,12133,62042,119324,1234490,3747728
198,11858,58909,124311,1224012,3675043
199,12707,57479,114982,1238814,3627674
200,11905,57009,112631,1217022,3570776
201,11685,60567,120073,1206385,3550059
202,11963,58826,118652,1236187,3488920
203,11979,57943,114491,1144898,3527684
204,11375,57163,115060,1195222,3358165
205,10916,53982,107266,1088003,3356709
206,11021,56473,110586,1111255,3261476
207,9805,50900,102526,1006856,3152188
208,10550,51350,109589,1059214,3111750
209,10362,52339,102786,1074260,3000273
210,10764,50011,98985,1045985,2908560
211,10518,52953,100215,1026270,3148319
212,10140,52921,104230,1051576,3086855
213,10289,51402,104763,1063493,3132885
214,11417,54305,112051,1071024,3185773
215,10507,55174,115569,1094948,3338480
216,11652,55739,106909,1145216,3553292
217,12010,57718,113144,1198862,3550939
218,11329,56261,120622,1190768,3550095
219,11875,59141,122118,1180422,3516696
220,12219,56042,118632,1208822,3747854
221,12507,58807,125939,1268553,3578352
222,12332,61059,120537,1216036,3445455
223,12644,58014,120944,1203422,3581404
224,11965,60190,120199,1208459,3529212
225,11831,59625,117013,1168133,3506625
226,11341,58481,120745,1163843,3573118
227,12184,55189,115151,1224517,3334512
228,10686,54321,106289,1105776,3048948
229,10674,52663,107447,1139147,3316103
230,10673,51214,106870,1074481,3284263
231,9750,50727,104694,1044176,2969462
232,10517,47167,97562,971867,2933148
233,10384,51786,104618,1050045,3030151
234,9894,48561,101094,1024876,2946442
235,9683,50443,100080,961028,3090082
236,9900,52218,100285,992112,2863009
237,9957,51000,108808,1050521,3027382
238,10619,51174,100496,1075760,3247203
239,10232,54585,110905,1107588,3268684
240,10198,54132,107491,1046018,3219479
241,10681,54987,106057,1122659,3186025
242,10655,59456,115305,1127382,3282513
243,10899,56519,114261,1179947,3403795
244,10991,59282,115664,1131896,3321378
245,12063,57607,112317,1035313,3383382
246,11390,57401,117676,1151339,3470269
247,11511,56564,112642,1176307,3526564
248,11300,58714,116556,1098276,3466030
249,11513,58802,115849,1131080,3299798
250,10662,56849,109641,1049095,3295053
251,10624,52689,102998,1066485,3098729
252,10745,56359,100357,1065820,3047209
253,10355,50178,96271,1001542,2807763
254,9322,47027,100147,992681,2836011
255,9249,44033,88834,985504,2938209
256,9345,47076,90949,887508,2755781
257,9562,44227,91731,924557,2811978
258,10058,46108,89936,929889,2722141
259,9073,46092,98942,935817,2671912
260,8543,46277,90818,908670,2932619
261,9028,49260,89245,978323,2782610
262,9722,44430,97431,982198,2804548
263,9437,48367,103613,1013460,2919770
264,10307,52797,94634,1005765,3022731
265,10301,52723,104117,988039,3105538
266,10486,51088,101850,1096794,2949390
267,10704,55615,103090,1081334,3181428
268,10669,53766,104859,1021057,3247888
269,11055,52869,105700,1112998,3170142
270,11372,53219,107239,1050529,3272902
271,10397,51139,104220,1062666,3220586
272,9812,51859,102105,1074073,3247902
273,9825,54933,105929,1053397,3012739
274,10287,49876,98678,980097,3139061
275,9395,51041,100407,1003095,3084019
276,9098,51219,99765,982904,2773324
277,8854,47929,97931,955834,2798332
278,8976,47164,90474,966726,2797434
279,8858,43706,87818,883948,2764775
280,8778,42470,91136,844458,2565054
281,8733,41330,93364,845947,2587721
282,8293,42595,84976,840115,2555900
283,8262,44753,83473,829922,2715473
284,7887,42141,90909,898918,2636590
285,8810,44324,88531,906591,2702145
286,9385,46436,90248,932382,2614197
287,9665,46481,89838,987523,2699202
288,9752,47204,99136,934003,2835365
289,9415,46832,98261,1020220,2763323
290,9843,51677,98772,991310,3012588
291,10054,51812,100901,1043618,3103447
292,10219,48969,103743,1026280,3130294
293,10243,52600,108426,1052010,3055854
294,10909,51487,103648,1007670,3125419
295,10804,50023,105057,994588,3197178
296,10380,49527,106205,1021561,3094000
297,10235,49870,101614,1093309,2979796
298,10438,48989,103338,991938,2886100
299,10188,47156,92343,978923,2923291
300,9333,51080,90830,901086,2853078
301,9427,43676,90863,927747,2779074
302,8888,42055,87426,857440,2814360
303,8648,41227,86786,876421,2567326
304,8474,42264,89502,843094,2491926
305,8655,44094,87807,822997,2468725
306,8836,42694,85327,816125,2582847
307,8054,40720,86085,844529,2620995
308,8842,44102,86660,866250,2548530
309,8267,47204,93206,904218,2666016
310,9010,45358,88795,863805,2656012
311,9340,44625,95145,916904,2795709
312,9356,47615,101614,972802,2949582
313,10311,48371,99388,985400,3054217
314,10307,52572,108043,978691,3174439
315,10757,50653,103911,1059398,3333392
316,9856,53181,104343,1109134,3226679
317,11291,55615,108606,1050359,3183466
318,11014,53812,106295,1114158,3185832
319,10143,51502,111649,1035490,3496370
320,10971,52066,103314,1046170,3197863
321,10680,53893,103343,1111214,3152552
322,10480,49371,105622,1008549,3310626
323,9699,51980,99038,998149,2847415
324,10146,47824,98184,1068692,3166394
325,9460,52478,91980,1025936,2943827
326,8976,47373,97542,912544,2967985
327,9504,46051,92554,916587,2823141
328,9777,45305,89953,886323,2825361
329,9445,44749,97150,948470,2788058
330,9180,46050,90939,967349,2711815
331,8993,46053,86529,917777,2859610
332,9221,45730,87601,936704,2827686
333,9743,47663,94821,953692,2851128
334,9614,47994,95109,948725,3022411
335,10609,49716,100194,1026664,3132803
336,10283,54026,104104,1057884,3065372
337,10526,55363,101564,1045910,3207677
338,10428,56389,105112,1103865,3200966
339,11659,54730,116428,1172945,3403607
340,11241,57089,119077,1191434,3532238
341,11381,57214,115359,1174522,3426284
342,11200,57792,114079,1223657,3799029
343,11909,58563,114916,1169794,3613360
344,11999,57653,117275,1197828,3606670
345,11309,54828,118071,1171728,3374787
346,11541,55143,111101,1181007,3285036
347,11304,54661,112267,1123083,3366551
348,11196,53634,110283,1100170,3582707
349,10639,52652,107455,1060030,3216406
350,10183,51196,104948,1020223,3198278
351,10386,50411,102657,1040768,3154139
352,9706,51691,100882,996947,3043457
353,9822,48614,103321,1054317,2992103
354,9906,49928,102457,1028016,2935070
355,10551,46945,100649,1055192,3151234
356,10289,51145,97423,972601,3013041
357,10198,51996,100467,1018046,3091546
358,10625,53787,106812,1065428,3219078
359,10440,56773,113907,1113034,3057854
360,10704,53896,108371,1141375,3397473
361,11549,54038,125918,1156820,3363133
362,12296,57164,120298,1151225,3808856
363,12311,58449,121515,1209034,3695337
364,12617,64357,128431,1219819,3623144
365,12660,59499,123594,1288216,3653346
366,12452,64098,124133,1209352,3752861
367,12567,60174,124551,1217770,3635833
368,12639,61512,119424,1186105,3807151
369,12387,62207,123853,1156747,3590853
370,12148,59417,118576,1174287,3740885
371,12301,59750,113054,1176825,3466152
372,11353,60165,114393,1132020,3523853
373,11301,54593,111003,1169800,3361177
374,10963,53202,113821,1146333,3371086
375,10888,54282,109097,1133452,3300289
376,10971,52388,104071,1022505,3136289
377,10177,49951,106644,1080694,3229617
378,10440,52975,103999,1042592,3116772
379,10488,49883,105610,1078552,3231839
380,10970,52456,110603,989795,2936151
381,10958,54820,106509,1110056,3273771
382,10935,53627,103160,1088131,3311891
383,11506,56349,114114,1106844,3426693
384,10762,58043,114416,1160169,3285494
385,11795,58761,119953,1103431,3491171
386,11623,60464,119743,1224439,3406250
387,12283,60694,119426,1258534,3731938
388,11853,62956,129607,1253087,3798910
389,12326,59142,124331,1199937,3759329
390,12557,62761,123862,1252265,3696206
391,12308,65299,122044,1262894,3735692
392,12269,61822,124993,1215343,3705346
393,12637,61428,118578,1184261,3608975
394,12316,62654,123118,1143267,3508290
395,11094,59975,118473,1221386,3290250
396,11343,56495,119135,1189824,3376382
397,11685,55865,118131,1087533,3281875
398,10829,57533,104776,1109653,3284488
399,10494,54138,104628,1062972,3278117
400,10168,52150,102633,1010645,3074838
401,9922,52533,106465,1005726,3081625
402,10404,51668,101614,1002319,3098386
403,10273,49309,99449,1080742,3112132
404,11160,50035,104646,1092049,3105729
405,10728,52159,101768,1045228,3172838
406,11217,53208,107011,1076957,3238386
407,10723,56707,108766,1043033,3262600
408,11123,54531,114406,1080044,3219411
409,11513,55383,108867,1192168,3574229
410,11123,57234,121185,1145035,3339996
411,11801,59265,114686,1188935,3578347
412,12354,56990,119792,1129490,3638168
413,11923,59369,115290,1169760,3620091
414,11990,60527,123975,1137389,3600824
415,12468,61712,116473,1119698,3423910
416,11739,59781,113284,1179241,3546863
417,11871,60139,121764,1135130,3442398
418,11669,55772,104054,1125014,3477020
419,11325,55242,110611,1031871,3326779
420,10724,54132,103529,1063899,3117309
421,10058,52675,101886,1049512,3245923
422,9955,53750,101134,1083282,2891180
423,10374,48798,96322,986446,2937588
424,9574,47508,92961,945228,2737075
425,9557,44960,89886,969475,2814383
426,9448,48880,93581,901399,2809262
427,9568,47871,88869,931636,2882606
428,9659,48443,89873,970675,2880876
429,9372,48037,95928,949540,2841216
430,10040,46561,97164,945964,2944174
431,9785,48250,101248,994434,2964983
432,9854,52010,100101,993537,2925725
433,10644,53613,105707,1028342,3046821
434,11162,53795,100521,1088945,3250852
435,10700,52253,107439,985884,3289919
436,11095,52275,104533,1127097,3198987
437,10666,54403,110078,1047620,3220204
438,10772,54344,104153,1069364,3337937
439,11037,52667,104224,1137521,3316280
440,10933,55118,108701,1122789,3237104
441,11404,53814,110178,1022727,3247105
442,10488,51297,102520,1042017,3080552
443,9749,50078,95895,1017721,2967603
444,9692,50112,100599,977231,3036115
445,9318,48069,100308,922482,3037029
446,9589,45479,97166,976116,2830649
447,8559,43643,87667,975108,2730689
448,8571,45963,90260,890571,2543750
449,9538,43654,89234,906835,2753822
450,8974,42854,80915,856969,2660495
451,8732,47276,86744,874005,2757559
452,9396,43300,89253,842909,2577025
453,8978,45770,85673,894617,2582848
454,9858,47393,86908,942492,2658773
455,9589,47401,95162,879036,2904725
456,10208,51039,102117,1003757,2910478
457,10557,51390,101673,976205,2916791
458,10245,49975,103243,989693,3050444
459,10648,47902,103142,1014844,3026357
460,10266,54305,102620,1141308,3125818
461,10054,52284,104028,1096181,3103123
462,10232,52918,104669,1066600,3041231
463,10285,51408,105417,1073810,3350057
464,10266,55443,97207,1029279,3235306
465,10078,54049,109774,1066193,2955760
466,10218,52040,99806,992240,3023759
467,9722,48867,102072,1018647,3013534
468,10133,48532,99801,1005216,3260230
469,9557,44914,89877,973495,2763463
470,9360,47963,93040,868993,2812984
471,9087,44741,90183,925077,2883025
472,8735,44338,90165,876353,2512152
473,8576,41911,93698,878044,2696803
474,8641,42380,90216,890165,2676621
475,8538,44763,93266,877128,2563523
476,9387,43682,88837,899223,2652666
477,9187,44865,90207,890502,2676025
478,8627,49187,97026,910521,2777179
479,9574,47356,96276,970798,2737225
480,10014,49254,96145,977405,2908514
481,10299,48965,95553,1051311,3166828
482,10210,52041,101136,1047667,3261229
483,10739,54720,100664,1061950,3006627
484,10875,53131,105956,1055378,3375279
485,10974,54344,111610,1070555,3278160
486,10942,56011,114264,1040186,3360538
487,11152,55099,109711,1071734,3348716
488,10227,51336,105274,1136856,3157513
489,10773,51378,111308,1019972,3124941
490,10969,51410,105793,1029212,3282394
491,11051,48619,101888,1028763,3039877
492,9642,49931,96518,1072425,2973943
493,9615,51426,96547,1037343,3045228
494,10437,48704,100431,979533,2988161
495,9412,47999,91438,936805,2878343
496,8879,47639,94974,951082,2843254
497,9319,47687,96449,925892,2654304
498,8866,48289,95476,954636,2830559
499,9371,45666,96703,859819,2835852
500,9439,50316,100825,970406,3024072
501,10057,49464,108813,1003217,2997005
502,9296,50251,94735,992035,2978098
503,10212,48666,100403,1025849,3176746
504,10733,52680,107477,1023933,3068780
505,10433,54922,113340,1086177,3428988
506,11571,58555,109090,1081286,3344762
507,11626,60042,113053,1126093,3488628
508,12585,58181,122724,1162121,3329234
509,11534,57006,121319,1191747,3535672
510,11863,57524,117777,1260116,3549656
511,11523,62452,118722,1143439,3581267
512,11797,60392,114195,1186289,3602292
513,10986,57325,119050,1116280,3538886
514,11823,55911,110989,1190903,3399142
515,11156,53069,107747,1152108,3250019
516,10968,54859,115118,1105797,3317045
517,10876,56350,104749,1076297,3341732
518,10485,54459,111239,1072664,3311217
519,10834,55291,108541,960115,2956918
520,10851,50464,107142,993525,3120214
521,10573,50242,103148,1044294,3015143
522,10297,53006,101317,985778,2943880
523,10917,52033,107942,1047131,2956994
524,10055,51921,98247,1049691,3060770
525,10940,53661,100542,1095176,3145320
526,10722,54586,109446,1053545,2982053
527,10839,53710,111872,1136286,3227266
528,11585,57056,114082,1133910,3315861
529,11833,59837,124285,1158587,3551303
530,12277,60726,119567,1193230,3462390
531,11731,63157,123627,1278086,3606632
532,12137,63443,126126,1241947,3681288
533,12742,59325,122753,1212033,4001653
534,12675,63989,126015,1262783,3885463
535,12332,62959,122898,1267042,3587075
536,12533,61108,126236,1268976,3778853
537,12204,62249,132086,1241793,3749550
538,12322,61855,124949,1240381,3618857
539,12066,58032,116255,1169377,3502796
540,11485,56212,119098,1159868,3352837
541,10792,56523,109759,1147104,3373148
542,11073,56985,109489,1075868,3279994
543,10779,53088,109499,1071996,3197668
544,10979,51372,111783,1040080,3172256
545,10484,52068,107068,1109624,3150470
546,10299,52009,111886,1049635,3120020
547,10733,53701,108373,1107228,3325402
548,10714,55926,105043,1065838,3251455
549,11197,53647,109759,1120744,3217151
550,11363,53008,117801,1148917,3441455
551,11422,55803,118486,1112758,3492587
552,11140,56961,112500,1171463,3454095
553,11821,61137,121870,1187577,3623985
554,12686,62110,117168,1187727,3705691
555,12000,63522,122661,1265199,3549726
556,12764,62564,126456,1302321,4002977
557,12840,61234,133496,1277844,3660499
558,12706,63038,121711,1230814,3900429
559,12702,64737,131179,1259109,3696205
560,12399,63488,124989,1213963,3797728
561,12021,60270,123151,1230469,3693370
562,12140,60639,124276,1253246,3567625
563,12009,61601,113088,1194935,3482000
564,11801,58600,114797,1127418,3484339
565,11229,55041,116532,1045202,3228651
566,11313,54964,106858,1052915,3282887
567,11229,48150,112114,1113550,3252458
568,10529,51765,102472,1081264,3139495
569,10482,52264,104411,963003,3185564
570,10348,53861,105536,1031059,3250190
571,11137,49342,110498,1079482,2943194
572,11111,53224,109565,1014516,3053522
573,10626,54650,105964,1028106,3172053
574,11071,53157,108800,1024676,3134313
575,10937,53332,110810,1131533,3393447
576,11424,53339,111595,1162790,3258995
577,11949,58872,111172,1114710,3591875
578,11681,60754,118099,1170500,3413245
579,11398,58900,123881,1147704,3306577
580,12197,58169,126593,1219940,3668126
581,12072,58943,115808,1229207,3643187
582,12163,58849,122240,1281740,3717313
583,11836,58663,115035,1221964,3721271
584,11109,56626,119994,1196983,3499457
585,11583,59489,117776,1181285,3463222
586,11196,52399,116206,1154354,3508319
587,11098,54806,113185,1089413,3149327
588,10977,55681,107390,1078039,3229657
589,9811,50570,104789,1068709,3268915
590,10358,49319,99170,1010589,3175813
591,10030,51406,100232,990896,2896723
592,10002,50276,97007,972779,2915850
593,9626,50779,96674,1000713,2896677
594,9416,47174,91425,986413,2866962
595,9303,48407,91678,986297,2719826
596,10350,45978,98742,945071,3133716
597,10226,49746,96109,938087,3012251
598,10161,51275,101799,998342,3081682
599,9324,49857,107295,979072,3062642
600,10553,51813,106389,1028580,3045093
601,10284,54532,105092,1070541,3164596
602,11148,53370,111195,1101403,3228283
603,11102,55680,105696,1115203,3447757
604,11159,56240,114814,1148132,3383510
605,10968,54184,108689,1070974,3392524
606,11244,55899,111244,1075171,3315631
607,10703,56171,111385,1075687,3303966
608,11125,57552,114099,1121716,3495210
609,10571,52623,105313,1068820,3456356
610,10730,53239,103563,1093058,3322381
611,10615,49442,102841,1012351,3241347
612,9536,52428,103895,994103,3177186
613,10071,48916,105174,1050428,2812575
614,9472,46661,95521,887168,2838812
615,9320,44750,89798,948884,2641190
616,9470,44593,91347,844220,2892139
617,9128,44592,90392,925113,2781598
618,8635,44724,87586,887472,2446081
619,9013,45457,90542,830888,2702429
620,8962,45916,87179,929032,2794577
621,8773,44408,98464,887884,2814025
622,9413,48133,87812,925499,2777008
623,9400,47682,91884,961524,2818096
624,9820,47519,95115,1013084,2998745
625,10243,52387,99558,1024022,2878484
626,10303,51679,105207,1025035,3050897
627,10588,52024,105324,1097473,3019369
628,10349,51751,99766,1068445,3126348
629,11097,53403,108693,1042837,3062225
630,10667,55738,105348,1097241,3169010
631,11152,55724,112923,1060641,3251759
632,10494,51164,103257,1124308,3264934
633,10434,54625,110244,1073224,3241467
634,10655,51255,103123,1023376,3147452
635,10188,48970,99058,1042866,3222159
636,9437,49730,98805,992872,2983342
637,9471,46330,90947,922689,2928169
638,10213,44494,90836,942955,2673835
639,9360,43799,90737,931473,2690230
640,9210,44299,91312,912041,2777271
641,9349,44800,91187,904638,2599559
642,8889,41749,90531,905831,2689080
643,9663,44799,90165,890314,2746747
644,8984,44827,87374,884661,2714156
645,8602,49307,96733,900583,2738229
646,9422,47522,94903,895483,2852139
647,9718,50278,98127,989072,2908310
648,9954,51005,103172,987022,2982450
649,9920,53438,100187,1008501,3110267
650,10486,54416,103607,1092980,3301526
651,11113,52198,110354,1100520,3215904
652,10211,56800,109546,1083724,3266889
653,11021,53864,105685,1021887,3209324
654,10773,56736,114260,1129047,3444273
655,10700,56909,110363,1121165,3296881
656,10674,54706,116015,1122183,3307344
657,10947,55127,111162,1105541,3370898
658,10858,56812,103768,1163555,3187942
659,10083,54942,112473,1029661,3160126
660,9985,49377,101284,1027085,2902779
661,10382,49427,98026,1035583,3138363
662,10142,50291,102788,939309,2951430
663,9468,50492,101425,932928,2986617
664,9932,49487,97162,962302,2888825
665,9182,49849,92554,948995,3005927
666,9127,47310,93329,992243,2886976
667,9635,48077,100582,917535,2964860
668,9634,46964,92213,1024865,2971581
669,9378,51896,103257,956780,3037169
670,10180,53488,96640,1075403,3247369
671,9914,54269,103607,999756,3101118
672,10401,56966,109494,1047873,3153744
673,11183,54894,112611,1141388,3347111
674,10579,59024,107377,1115162,3238059
675,11416,57762,119400,1179395,3451132
676,11917,61320,122306,1147511,3389712
677,12378,59284,120586,1223026,3558490
678,12265,58150,122185,1194477,3657010
679,11995,59638,123232,1208505,3638261
680,11800,58458,117649,1221175,3501502
681,11696,59864,120759,1181216,3494248
682,11872,61029,118602,1095141,3495726
683,11768,57337,115613,1114581,3635793
684,11047,53376,117203,1124250,3405324
685,10695,56849,110540,1071064,3322308
686,10650,53827,108248,1147057,3276015
687,10761,53455,101676,1041058,3146650
688,10511,51524,109019,1040048,3025053
689,10671,49672,105229,1095180,3375568
690,9692,52760,109824,1062261,3353200
691,10474,52790,105399,1084028,3072040
692,10746,54044,110081,1036901,3236225
693,10377,54381,102428,1082010,3167223
694,11694,53773,106521,1124540,3271386
695,11106,55806,112266,1207542,3474831
696,11392,58406,110629,1207000,3464761
697,12336,61396,120051,1180681,3728069
698,12014,62002,124796,1259856,3572085
699,11932,60832,126577,1206740,3659826
700,12434,63330,124755,1316020,3852675
701,12210,62190,128548,1303515,3823677
702,13370,65824,128221,1295837,4057032
703,12891,66135,125934,1250690,3760109
704,12900,67670,120675,1274824,3765897
705,12456,63111,126812,1294835,3655284
706,12364,61597,121435,1225379,3657837
707,11960,58911,120497,1214494,3786948
708,11418,59398,115534,1189490,3526763
709,11196,55883,109607,1156202,3570615
710,11222,54586,118959,1128234,3322788
711,11619,54063,105569,1079182,3283119
712,11174,55573,105907,1084218,3375575
713,11043,54984,112039,1047531,3178655
714,11039,53238,111040,1135881,3322123
715,10496,54588,110819,1109566,3194869
716,11012,55372,108213,1123548,3260204
717,10744,56224,114720,1083028,3364262
718,11678,56660,112605,1122566,3363558
719,11917,58120,112678,1184593,3488094
720,11677,60187,116031,1171491,3769869
721,11725,57854,124719,1185021,3581993
722,12325,60961,120819,1189184,3652085
723,12162,60168,122983,1256866,3854267
724,12532,61752,126508,1298711,3816012
725,12775,62883,126479,1236872,3679226
726,12682,68240,129468,1260672,3700929
727,12867,62355,132810,1345457,3872725
728,12916,65027,123476,1234833,3886212
729,12506,62548,124168,1214877,3669316
730,12795,59765,115609,1180711,3549675
731,12211,61347,118034,1229442,3433194
732,11486,59749,120666,1169591,3518354
733,11870,58028,107879,1143899,3236159
734,10886,56707,114124,1109292,3430667
735,11042,53482,116637,1129364,3351581
736,10895,52131,112100,1119011,3181482
737,10814,51788,104271,1127574,3222921
738,10104,52087,102270,1016398,3153780
739,10446,52715,108481,1055225,3247878
740,10509,50723,105430,1111853,3023827
741,11116,52828,100425,1072371,3398978
742,10389,51221,104698,1129966,3278136
743,10663,54627,114851,1116344,3432404
744,11082,54716,114989,1069597,3289761
745,11717,59217,117361,1148393,3519700
