,10000,50000,100000,1000000,3000000
484,9000,55763,88929,954038,2547940
485,8893,55654,87722,949557,2530865
486,8880,55518,86174,942335,2476295
487,8832,55595,85344,949354,2476198
488,8807,55562,85581,956993,2474782
489,8836,55157,84723,959032,2457064
490,8973,54514,83002,962405,2437199
491,9032,53883,83490,968724,2417258
492,9060,53369,82506,965597,2395160
493,9112,53282,83276,972043,2446231
494,9059,53489,81807,969141,2430263
495,8990,53247,83299,953720,2429596
496,8972,53409,84061,945880,2428653
497,8883,53805,84743,951373,2399765
498,8895,53516,85429,954348,2395327
499,8916,53629,84931,965102,2371287
500,8886,53656,83887,969784,2377271
501,8930,53644,83080,981626,2339266
502,8960,53452,82985,971219,2356926
503,8988,53578,83092,970065,2348177
504,9113,54045,82213,969462,2364374
505,9147,54136,82980,969957,2337853
506,9212,54801,82124,962573,2325237
507,9150,54706,82570,964368,2300326
508,9256,54558,82065,957025,2279687
509,9305,54396,81721,961947,2273335
510,9439,54510,82274,963730,2280866
511,9502,54476,82037,970290,2274240
512,9440,54614,81209,971192,2301251
513,9567,54734,79684,962712,2315801
514,9619,55244,79681,976917,2296888
515,9613,55442,79566,972293,2318298
516,9680,55350,79811,964221,2319666
517,9599,54809,80114,964116,2341823
518,9582,54564,80857,947523,2348543
519,9592,54759,81064,951628,2351833
520,9669,54611,80432,948375,2337292
521,9557,55274,79969,943421,2315216
522,9527,55517,80025,938744,2320421
523,9637,55528,80456,931783,2290216
524,9635,55019,81008,939394,2254416
525,9609,55169,81133,942415,2256195
526,9465,55159,80852,925702,2285689
527,9566,55228,80336,929879,2270629
528,9371,55289,80778,922937,2299229
529,9320,54764,81641,921429,2295571
530,9252,55082,81717,918281,2264654
531,9195,54988,81165,925063,2263627
532,9186,55216,80848,932549,2243405
533,9094,56078,80166,933927,2226494
534,8954,55409,79867,939560,2228271
535,8985,55228,80967,948419,2246725
536,8978,55242,81660,951997,2249413
537,8973,55201,81614,951582,2256462
538,9012,55350,82005,943561,2270853
539,8926,55484,82669,946159,2261628
540,8806,55768,82000,955486,2267742
541,8880,55562,83253,956384,2248424
542,8825,55826,83945,959393,2252584
543,8738,56314,83516,969244,2269120
544,8817,55995,83705,976255,2234395
545,8875,56368,84131,984457,2207432
546,8936,56505,83550,991977,2179293
547,8939,56517,83177,1009703,2148582
548,9014,56789,82938,1011683,2119312
549,8970,56947,82798,1011954,2113236
550,9014,57541,83860,1016409,2124868
551,9133,57662,84181,1023762,2161170
552,9059,57819,83604,1020162,2189436
553,9013,57932,82978,1003614,2188714
554,8994,57300,82738,999297,2148025
555,8991,57209,82729,1001912,2113256
556,9102,57276,83203,1016457,2140014
557,9090,57258,84195,1018424,2125287
558,9239,56959,84828,1012673,2145614
559,9275,56726,85013,1018269,2163447
560,9318,56383,84656,1023815,2137473
561,9331,56473,85580,1020658,2145223
562,9332,56105,84952,1016942,2153861
563,9413,56065,85618,1012707,2115881
564,9467,56564,85355,1018241,2107588
565,9502,56462,86345,1019799,2125110
566,9501,56851,86377,1015350,2151064
567,9449,56553,86301,1013459,2159863
568,9451,56678,86509,1010702,2150246
569,9539,56486,85990,1015578,2137678
570,9511,56879,84627,1010843,2140253
571,9491,56526,84789,1003237,2161012
572,9568,56382,85961,999834,2141521
573,9536,56487,85140,995169,2111854
574,9549,56672,85289,996546,2149729
575,9468,57189,85306,999619,2115717
576,9436,57918,83874,993113,2112716
577,9387,57588,83676,989288,2092009
578,9432,57279,83477,1000506,2085369
579,9458,56820,83168,995772,2081177
580,9427,57009,82849,995033,2052623
581,9398,57077,83281,989902,2062725
582,9455,57399,83208,990664,2090485
583,9455,57380,83290,982322,2066706
584,9517,57323,83807,980422,2082733
585,9532,57445,82936,980087,2060292
586,9579,57688,83085,985175,1993237
587,9495,57685,84330,985135,1987815
588,9521,57611,84544,986806,1989083
589,9578,57145,84490,978847,2004729
590,9625,56675,84967,978741,2006323
591,9650,56485,84920,969363,2009914
592,9695,56399,85039,964585,1987910
593,9661,56707,83902,964708,1987851
594,9641,56648,83277,967914,1979075
595,9653,56375,84095,968540,1950115
596,9740,56773,84360,969517,1903523
597,9803,56395,84029,956323,1940697
598,9756,56445,84220,960961,1976048
599,9831,55964,84691,960244,2003440
600,9689,56313,84451,965598,2001736
601,9705,56235,84414,957319,1996105
602,9752,55813,83694,955613,2006775
603,9686,55813,83441,953392,2012989
604,9770,55773,83638,946717,1981400
605,9698,56048,83929,941881,1972044
606,9722,56020,82714,941433,1963219
607,9729,56605,83058,938711,1970200
608,9633,56431,83662,932319,1970656
609,9668,56289,84352,917816,2003407
610,9612,56672,83787,922321,1960501
611,9576,56784,83685,907921,1976335
612,9506,56224,84445,907909,1993533
613,9524,55865,85003,926098,1989833
614,9525,55155,84852,927300,1997857
615,9587,55369,85164,924712,1991328
616,9616,55729,84366,911521,1970776
617,9630,56086,84268,906913,1980040
618,9680,56401,83966,903509,1993565
619,9572,56633,83053,908626,2007856
620,9674,56620,82982,908196,1996376
621,9722,56324,83456,904177,2004995
622,9782,56634,83070,899200,1982318
623,9821,56783,82642,902005,1977931
624,9840,56758,81814,900360,1988301
625,9744,56383,81915,899403,1974132
626,9681,56273,81732,897939,1989008
627,9626,56732,81722,893509,1962368
628,9629,56967,81769,896229,1946135
629,9655,57419,80847,882189,1917965
630,9752,57276,81236,874562,1911799
631,9909,57067,80493,870024,1871934
632,9819,56953,82174,862482,1835500
633,9874,56317,80949,870564,1835552
634,9834,56602,81008,877441,1813863
635,9825,56525,80566,875080,1796071
636,9846,56508,79740,883977,1774549
637,9623,56329,79774,891207,1767294
638,9629,56101,80232,890092,1772504
639,9528,56182,80280,883639,1761255
640,9489,56664,79610,878799,1770830
641,9547,56310,79834,864422,1754277
642,9621,56139,80130,871913,1751878
643,9619,56333,80879,875661,1763395
644,9568,56818,80752,866458,1790685
645,9578,56302,80103,871311,1796911
646,9647,56430,79774,879332,1799689
647,9766,56711,79527,878761,1792480
648,9795,56763,79570,878205,1773100
649,9806,57105,79111,876426,1804090
650,9855,57104,78361,874543,1804423
651,9752,57023,77688,877595,1819183
652,9699,56906,77952,879255,1823414
653,9547,57497,78694,896599,1848142
654,9565,57424,78788,912735,1865916
655,9619,57106,80286,908150,1853073
656,9669,57817,80378,901400,1847764
657,9715,57798,79538,912009,1833400
658,9727,58047,79540,902513,1860930
659,9728,58332,79668,900024,1825523
660,9752,58035,80067,893127,1827152
661,9749,57823,80611,892561,1786866
662,9745,58095,80162,890293,1806658
663,9687,58149,80387,903916,1803612
664,9700,57925,82099,910146,1796648
665,9664,57978,82133,913658,1770098
666,9752,57863,82909,906643,1757151
667,9708,58305,83327,917101,1738339
668,9726,57938,83260,919590,1737809
669,9726,58286,83891,925257,1730204
670,9718,58444,84015,925584,1726862
671,9675,57693,84213,934660,1758994
672,9728,58034,84035,926259,1748313
673,9751,57697,83516,924645,1731931
674,9827,58085,83935,938730,1700418
675,9753,58453,82092,944636,1719353
676,9815,58683,82714,945969,1708978
677,9759,58474,82972,945364,1716376
678,9691,58840,83650,951159,1686378
679,9633,58940,83537,948881,1720084
680,9547,58859,83866,948915,1714752
681,9451,59021,83114,947423,1713668
682,9570,58820,82696,953185,1678077
683,9577,58944,82083,961127,1679344
684,9603,58840,83132,964778,1665315
685,9680,58704,83185,954431,1648460
686,9653,58768,83686,958903,1655161
687,9667,58631,83200,956356,1688941
688,9544,58687,84700,959301,1701800
689,9591,58857,85349,953321,1672301
690,9508,58872,85043,960544,1657476
691,9559,59138,84310,961102,1648374
692,9584,58903,83957,954960,1619939
693,9664,59032,83771,963857,1606692
694,9635,59706,83294,965299,1617008
695,9565,59502,82974,956143,1617573
696,9615,59195,83390,949459,1608667
697,9631,59364,82967,955225,1594148
698,9598,59546,82472,959974,1592440
699,9457,59740,82627,953608,1620473
700,9538,59494,83652,951561,1640623
701,9541,59763,84135,947253,1636541
702,9507,59901,84012,944473,1650213
703,9539,59698,84277,941059,1672113
704,9484,59646,82996,940201,1694502
705,9465,59917,82876,935141,1680647
706,9490,59872,83527,943978,1680553
707,9422,59609,84689,938975,1707376
708,9327,59305,85111,948930,1716984
709,9284,59427,85230,943821,1724788
710,9214,59652,85163,948771,1725854
711,9199,59943,85456,957548,1721439
712,9221,59753,86070,963045,1763229
713,9207,59506,85689,962228,1782801
714,9296,59872,84997,963989,1768017
715,9407,59862,84663,962916,1768518
716,9386,60380,85132,964203,1792118
717,9345,60241,84460,971792,1784773
718,9265,60936,84467,980127,1790801
719,9262,61275,84474,982456,1798182
720,9223,60886,84163,973997,1812209
721,9219,61050,84275,970109,1830793
722,9357,60960,83808,975732,1821721
723,9387,61048,83414,978108,1856174
724,9362,61640,82131,969492,1844472
725,9380,61349,83334,967144,1868909
726,9315,61781,82971,969526,1875617
727,9299,61818,83949,972502,1877405
728,9206,61800,82979,979943,1876132
729,9173,62260,81718,980253,1861014
730,9213,62344,82015,987602,1824523
731,9262,62613,81027,971565,1851557
732,9209,62726,79467,978453,1826483
733,9204,63115,79785,967261,1847402
734,9122,63348,80163,962798,1829065
735,9090,63260,79792,967769,1819865
736,9152,63339,79781,963427,1828969
737,9028,62720,79145,955100,1832943
738,8915,62673,78184,941178,1842512
739,8908,62838,77438,931685,1849630
740,8957,62981,77207,934785,1887314
741,8876,62903,78828,924688,1906778
742,8942,62848,79848,928739,1891567
743,8853,62363,79426,914227,1909166
744,8827,62434,78019,907535,1889183
745,8850,62530,78440,896314,1884192
746,8729,63232,79232,882865,1873218
747,8736,63241,78448,884779,1843399
748,8554,63194,79129,891492,1821677
749,8445,63023,79053,889732,1834662
750,8448,63175,79918,891927,1829027
751,8484,63475,78240,901884,1813544
752,8457,62947,78788,899836,1793153
753,8472,62993,78720,899088,1808865
754,8368,62851,78596,896981,1821585
755,8339,63377,79923,899472,1823724
756,8437,63858,81298,902104,1816337
757,8482,63882,81730,907630,1788802
758,8427,63511,81725,905173,1749116
759,8436,63265,80680,900329,1757403
760,8581,62448,80800,892017,1763049
761,8670,62232,82066,887378,1760254
762,8688,62331,82069,892169,1718636
763,8684,62890,81008,890860,1702315
764,8591,62580,80499,895001,1717591
765,8658,62233,80780,909581,1726643
