,10000,50000,100000,1000000,3000000
248,10225,47865,105709,946117,3052885
249,10474,50772,101632,982116,2934775
250,9950,50334,97934,1030481,2826381
251,10677,51362,101095,947844,2963128
252,10138,49895,106462,958502,3215095
253,10287,50010,100550,1004004,2922754
254,10839,52436,96963,961257,2959427
255,10215,48337,96605,1023442,2944313
256,9765,51744,98268,1009518,3089244
257,9344,48080,104627,986152,2956829
258,9772,49474,100513,1023813,3033420
259,10531,48513,97037,961986,2852345
260,9958,48771,102739,1006846,2879146
261,10198,49511,96409,1055136,2996806
262,9888,50145,99950,977077,3105639
263,10399,48589,101945,1052591,3003342
264,10012,51695,99918,964023,3126739
265,9551,49773,98485,1011427,3125210
266,10321,50187,96939,937022,3085604
267,10206,47968,102325,1037853,2953067
268,10207,49860,104417,1064717,2896380
269,10176,51045,101492,1024955,3061708
270,10423,51126,95450,1041694,3066053
271,9931,50745,104114,1064827,3185895
272,10356,49419,103195,976494,3033180
273,10176,49028,94788,1030868,2989477
274,10263,46048,95215,997360,3120522
275,9784,51621,94790,987409,3044426
276,9518,48282,103830,991267,3052576
277,9564,51029,98901,1012858,2890485
278,9624,49251,97847,1045300,3072488
279,9249,50021,101355,999310,2928105
280,9995,50444,104459,979683,3086238
281,9849,49363,95207,961951,2942366
282,9929,48008,99840,990687,2960275
283,10131,51080,99380,985168,2956812
284,9920,50428,97756,1008940,3034609
285,10378,50416,101191,1036216,3164742
286,9781,51932,99548,972136,3197107
287,9898,47924,99322,977793,3029245
288,10008,51194,102837,959986,2938715
289,10086,50301,99496,1056624,2907494
290,9787,49546,109671,994512,2967840
291,9657,50681,106018,1004507,3031804
292,9460,49058,103398,1036564,3131961
293,10165,51290,97793,1091024,3062814
294,9790,48838,93886,1031653,2995657
295,9844,51819,102470,972110,2916452
296,9918,50234,97702,1073744,2858192
297,9672,47899,100320,1001956,2926624
298,9581,53414,96146,974760,3075826
299,9777,47252,95372,988494,3102233
300,10282,50238,103215,978211,3038199
301,10508,51897,99865,1020823,3050938
302,9655,50287,100445,1040973,2972523
303,10412,52167,98780,1020972,3103962
304,9567,50652,104210,1022028,2912367
305,9650,49646,104815,967895,2845020
306,9790,49905,103938,978551,3108462
307,10442,51171,107737,971004,2911437
308,10120,49345,99050,1004056,3158314
309,10196,47070,93176,1041021,3022822
310,9769,51378,99766,1000746,2876156
311,10258,50197,98981,1006946,3216342
312,9566,49990,100554,1007731,3139971
313,9581,50339,99392,1074137,3000406
314,10389,47496,98812,1025343,3107207
315,9470,52555,100823,1042291,2927141
316,9942,50943,98472,960237,2965396
317,9469,48150,103920,1005862,2978071
318,10032,50178,102575,1022541,3112802
319,10042,47613,103067,991981,2857426
320,9821,51122,102558,1006185,2994985
321,9870,49686,100814,1001152,2980243
322,10114,49671,101639,960961,2960648
323,9887,49241,106660,1097862,2943993
324,10250,47194,94878,1029407,2961387
325,10143,50755,101090,1050196,3131276
326,10069,50473,103346,1038406,2971600
327,9731,47024,97730,996978,2946392
328,10294,52191,94791,963472,2880047
329,10107,52557,98028,998268,3135788
330,10102,48687,106191,999686,3087931
331,9805,48919,99619,1001040,2969858
332,10259,52329,102543,1002513,3016678
333,9939,52497,99924,981497,2898700
334,9357,48736,96032,939745,3058910
335,10566,49655,98425,1036130,3087198
336,10059,53067,102927,994368,3103077
337,10339,49427,103292,960748,3121158
338,10191,53120,101977,974014,2995486
339,9649,48504,102496,981347,3100446
340,10302,51648,95809,960024,2866741
341,10061,49768,99079,1045303,3119977
342,10026,50734,95899,1053321,2846554
343,10397,52593,101189,1048012,2915238
344,9949,52707,102210,1038316,2963757
345,9736,49440,99133,998071,3117671
346,10148,49888,104035,1059185,3085646
347,9602,52719,103778,1006620,2805752
348,9989,46352,99679,977027,2964870
349,9886,51338,102267,1000132,2997598
350,9515,46544,98022,1027805,3032836
351,10234,50933,104950,989451,3138129
352,10050,50885,100593,997857,2989957
353,9533,47201,102752,993864,3057691
354,10081,51367,100090,1028638,3095517
355,10100,50151,98464,990059,2980699
356,10028,48145,98440,952515,3051366
357,9793,49507,94804,1018723,2900475
358,10058,55783,99636,1011325,3184384
359,9866,51174,105154,972872,3126937
360,10342,48712,100816,917521,3041733
361,9697,49313,96436,1005969,2964660
362,10565,51621,98665,1012821,3112843
363,10480,50506,97904,995840,2915293
364,10104,49219,102329,984798,2952593
365,10439,50883,93440,1019471,3233049
366,10215,49118,107353,985571,2900566
367,9964,50541,103310,1016205,3082551
368,10331,48590,103534,961413,3022430
369,10424,48428,100415,1041000,2852395
370,9728,50905,97398,1060269,2881788
371,9812,47312,97854,1026438,2925207
372,10052,51266,95391,1025384,3081962
373,9865,55559,99523,1009538,3075039
374,9468,49537,99989,1009423,2850804
375,10100,48689,97435,977468,2887539
376,10005,48392,95754,1020262,2992280
377,10006,52302,97811,1005026,3169206
378,10047,48773,98769,1010101,3106974
379,9951,49382,97636,967414,3059983
380,10050,52211,102109,1039255,2951434
381,10376,51379,106056,938188,2972595
382,9847,50145,99087,972512,2964277
383,10325,52862,106892,996070,2815246
384,10193,49121,97346,999238,3054541
385,10129,48742,94395,958028,2837374
386,10037,50020,100446,976098,3040608
387,10529,48019,101226,1001806,2972661
388,10130,50464,103321,992482,2955997
389,10151,49961,106871,1025035,2881777
390,10212,52061,97058,1031534,3070645
391,9718,50104,101387,986304,2879319
392,9975,48011,101225,990458,3069166
393,9963,50539,100796,940403,3026215
394,9653,50051,100611,1019052,2979757
395,9756,48113,100344,995944,2909805
396,10021,51651,100601,1052587,3084326
397,9858,48091,93864,1047100,2983758
398,9911,47578,100592,1057543,3058109
399,9700,52205,103036,1016291,2895855
400,10071,50619,94733,994624,3140631
401,9646,51371,94441,950923,3023407
402,9688,49695,96741,944089,3000279
403,9854,51346,104166,992439,2875970
404,10372,50866,101946,983565,2979480
405,10429,50805,103027,1008883,3160808
406,9782,50001,98204,950454,2956832
407,9723,50396,103518,974023,3153177
408,9642,49760,101638,977765,3061405
409,10064,46972,92046,988593,3031008
410,10213,48522,103572,958650,2972050
411,9064,49122,95777,951925,3160831
412,9686,51814,99427,1000133,3091655
413,9635,50163,99903,983090,2947731
414,9906,47620,102756,1000950,2935445
415,9859,49916,98190,979988,3075500
416,9920,47806,97427,1000073,2943104
417,10044,50321,100698,1036446,2957012
418,9465,50934,98207,1050018,3171932
419,9863,50017,95698,1066187,3111776
420,9476,51840,92556,990794,2918839
421,10378,47554,89014,1003923,3213890
422,10251,50536,98983,1038840,3061004
423,9747,48962,98767,956131,3217528
424,10505,49086,100650,1001817,3030388
425,9401,53402,100782,1002925,3190866
426,10034,52435,97473,989773,3051830
427,10182,48264,96278,979981,3152722
428,9548,51612,94674,1021531,3065219
429,9783,53670,96203,952340,3122181
430,10032,50199,98435,952803,3025097
431,9933,50465,101256,1027223,3102360
432,10104,48358,99333,942858,3042176
433,10085,50592,92223,964764,2898487
434,9588,50159,102727,964757,3074822
435,9595,47844,106173,1008596,2841325
436,10729,51264,103613,984166,2949258
437,10600,48039,95273,1038385,2869237
438,10107,50295,104035,979549,3029009
439,10155,50361,98896,1021584,3137109
440,9992,49285,102376,991167,3014496
441,10265,49850,97344,961905,2834601
442,9900,48025,98669,978038,3118164
443,9197,50399,97635,1037435,2998673
444,9885,51304,100315,961248,3034385
445,9866,51586,99557,1057484,3022120
446,10207,49477,105291,975421,2915202
447,9544,49550,105432,954302,3012009
448,10215,50866,99664,968935,2971507
449,9271,49555,94651,960832,3122357
450,9704,50433,98566,1038387,2974814
451,10173,51424,98361,933348,2918306
452,9546,50637,102537,932483,2848271
453,9859,48227,102847,959847,3087162
454,10381,49757,96978,1007092,3034026
455,9326,51132,104713,989634,3056971
456,10335,50156,100400,1021582,3132613
457,9752,49141,100907,942190,2992790
458,9920,53247,100019,1008133,3051204
459,10210,52362,98317,950736,2951496
460,10082,51012,96502,997391,2988258
461,9918,51033,104623,985022,3151707
462,9828,48068,99757,997539,2752466
463,9596,46934,98335,989986,3021898
464,9768,52850,97252,1049301,2923452
465,10000,51376,101095,967969,2855115
466,9848,48691,97449,1020113,2999740
467,10498,48086,101323,979044,2849792
468,10011,52930,101174,1009150,2940672
469,9389,49528,97048,1039047,2922795
470,9459,48340,103896,1010258,2981157
471,10162,51645,97165,998449,3018975
472,10233,45888,96468,1008163,3011689
473,9919,51262,102795,965652,3163146
474,9641,51155,96135,978682,2973289
475,9636,49908,104450,1008207,3174801
476,9234,50435,101356,997190,2991325
477,9598,51464,105873,1009419,3003466
478,9824,51473,97626,1018974,3137974
479,9863,53555,99247,952209,3014881
480,10023,45293,98809,1062433,3060171
481,9799,51965,99194,1017789,3055994
482,9844,48708,98904,1024358,3061635
483,10183,49642,98145,1033673,2974488
484,9960,51107,101264,1038097,3065171
485,10186,51281,97884,1025694,2956336
486,9683,47286,95232,1025763,3125929
487,10441,49349,98368,1018596,2957228
488,10071,48776,99369,1007471,2921671
489,9660,52147,104131,989543,2821828
490,10139,48966,100996,977482,2881374
491,10363,50430,94116,978771,3002686
492,9785,50486,96168,981872,2868566
493,10159,50183,102407,998005,2999988
494,9416,48447,102861,1010315,2833195
495,9787,49272,98142,1068967,3061545
496,9923,49772,100012,976334,3062751
497,10009,53156,96629,980096,2934557
498,9992,49569,95355,1064672,3050606
499,10072,49853,95940,1003071,2897962
500,10188,52199,101459,1032715,3118878
501,9417,52889,101467,956719,2827024
502,10047,50012,93376,994796,2815530
503,9814,50057,95977,996023,2965539
504,9363,50722,99630,1075507,2966351
505,10402,50221,99914,994452,2979369
506,9673,49390,101191,1014811,2977670
507,9685,48721,99127,1004797,2958553
508,10213,49086,99612,947530,3202256
509,10030,49658,103267,980295,2884846
510,10096,51999,100087,952202,2912772
511,9515,48681,96951,997606,2925727
512,9997,50128,101339,971916,2863958
513,9909,47981,96949,969369,3001642
514,9645,52954,94362,1021804,3128052
515,10189,49797,99180,957570,3012798
516,9931,49839,96790,1025094,3045792
517,9887,48030,94511,954351,2868925
518,9930,47761,98053,984454,3264622
519,9590,48721,101129,1068319,3005995
520,10125,49759,106464,1005394,2965455
521,10065,51895,96728,967090,2980095
522,10171,49420,98992,1020718,2971519
523,9673,50666,99461,1011464,3007597
524,9943,47645,97864,990680,2857949
525,10025,50493,97253,983559,2963270
526,9729,50439,101851,1001962,3149890
527,9583,50781,98874,1028235,2997797
528,9622,50622,104863,1042719,2753937
529,10274,51257,98896,1081709,2981144
530,9682,48454,102207,1048308,3051098
531,9115,50869,102231,1037371,2998653
532,10089,51246,102574,1004493,3014269
533,9882,48950,99268,1091378,3060640
534,10392,47478,96525,1027340,3074467
535,9968,46185,101704,1009970,3049015
536,10266,50458,98459,1018452,3105793
537,10016,48432,103772,969046,3003925
538,10512,50892,98840,1017889,3052219
539,9916,52001,106044,956292,3035166
540,10089,47417,97383,950429,3153925
541,9964,49565,100295,977261,3070300
542,9718,51636,102782,987528,2859114
543,10458,44429,98522,987963,2822612
544,9126,47929,97771,965565,2800853
545,10488,53244,99625,977922,3191522
546,9829,49375,99240,989451,3017991
547,9836,52040,104963,990339,2997977
548,9808,51591,104933,1016750,3128991
549,9718,50462,104405,1051042,3139926
550,10300,48188,99757,1001943,3036231
551,9613,47894,95128,1028779,3066238
552,9972,49378,101981,1034729,3083747
553,9872,50353,99650,1019062,3006843
554,10177,49473,98698,1034301,3072806
555,10025,47832,96900,1028474,2822910
556,9931,51002,103658,937742,2996081
557,10592,52219,98406,934987,2982099
558,9985,52332,95466,1023855,3048995
559,9780,49543,100860,999259,2963312
560,9715,49765,98202,1041212,2921910
561,10568,48352,99163,1003624,3010468
562,10562,51992,100977,1030834,2986186
563,10384,52178,91332,982660,3057939
564,9659,48499,103091,999457,2920351
565,10387,52357,96031,962881,2965874
566,10494,51319,94764,1029118,2952715
567,9827,50900,95798,1033011,2876509
568,10515,48790,98735,1009843,3123099
569,10222,47645,97875,1015808,2963550
570,10138,48803,95033,1007862,3130628
571,9908,49761,104986,976086,3017697
572,10254,48009,96679,1059666,2962375
573,10668,50239,102213,966256,2855752
574,9717,51469,99617,957531,3062091
575,10247,49602,96262,951449,3017137
576,9809,48501,98933,959409,3140707
577,9409,51170,102121,1005745,3063124
578,10247,51575,97696,938114,2969444
579,9693,47813,96770,952074,3014093
580,10110,51654,93073,1019790,2928799
581,10262,50972,103262,1003283,3151333
582,10126,51923,97769,912343,2956469
583,10001,50349,97247,1015302,2995805
584,10163,48804,97082,1016214,2939882
585,10057,54999,96550,992119,2981001
586,10594,49869,97675,1016447,3019915
587,10364,50856,98000,917676,2832409
588,9921,49939,95039,972255,3180556
589,10251,51751,99390,945461,3036019
590,10033,49011,103558,999635,2977496
591,10273,51745,99691,1020963,3043027
592,9910,47023,100062,1018522,3047172
593,9832,51851,99999,966276,2918406
594,9992,45475,104450,971918,3024928
595,10256,45416,104840,1050524,2974986
596,9964,50621,96609,1032905,3061473
597,10221,53070,95198,970671,3153186
598,9967,48637,100420,977993,2923666
599,10027,49934,103809,1012938,3048205
600,10236,47589,97384,972637,2843309
601,9632,47197,99377,981633,3160266
602,10255,53786,102265,979606,2943708
603,10476,52371,103205,1036508,3055719
604,9495,52224,102962,955432,2964861
605,10220,52333,98904,967930,2999175
606,10510,47058,104090,1002060,2819837
607,9874,48834,98961,988819,3052932
608,9711,49947,97980,997051,3007148
609,10248,50087,102702,1005545,2839229
610,9713,49758,99206,942655,3011289
611,9829,48426,99207,1062988,2942058
612,10294,46968,104323,967855,3136376
613,10181,49529,93506,1040272,3057730
614,9837,48325,99961,1017996,2994324
615,9411,47616,97286,960431,2838985
616,10050,48548,101971,1017929,3060580
617,9903,53476,108020,1004108,2956886
618,10313,52169,105386,1031442,2915350
619,10336,50064,102058,970504,3101598
620,9366,51443,99637,993584,3041661
621,10544,49905,96056,1043653,3066543
622,9977,47357,96281,995692,3085023
623,9830,50056,106458,1033593,3021716
624,10481,48770,104125,1017771,2908170
625,10206,50914,97370,988805,2938540
626,10328,51482,102228,977785,3045647
627,9831,50988,103804,999165,2964109
628,9993,49750,102024,989956,2974574
629,9760,49824,99658,960339,3002551
630,9977,47820,102933,931259,3049506
631,9699,52755,106130,962966,2814888
632,9984,49750,91281,1016983,3082914
633,10431,49461,103260,1021750,3011924
634,10129,45866,101983,1009107,2844078
635,9838,49039,98613,1002006,3067996
636,10752,50146,107727,982902,2971344
637,10000,49246,97440,1075961,3063989
638,10227,47656,101389,977478,2995081
639,9781,51192,104276,991382,2997945
640,10109,52005,103509,965905,3101670
641,10184,47630,103357,994450,3000759
642,10141,49546,99648,1043699,3160530
643,9878,51341,99869,1021070,2890876
644,10231,51526,99407,986530,2931101
645,9757,50190,100845,1058308,2900701
646,9906,49916,104056,1036565,3102773
647,9920,51255,101678,976459,3233193
648,9916,48281,107651,1021847,3022127
649,10440,50213,103478,995741,2898896
650,9993,48580,101619,1009869,2967468
651,10663,48767,102557,1065988,2933271
652,9797,47224,102035,1032831,3039913
653,9884,50910,98925,1007884,2813108
654,10200,49284,102089,914287,2989944
655,10311,51508,101884,950537,2788310
656,10213,49167,99446,1030900,2962165
657,9242,48298,99169,1040113,3090778
658,10515,49258,101914,1038409,3090950
659,9541,49689,99603,1036412,3073205
660,9497,49490,98292,1005685,3110285
661,10030,50054,98184,989089,2942095
662,9988,50427,102695,927008,2942125
663,9745,49828,99080,987413,3162929
664,9782,48898,103394,995504,2962603
665,10067,51957,97316,944823,3030810
666,9522,50706,97033,971646,2959566
667,9867,51181,100435,1033640,3018264
668,9766,49933,102892,1033769,2935319
669,10164,50443,97167,1008397,3028840
670,10406,48506,101353,1007548,2884609
671,10138,48291,98149,1065164,2887184
672,10005,50051,99923,1001737,2805558
673,9702,51024,94432,965012,3098350
674,9968,49253,98509,967365,2967267
675,10012,49701,104563,973898,2993038
676,10235,49789,100407,982689,3039764
677,9306,49105,96952,998758,3022268
678,9826,47191,108244,1003228,2996063
679,10298,50413,101398,1054703,3006316
680,9687,51212,103423,1015369,3059588
681,10039,48097,102252,994927,3102607
682,10085,49561,101054,1030883,3147722
683,9434,50599,97783,934143,3114430
684,10244,52481,93900,1017409,3067898
685,10810,52632,88614,1019094,2915121
686,10901,52641,101997,1009509,3079746
687,10226,49218,103554,999501,3086280
688,9882,49771,95620,972663,3060529
689,10265,48145,102173,972111,3134927
690,10479,47959,96629,980764,3067790
691,9806,50045,99654,1029131,2897428
692,10168,48575,100460,950803,2965063
693,10153,50923,102355,980012,3156178
694,9697,49758,99529,969418,2754724
695,10094,51237,98106,1024992,2983134
696,10623,51336,101232,956685,2990929
697,10211,48282,100362,1061131,3180789
698,9424,50859,99594,935440,3011099
699,10193,47697,100064,971785,2996170
700,9457,52409,96827,1012465,2921903
701,10301,46492,102568,1016367,2866909
702,10048,48592,91034,978518,2972623
703,9986,48577,94717,1038554,2928967
704,9474,50222,99337,1004928,3036483
705,10103,50850,99436,967825,2934653
706,10362,50947,104059,1016558,2980294
707,10452,51345,98338,996925,2918778
708,9463,47742,99327,1005058,3091790
709,10994,48792,103778,992214,2950062
710,10053,48204,98147,1002555,3029545
711,9658,51252,99212,966548,2949649
712,10065,51379,97171,938008,3035050
713,9842,49268,101990,991660,3075474
714,10036,48827,96450,1013440,2981521
715,9704,49811,102627,1047218,2978705
716,9619,50802,96879,1019009,3149311
717,10432,49318,92963,1020364,2830308
718,9809,47258,92940,925273,3031402
719,10411,50518,100783,1088967,3078867
720,10370,52280,98372,1008182,2974717
721,10223,51565,105181,1003087,2754057
722,9518,50532,105228,1004520,2947427
723,9927,49928,100105,1017512,2839841
724,9875,50462,103567,983913,2962848
725,10333,48077,102462,973162,3066130
726,10356,53072,98463,980103,2908212
727,10323,47160,100633,1046933,3234799
728,9157,51637,99025,999079,3109762
729,9661,48659,96993,1044528,2947171
730,9503,49600,101275,1009354,2939265
731,10459,50147,100304,1035887,2872286
732,9803,49010,105691,915947,2852372
733,10333,53411,107455,1046340,3066458
734,10555,50082,104552,1015968,2981348
735,9937,50869,99803,1027256,3001486
736,10574,50521,98343,995295,2909311
737,9271,49346,102944,1042412,3021424
738,9811,51364,95302,1003595,3108885
739,9971,48777,94855,990183,3072452
740,10374,48016,94404,1035889,3072059
741,9847,48084,98587,1003449,2961606
742,10132,51398,99626,976258,2944615
743,10155,50709,98516,1007790,3091995
744,9964,48441,102088,1015019,3027861
745,9974,49927,100838,1068317,2840290
746,10301,47980,94875,1004138,3041690
747,10046,50101,98811,1021937,3077917
748,9895,51498,93903,1033213,3179946
749,10191,48506,98889,1044014,3061934
750,10469,52046,98052,975732,3194689
751,10412,48503,99218,958953,2922306
752,10604,51932,103010,1001551,3132369
753,10235,45326,100966,992656,2919899
